id,customer_name,email,date,amount
283875,Rosa Moreau,rosa.moreau@example.com,03/04/2026,4013.66
781826,Felix Johansson,felix.johansson@example.com,12/12/2026,5966.19
326296,Tomas Diallo,tomas.diallo@example.com,09/22/2026,2240.28
719253,Tomas Iyer,tomas.iyer@example.com,05/06/2026,9139.1
96214,Elias Stone,elias.stone@example.com,11/04/2026,5874.17
302453,Diego Petrov,diego.petrov@example.com,02/24/2026,9942.05
0551031,Nadia Chen,nadia.chen@example.com,10/25/2026,2757.56
195807,Felix Novak,felix.novak@example.com,03/02/2026,5323.69
574724,Marco Silva,marco.silva@example.com,02/17/2026,5821.4
583444,Amara Weber,amara.weber@example.com,09/28/2026,1554.6
262437,Anna Chen,anna.chen@example.com,02/01/2026,6175.31
397560,Anna Rossi,anna.rossi@example.com,08/10/2026,7289.43
542162,Felix Haddad,felix.haddad@example.com,07/10/2026,4818.15
893871,Tomas Alvarez,tomas.alvarez@example.com,06/25/2026,7288.31
231542,"Fontaine, Felix",,04/16/2026,6945.09
636700,Anna Moreau,anna.moreau@example.com,10/15/2026,8794.89
697761,Leila Iyer,leila.iyer@example.com,01/27/2026,4654.26
269200,Anna Costa,anna.costa@example.com,10/03/2026,7702.21
0681939,Pavel Novak,pavel.novak@example.com,01/02/2026,9918.95
99149,"Weber, Diego",diego.weber@example.com,05/24/2026,7041.67
891466,Pavel Berg,pavel.berg@example.com,08/23/2026,5010.03
608193,Kenji Khan,kenji.khan@example.com,08/07/2026,4665.28
193297,Leila Nair,leila.nair@example.com,04/09/2026,968.78
601590,Hugo Okafor,hugo.okafor@example.com,04/02/2026,4067.08
771821,Ingrid Rossi,,10/17/2026,8029
0119095,Maya Costa,maya.costa@example.com,03/04/2026,5084.79
531111,Anna Weber,anna.weber@example.com,05/24/2026,7780.59
622846,Nadia Iyer,nadia.iyer@example.com,02/10/2026,157.78
0835572,Mei Novak,mei.novak@example.com,06/09/2026,3704.14
0643287,Nadia Torres,nadia.torres@example.com,11/13/2026,4269.66
0206045,"Silva, Leila",leila.silva@example.com,01/27/2026,4932.51
538284,Yuki Moreau,yuki.moreau@example.com,01/11/2026,3783.15
74397,"Sato, Jonas",jonas.sato@example.com,10/08/2026,4424.46
647783,Clara Johansson,clara.johansson@example.com,02/14/2026,9519.14
686483,"Petrov, Amara",amara.petrov@example.com,12/01/2026,7671.39
391222,Omar Johansson,omar.johansson@example.com,02/03/2026,1235.52
0081135,Priya Moreau,priya.moreau@example.com,03/05/2026,2763.92
164735,Ingrid Stone,,12/10/2026,5153.39
0377440,Amara Johansson,amara.johansson@example.com,01/23/2026,1183.74
75372,"Rossi, Omar",omar.rossi@example.com,02/15/2026,4521.61
616455,Maya Berg,maya.berg@example.com,06/17/2026,3684.31
273909,Priya McAllister,priya.mcallister@example.com,06/18/2026,3861.69
30473,Sofia Nair,,12/25/2026,5036.02
0462818,Sofia Iyer,sofia.iyer@example.com,10/24/2026,2458.08
198426,"Haddad, Leila",leila.haddad@example.com,01/08/2026,2218.09
432418,Felix Weber,felix.weber@example.com,05/15/2026,621.77
328739,Marco Moreau,,08/13/2026,5920.45
632470,Diego Torres,diego.torres@example.com,11/09/2026,5357.4
386736,Omar McAllister,omar.mcallister@example.com,04/26/2026,7953.57
892428,"Weber, Sofia",sofia.weber@example.com,02/17/2026,7595.03
564644,Mei Novak,mei.novak@example.com,07/28/2026,8226.33
170419,Diego Tanaka,diego.tanaka@example.com,06/18/2026,2271.98
0814289,Jonas Stone,jonas.stone@example.com,05/02/2026,9680.13
0071206,Anna Okafor,anna.okafor@example.com,04/22/2026,8333.64
57244,Yuki Costa,yuki.costa@example.com,04/26/2026,6793.32
751682,Felix Weber,felix.weber@example.com,04/19/2026,7785.57
0801769,Jonas Silva,jonas.silva@example.com,04/26/2026,1752.08
766864,Leila Haddad,leila.haddad@example.com,11/19/2026,3692.99
111444,"Torres, Pavel",pavel.torres@example.com,07/09/2026,320.81
766759,"Haddad, Yuki",yuki.haddad@example.com,02/17/2026,6320.15
0621958,Jonas Lindqvist,jonas.lindqvist@example.com,06/15/2026,399.08
0311197,Marco Diallo,marco.diallo@example.com,06/13/2026,2155.83
310014,Ingrid Khan,ingrid.khan@example.com,09/28/2026,391.59
419687,Zara Chen,zara.chen@example.com,09/13/2026,7821.78
0324605,"Silva, Anna",anna.silva@example.com,08/22/2026,8081.89
727599,Maya Torres,maya.torres@example.com,12/09/2026,3337.93
466828,Hugo Weber,hugo.weber@example.com,01/25/2026,1190.1
0313663,Felix Fontaine,felix.fontaine@example.com,07/15/2026,8709.04
402495,"Stone, Zara",zara.stone@example.com,09/19/2026,9686.86
604937,Tomas Weber,,01/05/2026,9619.38
0617029,Tomas Nair,tomas.nair@example.com,06/11/2026,7496.51
847211,Omar Nair,omar.nair@example.com,10/04/2026,7292.75
156348,Hugo Sato,hugo.sato@example.com,06/28/2026,2870.34
315124,Zara Rossi,zara.rossi@example.com,08/02/2026,1237.58
0485350,Amara Weber,amara.weber@example.com,10/16/2026,6574.03
451356,Hugo Lindqvist,hugo.lindqvist@example.com,05/24/2026,9423.43
888701,Maya Haddad,maya.haddad@example.com,05/20/2026,3738.06
703564,"Diallo, Ingrid",ingrid.diallo@example.com,08/02/2026,1994.44
18331,Yuki Rossi,yuki.rossi@example.com,09/13/2026,4504.64
131827,Diego Moreau,diego.moreau@example.com,08/02/2026,4621.22
0031693,Anna Rossi,anna.rossi@example.com,10/28/2026,9400.44
653031,Pavel Johansson,,11/15/2026,3582.64
0423338,Leila Khan,leila.khan@example.com,02/22/2026,7398.42
517275,Zara Fontaine,zara.fontaine@example.com,05/08/2026,9997.01
291507,Felix Moreau,felix.moreau@example.com,12/13/2026,2060.99
463145,Leila Fontaine,leila.fontaine@example.com,09/24/2026,5415.63
69716,"Torres, Elias",elias.torres@example.com,03/10/2026,548.47
597081,Felix Nair,felix.nair@example.com,01/21/2026,6432.75
670210,Anna Costa,anna.costa@example.com,04/14/2026,3287.13
