cust_id,client,contact,when,value
0849901,Elias Nair,elias.nair@example.com,"Feb 2, 2026","35,29"
220800,Pavel Alvarez,pavel.alvarez@example.com,10.06.2026,"3709,56"
0634962,Zara Weber,,08.04.2026,"3976,50"
879832,Sofia Chen,sofia.chen@example.com,28.07.2026,"4615,40"
95877,Ravi Alvarez,ravi.alvarez@example.com,"Jan 26, 2026","1794,17"
334377,Felix Silva,felix.silva@example.com,"May 16, 2026","3620,35"
781585,Maya Sato,maya.sato@example.com,"Jan 23, 2026","9760,95"
593943,Anna Diallo,anna.diallo@example.com,"Sep 18, 2026","5843,89"
194082,Felix Haddad,felix.haddad@example.com,"May 21, 2026","1032,97"
563776,Pavel Sato,pavel.sato@example.com,"Nov 4, 2026","5165,56"
850120,Zara Rossi,zara.rossi@example.com,05.04.2026,"738,88"
461457,Maya Stone,maya.stone@example.com,"Nov 24, 2026","6917,18"
16970,Rosa Lindqvist,rosa.lindqvist@example.com,"Jan 8, 2026","399,51"
0485714,"Sato, Diego",diego.sato@example.com,"Jun 7, 2026","9288,01"
0817224,Anna Lindqvist,anna.lindqvist@example.com,"Oct 6, 2026","1372,10"
587992,Sofia Tanaka,sofia.tanaka@example.com,15.07.2026,"2766,01"
811712,Mei Iyer,mei.iyer@example.com,"Apr 11, 2026","4075,92"
613654,Omar Tanaka,omar.tanaka@example.com,21.04.2026,"9801,20"
0139390,"Sato, Kenji",kenji.sato@example.com,"Dec 13, 2026","8208,57"
602885,Marco Costa,marco.costa@example.com,"Oct 22, 2026","3224,52"
245809,Leila Okafor,leila.okafor@example.com,01.02.2026,"244,12"
0235412,Ravi Sato,ravi.sato@example.com,06.02.2026,"3189,56"
272807,Felix Nair,felix.nair@example.com,07.10.2026,"1514,60"
728200,"Weber, Kenji",kenji.weber@example.com,17.10.2026,"1380,88"
662928,Elias Khan,elias.khan@example.com,08.06.2026,"884,31"
575613,"Torres, Sofia",sofia.torres@example.com,"Oct 22, 2026","6107,22"
449096,Sofia Khan,sofia.khan@example.com,20.01.2026,"766,73"
463184,Ravi Torres,ravi.torres@example.com,"May 1, 2026","366,76"
25646,Nadia Berg,nadia.berg@example.com,20.09.2026,"6271,64"
272268,Pavel Okafor,pavel.okafor@example.com,"Nov 25, 2026","9162,58"
66694,Nadia Costa,nadia.costa@example.com,"Jun 2, 2026","1765,37"
0012974,Felix Nair,felix.nair@example.com,"Aug 11, 2026","5061,60"
538810,Clara Johansson,clara.johansson@example.com,18.02.2026,"2265,94"
771758,Anna Sato,anna.sato@example.com,24.05.2026,"8022,10"
0587017,Anna Diallo,anna.diallo@example.com,14.12.2026,"3205,18"
559922,Kenji Haddad,kenji.haddad@example.com,04.12.2026,"8350,20"
720679,Pavel Nair,pavel.nair@example.com,"Dec 20, 2026","1824,53"
767601,Pavel Chen,pavel.chen@example.com,"Jul 1, 2026","1141,53"
0823543,Nadia Berg,nadia.berg@example.com,"Apr 9, 2026","9979,11"
0769094,Hugo Sato,hugo.sato@example.com,03.09.2026,"9444,04"
365350,Priya Novak,priya.novak@example.com,09.11.2026,"4418,56"
382532,Maya Novak,maya.novak@example.com,23.11.2026,"8228,82"
237252,Amara Alvarez,amara.alvarez@example.com,02.04.2026,"4323,73"
723541,Clara Novak,clara.novak@example.com,"Apr 13, 2026","9004,83"
0762336,Zara Costa,zara.costa@example.com,"Jun 23, 2026","8589,31"
0701017,Elias Silva,elias.silva@example.com,04.06.2026,"9194,45"
438071,Kenji Silva,kenji.silva@example.com,02.03.2026,"8254,35"
0091503,Priya Stone,priya.stone@example.com,"May 19, 2026","3653,29"
263773,Mei Moreau,mei.moreau@example.com,17.03.2026,"584,47"
86521,Mei Iyer,mei.iyer@example.com,09.07.2026,"3762,35"
615096,Tomas Khan,tomas.khan@example.com,21.08.2026,"8168,01"
508082,Maya Lindqvist,maya.lindqvist@example.com,"Sep 2, 2026","9767,89"
841875,Elias Haddad,elias.haddad@example.com,19.11.2026,"4957,34"
520336,Nadia Chen,nadia.chen@example.com,"Aug 16, 2026","7562,25"
337368,Tomas Iyer,,20.10.2026,"6374,30"
0189653,Rosa Alvarez,rosa.alvarez@example.com,"Aug 7, 2026","2807,43"
279389,Felix Tanaka,felix.tanaka@example.com,04.07.2026,"2106,96"
610542,Hugo Silva,hugo.silva@example.com,"Jun 25, 2026","4848,78"
855050,Sofia Costa,sofia.costa@example.com,20.08.2026,"7240,00"
168009,Sofia Stone,sofia.stone@example.com,"Sep 16, 2026","9090,21"
71034,"Petrov, Elias",elias.petrov@example.com,"Jun 22, 2026","3042,86"
0242537,Jonas Stone,jonas.stone@example.com,04.03.2026,"468,54"
0706147,Zara Rossi,zara.rossi@example.com,"Jan 4, 2026","252,94"
774283,Clara Nair,clara.nair@example.com,12.01.2026,"5391,57"
377714,Elias Okafor,elias.okafor@example.com,"Jul 6, 2026","4696,95"
0434979,Hugo Novak,hugo.novak@example.com,"May 21, 2026","4148,62"
0336479,Pavel Alvarez,pavel.alvarez@example.com,08.07.2026,"5703,27"
18183,Pavel Berg,pavel.berg@example.com,21.04.2026,"1994,22"
613441,Diego Iyer,diego.iyer@example.com,25.10.2026,"4261,23"
860903,"Rossi, Pavel",pavel.rossi@example.com,"Oct 8, 2026","3236,75"
718735,Omar Fontaine,omar.fontaine@example.com,24.02.2026,"7337,58"
386388,"Petrov, Ingrid",ingrid.petrov@example.com,"Jul 20, 2026","5634,51"
0554970,Amara Fontaine,amara.fontaine@example.com,10.07.2026,"1800,01"
809286,Ravi Nair,ravi.nair@example.com,25.12.2026,"4304,02"
463070,Clara Lindqvist,clara.lindqvist@example.com,09.08.2026,"5837,93"
896113,"Sato, Kenji",kenji.sato@example.com,09.10.2026,"2679,43"
324297,Diego Okafor,diego.okafor@example.com,"Jul 6, 2026","7207,75"
0689923,Pavel Rossi,pavel.rossi@example.com,"Jul 5, 2026","8567,30"
700539,Clara Stone,,06.11.2026,"499,42"
172220,Kenji Iyer,kenji.iyer@example.com,15.04.2026,"3986,03"
640377,Leila Diallo,leila.diallo@example.com,28.05.2026,"7674,77"
446262,Hugo Tanaka,hugo.tanaka@example.com,21.09.2026,"4523,29"
689435,"Sato, Elias",,05.10.2026,"8273,05"
73999,Leila Sato,leila.sato@example.com,"Oct 8, 2026","1683,19"
495160,Omar Lindqvist,omar.lindqvist@example.com,27.10.2026,"3416,69"
445902,Priya Okafor,priya.okafor@example.com,08.05.2026,"1701,75"
301504,Sofia Lindqvist,sofia.lindqvist@example.com,20.04.2026,"6240,61"
156480,Yuki Diallo,yuki.diallo@example.com,"Feb 17, 2026","2585,82"
747379,"Haddad, Jonas",jonas.haddad@example.com,16.01.2026,"3960,21"
447262,Clara Novak,clara.novak@example.com,04.11.2026,"1650,13"
259613,Rosa McAllister,,"Mar 13, 2026","838,09"
117684,Mei McAllister,mei.mcallister@example.com,"Jan 8, 2026","2745,26"
689106,Yuki Stone,yuki.stone@example.com,09.02.2026,"1497,50"
239670,Ingrid Torres,ingrid.torres@example.com,"Apr 11, 2026","9854,90"
466962,Amara Weber,amara.weber@example.com,17.01.2026,"3716,01"
808917,Tomas Nair,tomas.nair@example.com,"Mar 23, 2026","6329,46"
0411906,Nadia Chen,nadia.chen@example.com,22.03.2026,"8386,23"
226539,Marco Weber,marco.weber@example.com,"Apr 7, 2026","7415,56"
