id,customer_name,email,date,amount
424012,Pavel Nair,pavel.nair@example.com,08/10/2026,6938.85
898577,Hugo Berg,hugo.berg@example.com,01/07/2026,3323.62
381246,Amara Iyer,amara.iyer@example.com,12/07/2026,4755.91
180679,Ingrid Nair,ingrid.nair@example.com,11/03/2026,5924.51
0644764,Marco Nair,marco.nair@example.com,02/18/2026,5916.79
289399,"Sato, Priya",priya.sato@example.com,03/18/2026,5587.89
855122,Yuki Lindqvist,yuki.lindqvist@example.com,09/14/2026,7728.36
796115,"Moreau, Omar",omar.moreau@example.com,09/26/2026,1563.66
219170,"Johansson, Priya",priya.johansson@example.com,08/23/2026,5252.49
17061,Nadia Iyer,nadia.iyer@example.com,08/02/2026,2051.95
0456156,Hugo Sato,hugo.sato@example.com,12/06/2026,3952.82
552305,Elias Iyer,elias.iyer@example.com,12/13/2026,9594.3
566708,Pavel Stone,pavel.stone@example.com,03/08/2026,6353.59
851238,Nadia Silva,nadia.silva@example.com,02/01/2026,1755.8
22127,Ravi Silva,ravi.silva@example.com,03/14/2026,337.05
777564,Amara Fontaine,amara.fontaine@example.com,11/06/2026,6507.61
38729,Diego Chen,diego.chen@example.com,01/26/2026,1838.58
822363,Mei Khan,mei.khan@example.com,10/18/2026,2224.45
122849,Tomas Iyer,tomas.iyer@example.com,07/25/2026,3452.19
0772712,Mei Weber,mei.weber@example.com,02/23/2026,9748.86
225804,Anna Lindqvist,anna.lindqvist@example.com,04/08/2026,2720.1
363955,Pavel Nair,pavel.nair@example.com,03/19/2026,3957.62
164759,Zara Diallo,zara.diallo@example.com,09/03/2026,436.37
418939,Jonas Fontaine,jonas.fontaine@example.com,07/09/2026,1575.22
0526569,Felix Weber,felix.weber@example.com,03/14/2026,7030.68
38732,Maya Torres,maya.torres@example.com,05/14/2026,9053.92
0708502,Diego Petrov,diego.petrov@example.com,09/11/2026,5599.06
285737,Kenji Iyer,kenji.iyer@example.com,04/03/2026,7854.81
752440,Amara Okafor,,10/14/2026,5971.36
587704,Elias Sato,elias.sato@example.com,03/25/2026,6797.27
285555,Clara Lindqvist,clara.lindqvist@example.com,06/08/2026,8023.98
91921,Rosa Rossi,rosa.rossi@example.com,03/06/2026,74.38
62115,Felix Weber,felix.weber@example.com,07/13/2026,7070.28
760448,Hugo Fontaine,hugo.fontaine@example.com,02/17/2026,8737.57
584888,Elias Chen,elias.chen@example.com,12/12/2026,4881.64
871916,"Chen, Zara",zara.chen@example.com,04/02/2026,1180.77
348612,"Johansson, Elias",elias.johansson@example.com,07/28/2026,9634
309262,Marco Berg,marco.berg@example.com,05/22/2026,7066.78
779310,Sofia Johansson,sofia.johansson@example.com,07/14/2026,9337.14
29557,Clara Diallo,clara.diallo@example.com,05/18/2026,8634.23
416049,Hugo Iyer,hugo.iyer@example.com,01/23/2026,6610.99
0053243,Mei Costa,mei.costa@example.com,12/14/2026,7242.69
592449,Marco Silva,marco.silva@example.com,08/14/2026,6576.11
