id,customer_name,email,date,amount
408755,Rosa Tanaka,rosa.tanaka@example.com,03/01/2026,7409.34
0587458,Ravi Weber,ravi.weber@example.com,09/01/2026,7793.67
86704,"Silva, Clara",clara.silva@example.com,05/22/2026,2535.4
600217,Clara Chen,clara.chen@example.com,12/10/2026,315.16
0243791,Nadia Silva,nadia.silva@example.com,09/05/2026,1636.88
367138,Diego Silva,diego.silva@example.com,05/14/2026,3799.58
810941,Clara Tanaka,clara.tanaka@example.com,07/06/2026,1159.56
303153,"Johansson, Leila",leila.johansson@example.com,12/10/2026,6109.77
410530,Amara Tanaka,amara.tanaka@example.com,07/20/2026,9654.24
0325383,"Iyer, Leila",leila.iyer@example.com,05/22/2026,5287.68
175403,Ingrid Lindqvist,,02/07/2026,7997.21
813856,Rosa Alvarez,rosa.alvarez@example.com,07/09/2026,6627.53
0755076,Jonas Okafor,jonas.okafor@example.com,10/04/2026,8925.89
0444594,Ravi Torres,ravi.torres@example.com,10/02/2026,8361.8
580239,Ravi Haddad,ravi.haddad@example.com,04/11/2026,3970.55
0428159,Jonas Novak,jonas.novak@example.com,12/20/2026,6123.21
586146,Diego McAllister,diego.mcallister@example.com,01/06/2026,4197.15
520126,Leila McAllister,leila.mcallister@example.com,12/12/2026,1985.12
542904,Felix Silva,felix.silva@example.com,04/24/2026,7137.76
293050,"Fontaine, Felix",felix.fontaine@example.com,03/20/2026,9223.15
45790,Ingrid Chen,ingrid.chen@example.com,12/01/2026,8997.85
240697,Maya Iyer,maya.iyer@example.com,08/25/2026,3077.37
565851,Omar Rossi,omar.rossi@example.com,11/27/2026,5357.91
717932,Anna Okafor,anna.okafor@example.com,07/07/2026,5350.99
516152,"Berg, Felix",felix.berg@example.com,09/09/2026,8059.03
338068,Sofia Stone,sofia.stone@example.com,03/01/2026,7750.9
0876891,Mei Berg,mei.berg@example.com,05/12/2026,1789.13
531669,Leila Berg,leila.berg@example.com,08/10/2026,5198.18
874730,Anna Johansson,anna.johansson@example.com,12/23/2026,304.9
111010,Clara Rossi,clara.rossi@example.com,06/10/2026,3638.17
0520460,Felix Johansson,felix.johansson@example.com,09/07/2026,1636.84
460004,Felix Iyer,felix.iyer@example.com,10/05/2026,9707.06
324548,Diego Stone,diego.stone@example.com,11/28/2026,4629.5
0360246,Zara Petrov,zara.petrov@example.com,01/24/2026,3108.49
740662,Yuki Fontaine,yuki.fontaine@example.com,07/08/2026,5498.92
644978,Rosa Diallo,rosa.diallo@example.com,08/04/2026,3319.17
634221,Sofia Nair,sofia.nair@example.com,03/01/2026,5121.91
183550,Hugo Costa,hugo.costa@example.com,09/18/2026,1146.63
0620389,Elias Novak,elias.novak@example.com,12/04/2026,5996.01
194255,Zara Weber,,08/11/2026,423.23
816610,Elias Chen,elias.chen@example.com,02/07/2026,3848.53
0751612,Elias Torres,elias.torres@example.com,04/03/2026,6128.73
562125,Omar Haddad,omar.haddad@example.com,07/11/2026,5746.96
345400,Nadia Novak,nadia.novak@example.com,12/24/2026,6074.95
0400391,Jonas Sato,jonas.sato@example.com,05/02/2026,6218.93
326119,Rosa Stone,,02/01/2026,1230.19
26219,Rosa Johansson,rosa.johansson@example.com,03/13/2026,1966.73
646474,Sofia Petrov,sofia.petrov@example.com,07/16/2026,4254.92
826450,Elias Moreau,elias.moreau@example.com,07/09/2026,7726.32
0526668,"Torres, Pavel",pavel.torres@example.com,08/02/2026,2460.23
127327,Jonas Diallo,jonas.diallo@example.com,02/21/2026,479.99
699748,Omar Silva,omar.silva@example.com,02/28/2026,7511.45
297924,Diego Costa,diego.costa@example.com,08/11/2026,6859.63
454140,Sofia Torres,sofia.torres@example.com,07/25/2026,1951.19
