id,customer_name,email,date,amount
0599637,Ingrid Costa,ingrid.costa@example.com,05/05/2026,1109.89
659671,Pavel Johansson,pavel.johansson@example.com,11/13/2026,4464.15
497334,Anna Alvarez,anna.alvarez@example.com,08/27/2026,5459.5
595707,Rosa Khan,rosa.khan@example.com,05/26/2026,8160.37
844352,Zara Iyer,zara.iyer@example.com,04/26/2026,577.08
709620,Felix Fontaine,felix.fontaine@example.com,05/11/2026,1864.87
548315,Maya Berg,maya.berg@example.com,11/11/2026,7809.93
719895,Rosa Moreau,rosa.moreau@example.com,07/06/2026,3235.61
0534939,Sofia Fontaine,sofia.fontaine@example.com,03/07/2026,1688.73
0383665,Tomas Weber,tomas.weber@example.com,03/25/2026,2421.86
0766394,Marco Costa,marco.costa@example.com,01/20/2026,1718.14
478748,Clara Moreau,,09/23/2026,450.46
182770,Jonas Tanaka,jonas.tanaka@example.com,05/10/2026,9776.44
147061,Ingrid Nair,ingrid.nair@example.com,04/15/2026,4652.48
464898,Yuki Torres,yuki.torres@example.com,10/17/2026,7713.52
519638,Felix Khan,felix.khan@example.com,11/20/2026,5921.61
849304,Amara Khan,,03/19/2026,9188.24
452818,"Rossi, Leila",leila.rossi@example.com,06/06/2026,5746.47
388447,Ingrid Torres,ingrid.torres@example.com,03/09/2026,3278.75
206154,Mei Diallo,mei.diallo@example.com,12/25/2026,1269.11
23922,Felix Sato,felix.sato@example.com,10/28/2026,50.87
198174,Priya Nair,priya.nair@example.com,03/04/2026,7096.84
376694,Tomas Fontaine,,03/04/2026,7126.31
0295381,Anna Diallo,anna.diallo@example.com,10/16/2026,540.39
0757715,Rosa Moreau,rosa.moreau@example.com,11/20/2026,7319.39
101764,Jonas Novak,jonas.novak@example.com,10/20/2026,5400.84
447841,Ingrid Diallo,ingrid.diallo@example.com,12/17/2026,3832.1
424319,Marco Sato,marco.sato@example.com,07/08/2026,1207.93
679206,"McAllister, Nadia",nadia.mcallister@example.com,11/06/2026,580.07
146017,Anna Okafor,anna.okafor@example.com,12/13/2026,1246.34
133076,Leila Diallo,leila.diallo@example.com,09/01/2026,9183.42
580308,"Nair, Amara",amara.nair@example.com,11/12/2026,328.72
795579,"Novak, Priya",priya.novak@example.com,08/20/2026,893.2
703857,Sofia Berg,sofia.berg@example.com,04/17/2026,5120.31
468298,Priya Berg,priya.berg@example.com,05/19/2026,9702.28
287335,"Okafor, Kenji",kenji.okafor@example.com,12/27/2026,4738.08
378413,"Nair, Yuki",yuki.nair@example.com,08/27/2026,3717.12
640995,Omar Berg,omar.berg@example.com,10/10/2026,5269.32
0762409,Rosa Silva,rosa.silva@example.com,12/11/2026,6897.2
755204,Felix Costa,felix.costa@example.com,04/09/2026,69.33
0062022,Yuki Rossi,yuki.rossi@example.com,03/15/2026,7176.43
264708,Tomas Weber,tomas.weber@example.com,11/22/2026,351.71
0076638,Priya Berg,priya.berg@example.com,01/02/2026,8163.76
549731,Mei Moreau,mei.moreau@example.com,04/03/2026,5992.78
354260,Hugo Chen,hugo.chen@example.com,07/10/2026,431.93
477122,"Costa, Omar",omar.costa@example.com,05/03/2026,3677.45
381018,Rosa Rossi,,04/10/2026,1661.88
195048,"Haddad, Omar",omar.haddad@example.com,02/23/2026,824.19
564424,Mei Alvarez,mei.alvarez@example.com,04/06/2026,7677.42
252132,Marco Chen,marco.chen@example.com,04/21/2026,5835.87
208463,Nadia McAllister,nadia.mcallister@example.com,06/12/2026,4855.42
220591,Zara Stone,zara.stone@example.com,09/01/2026,204.07
241465,"Lindqvist, Hugo",hugo.lindqvist@example.com,02/07/2026,7914
858497,"Silva, Anna",anna.silva@example.com,02/14/2026,3810.08
504002,Mei Haddad,mei.haddad@example.com,04/16/2026,5031.51
457670,Jonas Fontaine,jonas.fontaine@example.com,02/21/2026,4118.44
0259350,Hugo Iyer,hugo.iyer@example.com,12/03/2026,8901.35
636607,Kenji Diallo,kenji.diallo@example.com,03/07/2026,1631.65
681912,Elias Sato,elias.sato@example.com,08/19/2026,5704.43
481272,Tomas Iyer,tomas.iyer@example.com,05/11/2026,3991.75
0323317,Rosa Silva,rosa.silva@example.com,02/06/2026,2508.7
329111,"Chen, Ingrid",ingrid.chen@example.com,11/19/2026,8656.88
634898,Felix Fontaine,felix.fontaine@example.com,02/14/2026,8309.69
167787,Elias Alvarez,elias.alvarez@example.com,10/09/2026,3816.12
0712692,Priya Tanaka,priya.tanaka@example.com,10/21/2026,348
854638,Hugo Silva,hugo.silva@example.com,01/01/2026,85.63
604668,Mei Berg,mei.berg@example.com,04/22/2026,993.47
557861,Amara Moreau,amara.moreau@example.com,07/22/2026,8231.02
238623,Hugo Nair,hugo.nair@example.com,12/16/2026,2598.83
0264941,Jonas Moreau,jonas.moreau@example.com,07/01/2026,1698.68
850929,Rosa Novak,rosa.novak@example.com,08/01/2026,835.27
676965,"Johansson, Omar",omar.johansson@example.com,08/08/2026,2418.85
411756,Maya Chen,maya.chen@example.com,04/13/2026,2932.92
0503756,Jonas Nair,jonas.nair@example.com,12/04/2026,4406.76
0807171,Amara Alvarez,,10/18/2026,6152.63
224235,Priya Novak,priya.novak@example.com,08/22/2026,4288.65
0526934,"Berg, Felix",felix.berg@example.com,03/12/2026,5880.54
0146050,Marco Alvarez,marco.alvarez@example.com,09/02/2026,542.16
146119,Omar Novak,omar.novak@example.com,03/28/2026,8698.38
781444,Mei Costa,mei.costa@example.com,02/15/2026,8819.44
0516582,"Moreau, Nadia",nadia.moreau@example.com,12/05/2026,4200.64
101288,Amara Costa,amara.costa@example.com,01/09/2026,3933.36
626356,Ravi Silva,,11/15/2026,123.36
82531,"Johansson, Zara",zara.johansson@example.com,05/26/2026,3923.05
11437,Sofia Rossi,sofia.rossi@example.com,10/08/2026,7746.79
424384,"Petrov, Priya",priya.petrov@example.com,02/01/2026,9782.98
688950,Nadia Rossi,nadia.rossi@example.com,04/06/2026,8922.55
0421150,"Johansson, Anna",anna.johansson@example.com,02/01/2026,1910.69
0873897,Nadia Weber,nadia.weber@example.com,12/20/2026,6332.98
505496,Marco Sato,marco.sato@example.com,04/16/2026,1131.01
574273,Rosa Petrov,,03/21/2026,5007.7
160306,"Chen, Sofia",sofia.chen@example.com,09/10/2026,3435.86
253144,Jonas Stone,jonas.stone@example.com,01/07/2026,7627.52
0648178,Tomas Petrov,tomas.petrov@example.com,06/07/2026,4666.55
0776891,Omar Okafor,omar.okafor@example.com,06/13/2026,6696.48
428511,Nadia Alvarez,nadia.alvarez@example.com,07/26/2026,6206.7
17194,Amara Iyer,amara.iyer@example.com,04/06/2026,693.76
582953,Maya Nair,maya.nair@example.com,12/08/2026,1602.63
784903,Zara Rossi,zara.rossi@example.com,06/25/2026,9165.69
81291,Zara Petrov,zara.petrov@example.com,08/07/2026,2912.06
384810,Tomas Haddad,tomas.haddad@example.com,01/10/2026,9715.49
465673,Omar Johansson,omar.johansson@example.com,01/02/2026,595.97
735972,Pavel Lindqvist,pavel.lindqvist@example.com,01/19/2026,2988.87
854587,Leila Novak,leila.novak@example.com,05/26/2026,5983.16
182610,Tomas Nair,tomas.nair@example.com,07/05/2026,2655.81
0351831,Maya Berg,maya.berg@example.com,04/08/2026,3588.28
236710,Felix Novak,felix.novak@example.com,08/20/2026,3710.01
525025,Kenji Moreau,kenji.moreau@example.com,02/08/2026,1748.42
0464645,Jonas Sato,jonas.sato@example.com,03/07/2026,2243.83
731821,Ingrid Chen,ingrid.chen@example.com,02/21/2026,1253.49
