ID,Name,Email,Date,Total
610828,Nadia Lindqvist,nadia.lindqvist@example.com,2026-03-02,"$4,872.85"
548337,Mei Weber,mei.weber@example.com,2026-10-15,"$4,038.83"
0177749,Felix Petrov,felix.petrov@example.com,2026-07-27,"$8,721.03"
0893574,"Costa, Yuki",yuki.costa@example.com,2026-04-11,"$7,266.62"
706154,"Johansson, Amara",amara.johansson@example.com,2026-11-10,"$9,622.80"
80930,"Lindqvist, Hugo",hugo.lindqvist@example.com,2026-05-20,"$3,923.29"
161969,Mei Silva,mei.silva@example.com,2026-06-18,"$7,979.91"
41348,"Moreau, Ingrid",ingrid.moreau@example.com,2026-01-03,"(5,115.65)"
508964,Zara Novak,zara.novak@example.com,2026-04-03,"$8,243.20"
58185,Mei Stone,mei.stone@example.com,2026-12-07,(601.30)
277744,Omar Moreau,omar.moreau@example.com,2026-05-02,"(3,380.80)"
0727563,"Chen, Priya",priya.chen@example.com,2026-08-04,"$6,845.69"
0881820,Diego Novak,diego.novak@example.com,2026-03-15,"$1,046.27"
0837197,Hugo Silva,hugo.silva@example.com,2026-03-24,$956.62
0780153,Clara Torres,clara.torres@example.com,2026-11-09,"$2,594.30"
340479,Tomas Fontaine,tomas.fontaine@example.com,2026-09-04,"$1,188.15"
514732,Jonas Haddad,jonas.haddad@example.com,2026-05-10,"$7,928.51"
353597,Ravi Berg,ravi.berg@example.com,2026-03-05,"$7,411.48"
0140246,Rosa Fontaine,rosa.fontaine@example.com,2026-10-11,"(4,159.56)"
666306,Ravi Iyer,ravi.iyer@example.com,2026-06-06,$980.49
482739,Hugo Diallo,hugo.diallo@example.com,2026-07-14,"$1,329.00"
0602264,"Alvarez, Zara",zara.alvarez@example.com,2026-01-18,"$6,511.13"
574170,Omar Nair,omar.nair@example.com,2026-07-06,"$7,703.10"
722318,Yuki Fontaine,yuki.fontaine@example.com,2026-07-24,"$1,788.87"
217035,Clara Weber,clara.weber@example.com,2026-07-26,"$7,784.63"
434384,Zara Lindqvist,zara.lindqvist@example.com,2026-06-28,"$7,962.92"
882604,Nadia Okafor,,2026-04-04,"$5,051.89"
340510,Priya Petrov,priya.petrov@example.com,2026-08-11,"$3,859.59"
0109472,"Nair, Maya",maya.nair@example.com,2026-03-02,"(3,855.47)"
0742874,Tomas Lindqvist,tomas.lindqvist@example.com,2026-09-03,"$4,664.15"
323112,Clara Haddad,clara.haddad@example.com,2026-10-18,$462.09
384526,Ingrid Rossi,ingrid.rossi@example.com,2026-06-16,"$7,674.80"
243989,Priya Iyer,priya.iyer@example.com,2026-12-01,"$9,405.97"
428653,Hugo Iyer,hugo.iyer@example.com,2026-03-14,"$3,473.19"
0253815,Hugo McAllister,hugo.mcallister@example.com,2026-09-28,"$3,026.48"
762064,Amara Berg,amara.berg@example.com,2026-10-23,"$2,669.02"
809178,Kenji Nair,kenji.nair@example.com,2026-05-28,"$6,653.16"
748979,Maya Fontaine,maya.fontaine@example.com,2026-09-17,"$2,792.95"
52694,Hugo Sato,hugo.sato@example.com,2026-07-15,"$8,028.57"
333714,Pavel Lindqvist,pavel.lindqvist@example.com,2026-05-23,"$3,056.13"
205681,Zara Stone,zara.stone@example.com,2026-01-17,"$3,099.61"
