cust_id,client,contact,when,value
196201,Priya Silva,priya.silva@example.com,06.12.2026,"6829,16"
499135,Elias Nair,elias.nair@example.com,"Jan 11, 2026","2031,25"
113571,Nadia Rossi,nadia.rossi@example.com,07.03.2026,"8307,43"
678779,Maya Khan,maya.khan@example.com,14.02.2026,"2375,09"
346158,Zara Fontaine,zara.fontaine@example.com,"Jun 13, 2026","814,32"
419692,Mei Alvarez,mei.alvarez@example.com,12.01.2026,"5520,79"
340191,Priya Fontaine,priya.fontaine@example.com,17.02.2026,"3201,89"
0767152,"Chen, Felix",felix.chen@example.com,"Dec 22, 2026","5035,74"
66544,Kenji Sato,kenji.sato@example.com,"Sep 4, 2026","2253,27"
43757,Jonas Chen,jonas.chen@example.com,22.10.2026,"3295,61"
792790,Diego Okafor,diego.okafor@example.com,02.02.2026,"6456,17"
830615,Omar Petrov,omar.petrov@example.com,"Oct 25, 2026","4843,03"
408839,Jonas Novak,jonas.novak@example.com,"Jul 28, 2026","2669,80"
530598,Yuki Iyer,yuki.iyer@example.com,"Jul 3, 2026","1108,94"
756019,Rosa Costa,rosa.costa@example.com,"Aug 21, 2026","797,12"
166936,Leila Moreau,leila.moreau@example.com,"Jul 20, 2026","6923,87"
401645,"Berg, Elias",elias.berg@example.com,28.06.2026,"5563,95"
276618,Pavel Torres,pavel.torres@example.com,"Sep 18, 2026","126,46"
608317,Marco Haddad,marco.haddad@example.com,"Feb 26, 2026","2388,93"
494581,Sofia Chen,sofia.chen@example.com,19.08.2026,"8483,44"
811456,"Tanaka, Kenji",kenji.tanaka@example.com,"Nov 11, 2026","9912,59"
868463,Pavel Alvarez,pavel.alvarez@example.com,"Jan 2, 2026","1127,88"
0767581,Marco Johansson,marco.johansson@example.com,"Dec 19, 2026","2812,56"
48223,Marco Sato,marco.sato@example.com,"May 10, 2026","5093,36"
754337,Maya Alvarez,maya.alvarez@example.com,"Oct 7, 2026","1358,24"
718432,Mei Sato,mei.sato@example.com,22.09.2026,"1284,00"
0364990,"Johansson, Amara",amara.johansson@example.com,"Sep 12, 2026","378,51"
392174,"Khan, Elias",elias.khan@example.com,08.03.2026,"8823,68"
699934,Ingrid Berg,ingrid.berg@example.com,18.10.2026,"359,44"
0338098,Ingrid Iyer,ingrid.iyer@example.com,"Apr 13, 2026","1491,74"
711671,Clara Lindqvist,clara.lindqvist@example.com,25.04.2026,"7089,68"
502228,Diego Novak,,"Jun 26, 2026","7712,70"
657619,Clara Tanaka,clara.tanaka@example.com,07.05.2026,"1428,12"
228821,Zara Tanaka,zara.tanaka@example.com,"Dec 19, 2026","6358,84"
262372,Sofia Johansson,sofia.johansson@example.com,"May 18, 2026","7432,36"
610395,Pavel Stone,pavel.stone@example.com,20.04.2026,"5138,65"
14851,Clara Stone,clara.stone@example.com,"Jun 6, 2026","6689,50"
695704,Anna Weber,anna.weber@example.com,"Dec 26, 2026","4423,31"
333708,"Torres, Nadia",nadia.torres@example.com,"Oct 6, 2026","3753,47"
774118,Priya Costa,priya.costa@example.com,04.07.2026,"4733,90"
281937,Tomas Novak,tomas.novak@example.com,"Jul 25, 2026","5253,83"
317085,Priya Alvarez,priya.alvarez@example.com,22.01.2026,"3428,97"
671466,Ravi Silva,ravi.silva@example.com,13.05.2026,"2178,25"
613784,Jonas Chen,jonas.chen@example.com,28.03.2026,"5269,89"
0662181,"Sato, Felix",felix.sato@example.com,25.03.2026,"6523,78"
299598,Zara Nair,zara.nair@example.com,"May 23, 2026","6001,55"
774374,Yuki Haddad,yuki.haddad@example.com,"Aug 17, 2026","4237,51"
600226,Hugo Rossi,hugo.rossi@example.com,"Jun 8, 2026","4337,74"
829045,"Iyer, Sofia",sofia.iyer@example.com,11.09.2026,"5264,46"
891593,Clara Berg,clara.berg@example.com,18.03.2026,"939,93"
500259,Ingrid Iyer,ingrid.iyer@example.com,27.09.2026,"5845,42"
159792,Nadia Berg,nadia.berg@example.com,"Jun 22, 2026","2902,45"
862011,Jonas Berg,jonas.berg@example.com,"Jun 28, 2026","8587,08"
206332,Anna Petrov,anna.petrov@example.com,"Feb 4, 2026","2348,32"
0379510,Kenji Diallo,kenji.diallo@example.com,23.04.2026,"1420,26"
160797,Ravi Torres,ravi.torres@example.com,07.12.2026,"8205,27"
546610,Clara Silva,clara.silva@example.com,"Nov 27, 2026","3897,47"
126178,Jonas Stone,jonas.stone@example.com,28.01.2026,"75,11"
108596,Anna Costa,anna.costa@example.com,"Oct 17, 2026","6184,16"
66434,Priya Khan,priya.khan@example.com,"Dec 13, 2026","4720,06"
680613,Sofia Johansson,sofia.johansson@example.com,12.06.2026,"6501,99"
