cust_id,client,contact,when,value
762351,Hugo Sato,,01.03.2026,"2705,07"
43640,Jonas Okafor,jonas.okafor@example.com,"Aug 10, 2026","3372,55"
796354,Clara Tanaka,clara.tanaka@example.com,18.10.2026,"8677,33"
0051255,Leila Nair,leila.nair@example.com,"Dec 4, 2026","5702,93"
355678,Ingrid Torres,ingrid.torres@example.com,08.08.2026,"7671,94"
402645,Amara Haddad,,20.10.2026,"8984,72"
338531,Ingrid Tanaka,ingrid.tanaka@example.com,22.01.2026,"7734,16"
615634,Diego Tanaka,diego.tanaka@example.com,"Aug 5, 2026","4517,78"
595013,Sofia Lindqvist,sofia.lindqvist@example.com,02.08.2026,"8802,83"
218080,"Novak, Maya",maya.novak@example.com,03.07.2026,"7939,33"
510761,"Rossi, Priya",priya.rossi@example.com,"May 19, 2026","863,67"
277494,"Costa, Marco",marco.costa@example.com,"Jul 21, 2026","1390,54"
62542,"Moreau, Amara",amara.moreau@example.com,28.01.2026,"7842,37"
507836,"Haddad, Nadia",nadia.haddad@example.com,01.12.2026,"1235,57"
84079,Priya Petrov,priya.petrov@example.com,"Aug 14, 2026","8066,80"
40189,Hugo Rossi,hugo.rossi@example.com,"Aug 27, 2026","8163,43"
665783,Leila Okafor,leila.okafor@example.com,27.02.2026,"195,65"
646091,Zara Moreau,zara.moreau@example.com,"Jun 15, 2026","1083,34"
812682,Felix Diallo,felix.diallo@example.com,03.10.2026,"9936,46"
735440,Rosa Fontaine,rosa.fontaine@example.com,02.02.2026,"2825,11"
579336,Yuki Chen,yuki.chen@example.com,18.06.2026,"4425,39"
221833,Priya Weber,priya.weber@example.com,"Sep 9, 2026","1093,46"
103756,Jonas Novak,jonas.novak@example.com,27.03.2026,"9443,57"
0025936,"Stone, Felix",felix.stone@example.com,02.01.2026,"7501,93"
0302341,Ravi Moreau,ravi.moreau@example.com,"Jun 21, 2026","8165,09"
0843865,"Khan, Tomas",tomas.khan@example.com,"Aug 18, 2026","3210,03"
669671,Kenji McAllister,kenji.mcallister@example.com,16.01.2026,"5146,33"
0531836,Diego Okafor,diego.okafor@example.com,15.03.2026,"5528,66"
619620,Tomas McAllister,tomas.mcallister@example.com,08.03.2026,"5113,58"
799050,Jonas Rossi,jonas.rossi@example.com,"Mar 13, 2026","4518,39"
92600,Tomas Iyer,tomas.iyer@example.com,27.04.2026,"5935,04"
707471,Hugo Nair,hugo.nair@example.com,04.07.2026,"7097,93"
763027,Omar Tanaka,omar.tanaka@example.com,14.12.2026,"1175,45"
876574,Diego Berg,diego.berg@example.com,07.12.2026,"404,84"
712512,Ravi Costa,,"May 16, 2026","3344,73"
161240,Leila Sato,leila.sato@example.com,"May 8, 2026","9685,13"
385324,Nadia Rossi,nadia.rossi@example.com,"Apr 11, 2026","6021,30"
584497,Maya Berg,maya.berg@example.com,06.09.2026,"960,45"
625021,Felix Silva,felix.silva@example.com,"Mar 10, 2026","3768,18"
450054,Omar Iyer,omar.iyer@example.com,"Jul 9, 2026","7292,94"
405173,"Iyer, Elias",elias.iyer@example.com,"Apr 16, 2026","5559,31"
323137,Mei Chen,mei.chen@example.com,"Apr 1, 2026","9375,67"
817880,Sofia Diallo,sofia.diallo@example.com,"May 10, 2026","8212,07"
72155,Rosa Haddad,rosa.haddad@example.com,"Jul 14, 2026","2998,01"
842325,Nadia Johansson,,09.08.2026,"3757,85"
449638,Anna Petrov,anna.petrov@example.com,"Aug 24, 2026","3612,41"
0631351,Tomas Fontaine,tomas.fontaine@example.com,17.11.2026,"338,28"
123725,"Silva, Felix",felix.silva@example.com,13.10.2026,"4512,06"
638310,Ravi Nair,ravi.nair@example.com,26.04.2026,"195,23"
660288,Jonas Costa,jonas.costa@example.com,"Jul 16, 2026","2862,21"
0682854,Mei Novak,mei.novak@example.com,"Jan 19, 2026","5453,70"
366385,Jonas Tanaka,jonas.tanaka@example.com,13.10.2026,"7700,80"
270589,Ravi Silva,ravi.silva@example.com,09.12.2026,"8777,69"
765002,Diego Lindqvist,diego.lindqvist@example.com,"Sep 8, 2026","6125,07"
313153,Jonas Moreau,jonas.moreau@example.com,"Dec 19, 2026","8502,72"
555994,Anna Iyer,anna.iyer@example.com,28.10.2026,"8751,61"
0212120,Mei McAllister,mei.mcallister@example.com,17.11.2026,"9550,88"
0672897,Yuki Haddad,yuki.haddad@example.com,27.07.2026,"9694,95"
775506,Hugo Costa,hugo.costa@example.com,"Aug 21, 2026","7522,03"
510747,Diego Iyer,diego.iyer@example.com,02.09.2026,"63,89"
28885,Ravi Stone,ravi.stone@example.com,"Aug 11, 2026","4185,94"
307274,Diego Stone,diego.stone@example.com,10.06.2026,"4870,02"
0843563,"Lindqvist, Nadia",nadia.lindqvist@example.com,"May 27, 2026","6490,68"
629866,Zara McAllister,zara.mcallister@example.com,"Mar 13, 2026","4402,48"
881689,Priya Fontaine,,19.10.2026,"2357,49"
75684,Ravi Moreau,ravi.moreau@example.com,"Jun 16, 2026","4122,81"
557935,Rosa Okafor,rosa.okafor@example.com,"Oct 12, 2026","6237,49"
791044,Tomas Sato,tomas.sato@example.com,"Feb 22, 2026","5308,75"
522928,Yuki Silva,yuki.silva@example.com,"May 1, 2026","415,78"
452046,Mei Silva,mei.silva@example.com,"Feb 23, 2026","1437,19"
0633419,Rosa Silva,rosa.silva@example.com,"Jun 6, 2026","4413,45"
462955,Amara Torres,,19.09.2026,"2058,65"
69624,Amara Diallo,amara.diallo@example.com,"Jul 25, 2026","8156,67"
813532,Clara Silva,clara.silva@example.com,10.05.2026,"8835,89"
79467,Felix Silva,felix.silva@example.com,01.08.2026,"231,28"
117856,Rosa Torres,rosa.torres@example.com,"Apr 9, 2026","4883,02"
869310,Marco Rossi,marco.rossi@example.com,19.11.2026,"2640,53"
532224,Jonas Torres,jonas.torres@example.com,"May 25, 2026","8306,35"
59626,Kenji Costa,,"Nov 12, 2026","1232,99"
715336,Diego Iyer,diego.iyer@example.com,04.01.2026,"5833,83"
64864,Sofia Costa,sofia.costa@example.com,03.08.2026,"1576,09"
662973,"Lindqvist, Amara",amara.lindqvist@example.com,11.09.2026,"4344,23"
0629753,Nadia McAllister,nadia.mcallister@example.com,"May 28, 2026","3745,24"
570530,"Torres, Elias",elias.torres@example.com,"Apr 15, 2026","8572,60"
608204,Ravi Alvarez,ravi.alvarez@example.com,"Oct 12, 2026","7493,17"
0139633,Anna Torres,anna.torres@example.com,19.06.2026,"2586,06"
353351,Tomas Costa,tomas.costa@example.com,"Oct 24, 2026","1194,30"
629030,"Sato, Kenji",kenji.sato@example.com,"Aug 6, 2026","3084,72"
249114,Anna Silva,,"Oct 15, 2026","111,50"
52083,Tomas Rossi,tomas.rossi@example.com,28.05.2026,"2387,58"
176821,Zara Torres,zara.torres@example.com,06.05.2026,"4509,17"
490173,Elias McAllister,elias.mcallister@example.com,26.02.2026,"6722,18"
232430,Marco Diallo,,07.08.2026,"8037,57"
290781,Mei Haddad,mei.haddad@example.com,"Jun 21, 2026","4671,36"
101043,"Weber, Hugo",hugo.weber@example.com,16.06.2026,"5782,71"
748239,"Torres, Priya",priya.torres@example.com,"Nov 26, 2026","209,93"
0515642,Nadia Berg,nadia.berg@example.com,"Jul 28, 2026","6015,73"
784922,Hugo Iyer,hugo.iyer@example.com,13.12.2026,"6318,44"
563257,"Novak, Mei",mei.novak@example.com,15.01.2026,"3557,48"
806289,Ingrid Khan,ingrid.khan@example.com,"Nov 2, 2026","5167,69"
592019,Rosa McAllister,rosa.mcallister@example.com,"Nov 9, 2026","1311,66"
429628,"Johansson, Leila",leila.johansson@example.com,"Aug 24, 2026","1196,36"
0768237,Omar Fontaine,omar.fontaine@example.com,12.06.2026,"6646,00"
578513,Jonas Moreau,jonas.moreau@example.com,"Aug 17, 2026","3212,89"
760825,Mei Stone,mei.stone@example.com,"Dec 25, 2026","3272,05"
871465,Amara Johansson,amara.johansson@example.com,"Jan 11, 2026","6664,19"
153026,Felix Weber,felix.weber@example.com,"Jul 25, 2026","7978,53"
330163,Tomas McAllister,tomas.mcallister@example.com,"Sep 8, 2026","9525,58"
152682,Kenji Iyer,kenji.iyer@example.com,"Oct 4, 2026","2693,06"
501647,Nadia Costa,nadia.costa@example.com,18.04.2026,"814,83"
0883350,"Torres, Anna",anna.torres@example.com,"Jan 7, 2026","6003,67"
810441,Zara Sato,zara.sato@example.com,"Mar 10, 2026","4232,98"
0695004,Sofia Okafor,,"Nov 18, 2026","7944,50"
377764,Priya Chen,priya.chen@example.com,06.04.2026,"4693,52"
54475,Sofia Okafor,sofia.okafor@example.com,22.06.2026,"1709,57"
435283,Pavel Lindqvist,pavel.lindqvist@example.com,12.07.2026,"9277,39"
0115752,Omar Petrov,omar.petrov@example.com,"May 16, 2026","6845,15"
705901,Mei Nair,,"Aug 12, 2026","5025,30"
788308,Mei McAllister,mei.mcallister@example.com,"Aug 26, 2026","5727,29"
599091,Amara Moreau,amara.moreau@example.com,21.08.2026,"9659,55"
71608,Diego Berg,diego.berg@example.com,28.04.2026,"8560,58"
545427,Felix Haddad,,24.06.2026,"5282,82"
55484,Ingrid Alvarez,ingrid.alvarez@example.com,"Sep 17, 2026","9371,04"
589145,Clara Novak,clara.novak@example.com,05.01.2026,"9384,66"
839127,"Diallo, Amara",amara.diallo@example.com,14.03.2026,"1100,56"
197281,Felix Diallo,felix.diallo@example.com,"Mar 7, 2026","5813,42"
541583,"Petrov, Hugo",hugo.petrov@example.com,"Apr 16, 2026","7715,02"
813320,Ravi Lindqvist,ravi.lindqvist@example.com,10.04.2026,"5693,22"
152962,Jonas Okafor,jonas.okafor@example.com,15.05.2026,"9579,87"
813831,Zara Sato,zara.sato@example.com,06.10.2026,"3748,77"
283373,Felix Lindqvist,felix.lindqvist@example.com,"Nov 19, 2026","2203,65"
831363,Pavel Rossi,pavel.rossi@example.com,"Nov 17, 2026","9914,92"
731193,Omar Tanaka,omar.tanaka@example.com,05.01.2026,"8415,96"
46330,Maya Lindqvist,maya.lindqvist@example.com,12.01.2026,"7880,57"
377087,Zara Fontaine,zara.fontaine@example.com,25.04.2026,"3590,89"
681591,Priya Petrov,priya.petrov@example.com,"Oct 17, 2026","4056,12"
490213,Amara McAllister,amara.mcallister@example.com,10.03.2026,"8057,58"
369157,Ingrid Lindqvist,ingrid.lindqvist@example.com,26.04.2026,"3809,38"
831956,"Novak, Yuki",yuki.novak@example.com,"Aug 20, 2026","4326,42"
500779,Maya Petrov,maya.petrov@example.com,"Oct 18, 2026","9200,62"
157778,Rosa Chen,rosa.chen@example.com,"Dec 12, 2026","9633,76"
97985,Priya Iyer,priya.iyer@example.com,04.01.2026,"7783,91"
454978,Kenji Chen,kenji.chen@example.com,26.04.2026,"4445,46"
