cust_id,client,contact,when,value
292605,"Silva, Leila",leila.silva@example.com,"Oct 28, 2026","5053,44"
0649741,Ravi Sato,ravi.sato@example.com,16.07.2026,"5878,76"
784967,Marco Khan,marco.khan@example.com,28.11.2026,"4498,41"
469790,Mei Johansson,mei.johansson@example.com,"Feb 1, 2026","251,12"
282873,Hugo Silva,hugo.silva@example.com,16.11.2026,"9284,88"
666076,Mei Okafor,mei.okafor@example.com,21.03.2026,"9577,30"
355495,Kenji Moreau,kenji.moreau@example.com,24.09.2026,"2079,85"
660129,Marco Rossi,marco.rossi@example.com,06.07.2026,"9571,81"
492815,Sofia Sato,sofia.sato@example.com,"Jun 1, 2026","6593,31"
833367,Sofia Costa,sofia.costa@example.com,"Nov 21, 2026","7669,64"
0054323,Leila Silva,leila.silva@example.com,17.04.2026,"9832,66"
689426,Yuki McAllister,yuki.mcallister@example.com,"Nov 27, 2026","4656,82"
68551,Anna Berg,anna.berg@example.com,"Jan 17, 2026","7592,23"
71073,Maya Weber,maya.weber@example.com,"Sep 20, 2026","6840,15"
258309,Zara Tanaka,zara.tanaka@example.com,"Sep 3, 2026","2037,31"
656808,Diego Johansson,diego.johansson@example.com,19.03.2026,"4153,47"
302025,"Costa, Hugo",hugo.costa@example.com,22.07.2026,"3680,55"
0180738,Diego Novak,diego.novak@example.com,"May 10, 2026","3175,64"
641151,Elias Moreau,elias.moreau@example.com,07.11.2026,"287,96"
444538,Marco Chen,marco.chen@example.com,"Apr 2, 2026","9644,83"
254948,Diego Haddad,diego.haddad@example.com,26.02.2026,"2379,69"
429430,Pavel Torres,pavel.torres@example.com,"Dec 14, 2026","3704,73"
0451699,"Johansson, Sofia",sofia.johansson@example.com,21.02.2026,"7529,28"
163083,Sofia Johansson,sofia.johansson@example.com,14.10.2026,"5951,78"
71931,Tomas Moreau,,"Oct 24, 2026","4156,74"
465755,Ingrid Haddad,,"Jun 20, 2026","9929,95"
650738,Anna Novak,anna.novak@example.com,14.10.2026,"1189,97"
825719,Pavel Diallo,pavel.diallo@example.com,"Aug 23, 2026","9149,32"
0589979,Yuki Nair,yuki.nair@example.com,"Nov 17, 2026","7696,59"
566499,Jonas Weber,jonas.weber@example.com,"Nov 2, 2026","8640,35"
108170,Maya Iyer,,"Aug 19, 2026","1148,52"
798405,"Lindqvist, Tomas",tomas.lindqvist@example.com,18.08.2026,"4308,39"
340023,"Silva, Jonas",jonas.silva@example.com,"Oct 17, 2026","498,07"
804241,"Rossi, Yuki",yuki.rossi@example.com,"Nov 24, 2026","6166,64"
324324,Leila Silva,leila.silva@example.com,13.04.2026,"6754,74"
692149,Omar Nair,omar.nair@example.com,07.01.2026,"4660,70"
91871,"Costa, Kenji",kenji.costa@example.com,"Sep 27, 2026","4518,64"
81458,Anna Sato,,12.03.2026,"2965,42"
825118,Mei Torres,mei.torres@example.com,04.02.2026,"5489,82"
0149220,Yuki Petrov,yuki.petrov@example.com,11.01.2026,"2311,76"
810716,Nadia Costa,,23.04.2026,"7973,21"
123261,Clara Petrov,,"Oct 27, 2026","1438,99"
14091,Rosa Berg,rosa.berg@example.com,24.04.2026,"8943,69"
711646,"Alvarez, Sofia",sofia.alvarez@example.com,19.12.2026,"2240,20"
0519721,Yuki Costa,yuki.costa@example.com,"Feb 7, 2026","3681,82"
226329,Leila Khan,leila.khan@example.com,16.12.2026,"1064,00"
588290,Tomas Diallo,tomas.diallo@example.com,24.05.2026,"6759,84"
314552,Diego McAllister,diego.mcallister@example.com,02.09.2026,"812,38"
649148,Zara Okafor,zara.okafor@example.com,13.04.2026,"7669,27"
69535,Nadia Lindqvist,nadia.lindqvist@example.com,"Apr 26, 2026","9306,30"
646988,Felix Petrov,felix.petrov@example.com,03.05.2026,"6584,40"
97982,Zara Moreau,zara.moreau@example.com,23.09.2026,"5243,19"
262543,Priya Chen,priya.chen@example.com,"Jul 3, 2026","7879,58"
632666,"Weber, Maya",maya.weber@example.com,"Feb 24, 2026","5791,18"
662319,Mei Fontaine,mei.fontaine@example.com,03.02.2026,"3381,27"
896991,"Fontaine, Maya",maya.fontaine@example.com,"Jun 12, 2026","5481,66"
564534,Ravi McAllister,ravi.mcallister@example.com,"Aug 8, 2026","9727,87"
516638,Leila Diallo,leila.diallo@example.com,"Apr 26, 2026","7141,62"
446454,Jonas Fontaine,jonas.fontaine@example.com,"May 10, 2026","4509,28"
0846935,Marco Costa,marco.costa@example.com,"Oct 13, 2026","1711,68"
42211,Ravi Chen,ravi.chen@example.com,10.05.2026,"5553,78"
0016328,Rosa Lindqvist,rosa.lindqvist@example.com,"Jun 12, 2026","439,22"
0308951,Ravi Petrov,ravi.petrov@example.com,19.09.2026,"870,11"
825949,Nadia Stone,nadia.stone@example.com,"Nov 25, 2026","9488,98"
256852,Anna Rossi,anna.rossi@example.com,"Mar 12, 2026","5485,07"
375873,Nadia McAllister,nadia.mcallister@example.com,26.11.2026,"3713,37"
0495438,Priya Moreau,priya.moreau@example.com,"Feb 7, 2026","7990,95"
499373,Priya Johansson,priya.johansson@example.com,12.09.2026,"8022,61"
74119,Anna Silva,anna.silva@example.com,24.07.2026,"4471,58"
0295993,Pavel Stone,pavel.stone@example.com,14.02.2026,"9466,98"
0348699,Anna Costa,anna.costa@example.com,14.06.2026,"9622,64"
0723385,Maya Nair,maya.nair@example.com,15.02.2026,"7454,43"
76204,Ravi Petrov,ravi.petrov@example.com,22.09.2026,"8057,88"
0756200,Nadia Rossi,,08.03.2026,"2142,10"
0364075,Omar Stone,,"Jul 11, 2026","7166,09"
714855,Pavel Okafor,pavel.okafor@example.com,"Apr 16, 2026","6027,34"
232373,"Petrov, Yuki",yuki.petrov@example.com,02.03.2026,"2760,84"
50349,Felix Torres,felix.torres@example.com,"Jun 8, 2026","9086,08"
0899261,Clara Rossi,clara.rossi@example.com,12.09.2026,"4950,65"
276205,Jonas Chen,jonas.chen@example.com,"Nov 11, 2026","7718,63"
394087,"Diallo, Tomas",tomas.diallo@example.com,"Apr 11, 2026","372,92"
259419,Marco Moreau,marco.moreau@example.com,19.08.2026,"7854,91"
729029,Diego Iyer,diego.iyer@example.com,"Dec 20, 2026","5766,24"
411136,Leila Novak,leila.novak@example.com,26.11.2026,"9344,59"
0869575,"Alvarez, Anna",anna.alvarez@example.com,01.04.2026,"24,34"
719244,Priya Berg,priya.berg@example.com,"Nov 27, 2026","275,78"
43428,Clara Sato,clara.sato@example.com,"Aug 6, 2026","725,99"
607922,Clara Novak,clara.novak@example.com,"Jul 21, 2026","4185,34"
769900,Mei Costa,mei.costa@example.com,"Oct 23, 2026","5902,51"
292463,Elias McAllister,elias.mcallister@example.com,"May 2, 2026","1779,62"
222317,Felix Johansson,felix.johansson@example.com,"Mar 16, 2026","5987,04"
688411,Amara Khan,amara.khan@example.com,"Aug 14, 2026","7391,33"
467526,"Tanaka, Anna",anna.tanaka@example.com,"Feb 20, 2026","3097,62"
0103090,Sofia Sato,sofia.sato@example.com,"Oct 11, 2026","4917,33"
0079584,Ravi Berg,ravi.berg@example.com,"May 10, 2026","6633,16"
623719,Amara Alvarez,amara.alvarez@example.com,12.10.2026,"3924,74"
613533,"Lindqvist, Zara",zara.lindqvist@example.com,"Dec 7, 2026","1408,30"
0219402,Ravi Rossi,ravi.rossi@example.com,23.03.2026,"8281,89"
0402517,Diego Alvarez,diego.alvarez@example.com,22.04.2026,"3034,64"
667887,Yuki Diallo,yuki.diallo@example.com,09.07.2026,"7479,18"
0265230,Nadia Iyer,nadia.iyer@example.com,18.09.2026,"7334,31"
0719095,Diego Petrov,diego.petrov@example.com,08.06.2026,"5625,12"
387451,Elias Alvarez,elias.alvarez@example.com,20.10.2026,"427,75"
145235,Amara Moreau,amara.moreau@example.com,21.01.2026,"6395,91"
327355,"Iyer, Omar",omar.iyer@example.com,"Oct 5, 2026","3606,79"
759780,Marco Nair,marco.nair@example.com,27.02.2026,"3064,89"
466449,Elias Costa,elias.costa@example.com,"Apr 9, 2026","611,68"
84767,"Petrov, Tomas",tomas.petrov@example.com,21.08.2026,"2574,20"
268972,Diego Nair,diego.nair@example.com,16.01.2026,"9991,92"
741963,Marco Johansson,marco.johansson@example.com,"Apr 16, 2026","5865,10"
0297716,Ingrid Berg,ingrid.berg@example.com,"Jun 1, 2026","9166,61"
860568,Mei Khan,mei.khan@example.com,"Jun 9, 2026","704,09"
106565,"Chen, Jonas",jonas.chen@example.com,"Aug 3, 2026","5776,85"
777975,"Costa, Amara",amara.costa@example.com,"Apr 13, 2026","2806,74"
131264,Yuki Iyer,yuki.iyer@example.com,"Nov 15, 2026","5442,71"
718067,Leila Stone,leila.stone@example.com,"May 14, 2026","2616,27"
54219,Jonas Diallo,jonas.diallo@example.com,28.11.2026,"6654,65"
735263,Ravi Khan,ravi.khan@example.com,07.07.2026,"2890,18"
197426,Felix Torres,felix.torres@example.com,02.10.2026,"2004,08"
385371,Mei Lindqvist,mei.lindqvist@example.com,26.09.2026,"1682,90"
538272,Zara McAllister,zara.mcallister@example.com,01.07.2026,"8544,66"
298735,Nadia Berg,nadia.berg@example.com,15.05.2026,"5612,21"
115757,Tomas Haddad,tomas.haddad@example.com,"Apr 28, 2026","1898,09"
0075498,"Iyer, Amara",amara.iyer@example.com,"Dec 21, 2026","5197,23"
282275,Mei Fontaine,mei.fontaine@example.com,13.09.2026,"6185,49"
0209089,Leila Silva,leila.silva@example.com,23.12.2026,"9459,43"
516445,"Tanaka, Jonas",jonas.tanaka@example.com,12.03.2026,"2389,15"
705827,Rosa Alvarez,,"Dec 13, 2026","981,14"
777997,Omar Sato,omar.sato@example.com,"Mar 22, 2026","3537,51"
872043,Kenji Diallo,kenji.diallo@example.com,22.02.2026,"4838,18"
360933,Tomas Torres,tomas.torres@example.com,"Dec 28, 2026","6376,31"
0344375,"Khan, Marco",marco.khan@example.com,"May 14, 2026","4784,12"
74690,Anna Novak,anna.novak@example.com,19.04.2026,"9023,06"
718224,Omar Weber,omar.weber@example.com,"Sep 18, 2026","2979,33"
0291346,Zara Petrov,zara.petrov@example.com,"Feb 10, 2026","2155,15"
601430,Mei Fontaine,mei.fontaine@example.com,07.09.2026,"8367,41"
333089,Felix Lindqvist,felix.lindqvist@example.com,"Mar 28, 2026","1160,49"
556415,Priya McAllister,priya.mcallister@example.com,"Aug 22, 2026","8523,28"
455685,Maya Costa,maya.costa@example.com,22.03.2026,"6423,65"
0839612,Pavel Weber,pavel.weber@example.com,"Dec 23, 2026","4505,47"
302746,Tomas Stone,tomas.stone@example.com,"Aug 20, 2026","332,14"
297569,Pavel Costa,pavel.costa@example.com,24.06.2026,"6956,72"
70321,"Johansson, Pavel",pavel.johansson@example.com,27.12.2026,"6719,00"
892408,Clara Novak,clara.novak@example.com,"Aug 15, 2026","9977,30"
0410638,Elias Okafor,elias.okafor@example.com,16.02.2026,"4266,07"
788317,"Tanaka, Marco",marco.tanaka@example.com,"Feb 5, 2026","4572,77"
24400,Kenji Weber,kenji.weber@example.com,22.02.2026,"6131,42"
790561,Jonas Iyer,jonas.iyer@example.com,"Jan 3, 2026","6776,90"
743357,Jonas Rossi,jonas.rossi@example.com,"Sep 28, 2026","7051,49"
382687,Sofia Petrov,sofia.petrov@example.com,28.12.2026,"7006,80"
397296,Ingrid Torres,ingrid.torres@example.com,06.12.2026,"8080,82"
686548,Diego Haddad,diego.haddad@example.com,"Jan 7, 2026","6648,07"
561945,Maya Okafor,maya.okafor@example.com,"Dec 4, 2026","3005,66"
391874,Zara Fontaine,zara.fontaine@example.com,04.05.2026,"9594,42"
341336,Jonas Khan,jonas.khan@example.com,02.09.2026,"7214,27"
