ID,Name,Email,Date,Total
853468,Ingrid Tanaka,ingrid.tanaka@example.com,2026-06-05,"$6,634.12"
93465,Anna Berg,anna.berg@example.com,2026-10-19,"$1,774.24"
0792363,Diego Iyer,diego.iyer@example.com,2026-02-28,"$3,506.42"
457137,Yuki Chen,yuki.chen@example.com,2026-04-16,"$2,351.22"
350571,Ravi Diallo,ravi.diallo@example.com,2026-01-04,"$8,651.67"
0656325,Zara Iyer,zara.iyer@example.com,2026-10-10,"$9,344.80"
794712,Diego Nair,,2026-03-15,"$2,726.60"
880882,Kenji Chen,kenji.chen@example.com,2026-11-01,"$5,910.73"
611212,Ingrid Berg,ingrid.berg@example.com,2026-08-09,"$2,979.50"
745133,"Nair, Jonas",jonas.nair@example.com,2026-06-24,"$5,536.67"
687656,"Costa, Zara",zara.costa@example.com,2026-08-24,"$9,900.15"
89115,Marco Silva,marco.silva@example.com,2026-10-12,"(8,006.23)"
287832,Marco Tanaka,marco.tanaka@example.com,2026-11-06,"$9,390.14"
897243,Ingrid Rossi,ingrid.rossi@example.com,2026-10-18,"$7,970.87"
112048,Elias Khan,elias.khan@example.com,2026-11-19,"$7,772.83"
597275,Sofia Stone,sofia.stone@example.com,2026-02-06,$133.59
270864,Leila Novak,leila.novak@example.com,2026-11-02,"$2,988.28"
0014941,Nadia Silva,nadia.silva@example.com,2026-04-18,"$5,201.80"
110505,Felix Chen,felix.chen@example.com,2026-08-15,$17.76
563836,Clara Berg,clara.berg@example.com,2026-06-13,"$2,865.63"
0345300,Anna Rossi,anna.rossi@example.com,2026-06-17,"(1,241.80)"
63023,Priya Lindqvist,priya.lindqvist@example.com,2026-08-08,"$3,248.68"
204791,Pavel Tanaka,pavel.tanaka@example.com,2026-04-23,"$9,274.86"
0708044,Leila Fontaine,leila.fontaine@example.com,2026-04-16,"$5,703.00"
542665,Priya Fontaine,priya.fontaine@example.com,2026-01-25,"$9,829.09"
590298,Ravi Iyer,ravi.iyer@example.com,2026-04-01,"$2,123.08"
497203,Ingrid Tanaka,ingrid.tanaka@example.com,2026-02-20,"$8,331.84"
741521,Tomas Nair,tomas.nair@example.com,2026-06-25,"$3,230.76"
102905,Ingrid Okafor,ingrid.okafor@example.com,2026-01-25,"$1,409.21"
587044,"Novak, Nadia",nadia.novak@example.com,2026-04-06,"$6,633.50"
0658190,"Iyer, Tomas",tomas.iyer@example.com,2026-06-02,"$4,153.97"
536013,Pavel Sato,pavel.sato@example.com,2026-02-02,"$2,021.80"
0708316,Clara Alvarez,clara.alvarez@example.com,2026-09-17,"$3,601.84"
595794,Amara McAllister,amara.mcallister@example.com,2026-10-09,"$4,271.01"
58002,Elias Chen,,2026-01-01,"$4,388.36"
464762,"Alvarez, Marco",marco.alvarez@example.com,2026-12-24,"$9,504.82"
192864,Jonas Alvarez,jonas.alvarez@example.com,2026-07-21,"$7,672.59"
271849,Zara Fontaine,zara.fontaine@example.com,2026-05-20,"$9,451.37"
130412,Rosa Petrov,rosa.petrov@example.com,2026-04-01,"$1,417.23"
0074954,Pavel Fontaine,pavel.fontaine@example.com,2026-03-07,"$7,179.96"
0090543,"Moreau, Tomas",tomas.moreau@example.com,2026-08-06,"$3,591.32"
0194975,Mei Nair,mei.nair@example.com,2026-12-25,"$9,952.34"
53980,Clara Khan,clara.khan@example.com,2026-05-10,"$6,849.70"
0147379,"Stone, Pavel",pavel.stone@example.com,2026-01-20,"$6,593.52"
397920,Diego Johansson,diego.johansson@example.com,2026-06-22,"$9,551.72"
89674,Ravi Lindqvist,ravi.lindqvist@example.com,2026-07-25,"$7,161.14"
161772,Felix Okafor,felix.okafor@example.com,2026-11-23,"$7,729.82"
84146,Pavel Moreau,pavel.moreau@example.com,2026-07-03,"$2,185.79"
859955,Yuki Rossi,yuki.rossi@example.com,2026-05-25,$539.19
252738,Kenji Costa,kenji.costa@example.com,2026-05-26,"$9,878.37"
386994,Maya Okafor,maya.okafor@example.com,2026-04-06,"$2,385.81"
881289,Ingrid Moreau,ingrid.moreau@example.com,2026-12-03,$391.76
364362,Amara Fontaine,amara.fontaine@example.com,2026-08-20,"$2,013.54"
571939,Hugo Sato,hugo.sato@example.com,2026-06-17,$236.18
15339,Kenji Petrov,kenji.petrov@example.com,2026-01-21,"(9,092.96)"
261344,Hugo Johansson,hugo.johansson@example.com,2026-10-25,"$4,607.29"
659555,Ingrid Torres,ingrid.torres@example.com,2026-11-10,"$1,551.67"
385008,Priya McAllister,priya.mcallister@example.com,2026-08-14,"$5,047.08"
162933,Omar Okafor,omar.okafor@example.com,2026-07-10,$795.50
457329,Rosa Nair,rosa.nair@example.com,2026-11-24,"$8,789.64"
138325,Elias Lindqvist,elias.lindqvist@example.com,2026-07-24,"$3,352.34"
609473,Sofia Torres,sofia.torres@example.com,2026-01-01,"$3,674.78"
637195,Felix Weber,felix.weber@example.com,2026-08-17,"$8,386.45"
519558,Priya Okafor,priya.okafor@example.com,2026-03-20,"$5,840.97"
393297,"Fontaine, Nadia",nadia.fontaine@example.com,2026-02-04,"$3,307.88"
500851,"Diallo, Anna",anna.diallo@example.com,2026-05-03,$37.76
11988,Ingrid Johansson,ingrid.johansson@example.com,2026-09-08,"$5,014.41"
715302,"Diallo, Hugo",hugo.diallo@example.com,2026-07-26,"$2,727.33"
230573,Amara Haddad,amara.haddad@example.com,2026-11-08,"$7,559.80"
0143897,Sofia Chen,sofia.chen@example.com,2026-11-13,"$6,073.85"
724376,Ravi Haddad,ravi.haddad@example.com,2026-08-16,"$1,501.59"
57532,Marco Lindqvist,marco.lindqvist@example.com,2026-09-23,"$4,878.42"
357121,Rosa Torres,rosa.torres@example.com,2026-11-21,"$4,967.57"
