cust_id,client,contact,when,value
532781,"McAllister, Amara",amara.mcallister@example.com,23.06.2026,"4400,49"
336516,Pavel Rossi,pavel.rossi@example.com,"Dec 12, 2026","6760,25"
0136389,Pavel Nair,pavel.nair@example.com,"Mar 20, 2026","6566,94"
455766,Clara Berg,clara.berg@example.com,"Aug 21, 2026","3474,88"
704376,"Nair, Hugo",hugo.nair@example.com,04.02.2026,"289,78"
477199,Yuki Iyer,yuki.iyer@example.com,"Feb 5, 2026","8901,42"
414701,Rosa Sato,rosa.sato@example.com,18.10.2026,"9748,67"
645153,"Moreau, Amara",amara.moreau@example.com,"Feb 2, 2026","9353,06"
544622,Rosa Weber,rosa.weber@example.com,20.09.2026,"2013,82"
382646,Tomas Berg,tomas.berg@example.com,04.06.2026,"1992,52"
635364,"Alvarez, Jonas",jonas.alvarez@example.com,24.05.2026,"5022,97"
621061,"Okafor, Omar",omar.okafor@example.com,05.06.2026,"4447,24"
0686151,Ravi Novak,ravi.novak@example.com,"Aug 21, 2026","6170,59"
89283,Jonas Sato,jonas.sato@example.com,"Apr 5, 2026","9046,31"
214719,Leila Rossi,leila.rossi@example.com,13.02.2026,"5511,71"
0585925,Yuki Haddad,yuki.haddad@example.com,10.07.2026,"2189,96"
871709,"Costa, Nadia",nadia.costa@example.com,"Dec 11, 2026","4621,15"
822778,Marco Diallo,marco.diallo@example.com,"Jul 18, 2026","8959,77"
204430,Leila Novak,leila.novak@example.com,25.11.2026,"3193,21"
91863,Leila Moreau,leila.moreau@example.com,03.06.2026,"5945,24"
35321,Maya Nair,maya.nair@example.com,27.02.2026,"4148,17"
403706,Hugo Lindqvist,hugo.lindqvist@example.com,01.02.2026,"8496,24"
294983,Elias Novak,elias.novak@example.com,"Dec 13, 2026","6975,42"
504009,"Nair, Marco",marco.nair@example.com,"Jan 23, 2026","3348,03"
568647,Hugo Rossi,hugo.rossi@example.com,04.04.2026,"9480,35"
444565,Priya Costa,priya.costa@example.com,"Oct 7, 2026","8824,75"
21855,Zara Moreau,zara.moreau@example.com,22.12.2026,"9595,50"
306929,Amara Petrov,amara.petrov@example.com,"Nov 24, 2026","9308,77"
22936,"Tanaka, Zara",zara.tanaka@example.com,"Apr 23, 2026","8176,19"
0512128,Rosa Lindqvist,rosa.lindqvist@example.com,"Jun 14, 2026","6257,25"
619172,Rosa Torres,rosa.torres@example.com,28.11.2026,"7505,72"
866761,Elias Stone,elias.stone@example.com,"Sep 4, 2026","8751,60"
765984,Sofia Novak,sofia.novak@example.com,"Jan 21, 2026","4248,17"
847100,Omar Rossi,omar.rossi@example.com,06.05.2026,"8774,54"
697155,Elias Okafor,elias.okafor@example.com,09.06.2026,"4930,95"
724883,Ingrid Petrov,ingrid.petrov@example.com,25.01.2026,"2497,23"
216672,Maya Torres,maya.torres@example.com,"Apr 12, 2026","62,82"
97917,Hugo Rossi,hugo.rossi@example.com,04.06.2026,"3145,90"
83993,Anna Chen,anna.chen@example.com,"Jan 25, 2026","5173,78"
0787478,Kenji Diallo,kenji.diallo@example.com,01.09.2026,"9706,46"
53988,"Diallo, Pavel",pavel.diallo@example.com,28.04.2026,"4561,88"
222100,Maya Chen,maya.chen@example.com,20.12.2026,"7228,47"
87261,Yuki Silva,yuki.silva@example.com,"Sep 17, 2026","404,50"
85490,"Torres, Sofia",sofia.torres@example.com,11.04.2026,"224,78"
473198,Omar Moreau,omar.moreau@example.com,12.01.2026,"2075,68"
562623,Anna Stone,anna.stone@example.com,"Aug 10, 2026","9935,31"
332731,Amara Stone,amara.stone@example.com,"Mar 3, 2026","85,97"
593426,"McAllister, Elias",,22.06.2026,"7861,03"
633496,Mei Rossi,mei.rossi@example.com,"Jan 15, 2026","9053,22"
88562,Rosa Okafor,rosa.okafor@example.com,"Nov 6, 2026","3486,56"
832536,"Nair, Tomas",tomas.nair@example.com,27.12.2026,"4807,14"
244936,Yuki Diallo,,"Aug 22, 2026","1531,63"
876846,Omar Berg,omar.berg@example.com,22.05.2026,"6642,35"
332310,Hugo Sato,hugo.sato@example.com,"May 26, 2026","9938,03"
715638,Felix Haddad,felix.haddad@example.com,17.06.2026,"2212,52"
356469,Marco Sato,marco.sato@example.com,20.04.2026,"2041,98"
516881,Hugo Rossi,hugo.rossi@example.com,02.03.2026,"8209,35"
287918,Priya Torres,priya.torres@example.com,22.10.2026,"9284,38"
439639,Jonas Novak,jonas.novak@example.com,28.10.2026,"8603,03"
734083,Felix Stone,felix.stone@example.com,08.01.2026,"2802,31"
721026,Sofia Sato,sofia.sato@example.com,"Nov 8, 2026","3815,02"
270303,Maya Khan,maya.khan@example.com,24.04.2026,"9015,22"
642819,Pavel Sato,,"Jun 23, 2026","9503,65"
90238,Amara Costa,amara.costa@example.com,"Apr 18, 2026","4940,21"
154055,Ravi Khan,ravi.khan@example.com,"Jan 28, 2026","8507,67"
68754,Zara Stone,zara.stone@example.com,24.10.2026,"9782,59"
0115230,Hugo Petrov,hugo.petrov@example.com,06.03.2026,"1996,67"
264639,Nadia Torres,nadia.torres@example.com,18.01.2026,"5286,13"
890076,Diego Nair,diego.nair@example.com,"Nov 16, 2026","4191,64"
660085,Zara Torres,,"Feb 23, 2026","3800,78"
642450,"Haddad, Zara",zara.haddad@example.com,11.08.2026,"8314,21"
181229,Yuki Sato,yuki.sato@example.com,28.01.2026,"6232,81"
730775,Nadia Khan,nadia.khan@example.com,01.02.2026,"2247,69"
24603,"Costa, Kenji",kenji.costa@example.com,"Apr 26, 2026","8917,74"
115394,"Okafor, Tomas",tomas.okafor@example.com,03.09.2026,"443,94"
82247,Clara Chen,clara.chen@example.com,"Feb 24, 2026","9027,68"
157573,Diego Rossi,diego.rossi@example.com,"Sep 5, 2026","8270,12"
580546,"Fontaine, Pavel",pavel.fontaine@example.com,17.09.2026,"6225,83"
867429,Rosa Berg,rosa.berg@example.com,"Dec 18, 2026","6009,70"
814274,Zara Haddad,zara.haddad@example.com,"Sep 15, 2026","6382,25"
0506121,Elias Novak,elias.novak@example.com,"Jan 12, 2026","1310,63"
803612,Nadia Petrov,nadia.petrov@example.com,07.11.2026,"3016,05"
80200,Zara McAllister,zara.mcallister@example.com,"Sep 1, 2026","1445,57"
346988,Diego Johansson,diego.johansson@example.com,22.12.2026,"2097,81"
561642,Nadia Costa,nadia.costa@example.com,"Aug 4, 2026","7426,93"
328398,"Costa, Priya",priya.costa@example.com,"Jun 14, 2026","9873,16"
485249,Amara Berg,amara.berg@example.com,"Feb 5, 2026","9186,52"
752343,Anna Fontaine,anna.fontaine@example.com,28.05.2026,"2517,72"
121547,Felix Novak,felix.novak@example.com,"May 22, 2026","2083,88"
345659,Ravi Okafor,ravi.okafor@example.com,"Feb 3, 2026","2999,25"
761284,Rosa Petrov,rosa.petrov@example.com,07.02.2026,"9185,69"
384918,Jonas Fontaine,jonas.fontaine@example.com,10.06.2026,"7651,55"
0125792,Yuki Haddad,yuki.haddad@example.com,15.04.2026,"1698,15"
126259,"Moreau, Ingrid",ingrid.moreau@example.com,"Aug 23, 2026","3401,80"
336937,Yuki Khan,yuki.khan@example.com,"Oct 20, 2026","80,02"
0843744,Sofia Nair,sofia.nair@example.com,19.12.2026,"4403,88"
390857,Zara Diallo,zara.diallo@example.com,"Feb 24, 2026","7786,99"
740972,Diego Torres,diego.torres@example.com,"Feb 12, 2026","8283,22"
