ID,Name,Email,Date,Total
304771,Mei Fontaine,mei.fontaine@example.com,2026-10-25,"$7,728.83"
414398,"Diallo, Omar",omar.diallo@example.com,2026-11-12,"(1,865.37)"
0121405,Clara Stone,clara.stone@example.com,2026-10-21,"(9,256.30)"
513225,Ravi Tanaka,ravi.tanaka@example.com,2026-08-03,"$7,058.11"
362623,Pavel Silva,pavel.silva@example.com,2026-05-05,$847.71
385466,Marco Chen,marco.chen@example.com,2026-01-17,"$8,337.21"
291721,Yuki Costa,yuki.costa@example.com,2026-05-26,"$1,534.98"
0853757,Omar Weber,omar.weber@example.com,2026-03-07,"$9,965.57"
427135,Maya Johansson,maya.johansson@example.com,2026-11-13,"$4,214.29"
0765157,Leila Diallo,,2026-12-28,"$2,856.85"
306847,Clara Costa,clara.costa@example.com,2026-11-22,"$6,964.00"
0457238,Ravi Johansson,ravi.johansson@example.com,2026-08-12,"(2,204.94)"
0298610,Maya Johansson,maya.johansson@example.com,2026-11-20,"$5,349.52"
786575,Amara Rossi,amara.rossi@example.com,2026-08-08,"$1,308.49"
0841007,Clara Moreau,clara.moreau@example.com,2026-08-02,"$5,734.97"
235508,Marco Diallo,marco.diallo@example.com,2026-04-05,"$2,311.45"
630034,"Rossi, Nadia",nadia.rossi@example.com,2026-06-11,"$4,841.36"
0021939,Jonas Lindqvist,jonas.lindqvist@example.com,2026-10-18,"$9,748.18"
381683,Sofia Diallo,sofia.diallo@example.com,2026-06-01,(832.53)
843768,"Sato, Yuki",yuki.sato@example.com,2026-01-16,"(9,544.73)"
151987,Nadia Sato,nadia.sato@example.com,2026-03-03,"$8,635.58"
829598,Felix Tanaka,felix.tanaka@example.com,2026-12-19,"$3,850.09"
114418,Kenji Stone,kenji.stone@example.com,2026-11-04,"(3,654.16)"
387895,Rosa Novak,rosa.novak@example.com,2026-09-19,"$3,108.63"
576508,Mei Novak,mei.novak@example.com,2026-04-21,"$9,933.49"
0163915,Ingrid Torres,ingrid.torres@example.com,2026-05-22,"(5,788.87)"
501280,Pavel Silva,pavel.silva@example.com,2026-03-02,"$4,925.78"
666178,"Tanaka, Ravi",ravi.tanaka@example.com,2026-12-24,"$7,499.02"
879686,Ravi Chen,ravi.chen@example.com,2026-02-05,"$6,578.60"
487688,Marco Stone,marco.stone@example.com,2026-10-11,"$8,609.95"
0173313,"Rossi, Ingrid",ingrid.rossi@example.com,2026-09-12,"$3,338.27"
848057,Leila Stone,leila.stone@example.com,2026-06-27,$515.31
720341,"Silva, Rosa",rosa.silva@example.com,2026-10-16,"$6,724.59"
485566,"Diallo, Clara",clara.diallo@example.com,2026-03-26,$714.85
767338,Kenji Costa,kenji.costa@example.com,2026-02-26,"$3,075.49"
685770,Amara Lindqvist,amara.lindqvist@example.com,2026-10-02,"$8,733.73"
398049,Felix Chen,felix.chen@example.com,2026-01-18,"$3,568.61"
442473,Sofia McAllister,sofia.mcallister@example.com,2026-04-04,"$1,377.06"
629941,Felix Petrov,felix.petrov@example.com,2026-01-15,"$5,011.25"
527156,Amara Novak,amara.novak@example.com,2026-07-27,"$9,569.94"
688273,Ingrid Sato,ingrid.sato@example.com,2026-05-21,"$1,016.40"
193689,Omar Rossi,omar.rossi@example.com,2026-08-19,"$4,704.69"
36415,Ingrid Fontaine,ingrid.fontaine@example.com,2026-06-08,"$3,042.68"
751820,Mei Stone,mei.stone@example.com,2026-05-06,"$8,057.23"
779069,Jonas Tanaka,jonas.tanaka@example.com,2026-07-11,"$4,191.57"
59001,Ingrid Lindqvist,,2026-04-02,$941.08
533760,Ingrid Moreau,ingrid.moreau@example.com,2026-11-25,"$8,745.25"
61832,Anna Stone,anna.stone@example.com,2026-10-09,"$8,416.48"
218838,Ravi McAllister,ravi.mcallister@example.com,2026-09-20,"$6,163.31"
742498,Maya Haddad,maya.haddad@example.com,2026-03-05,$949.63
0708293,Sofia Diallo,sofia.diallo@example.com,2026-04-21,"$8,966.88"
136012,Rosa Lindqvist,rosa.lindqvist@example.com,2026-12-13,$167.83
95024,Jonas Weber,jonas.weber@example.com,2026-08-26,"$3,920.52"
239931,Kenji Novak,kenji.novak@example.com,2026-04-08,"$7,489.45"
516696,Anna Okafor,anna.okafor@example.com,2026-01-12,"$7,349.40"
438430,Jonas Novak,jonas.novak@example.com,2026-06-02,"(5,644.71)"
0811750,Nadia Iyer,nadia.iyer@example.com,2026-06-01,$271.75
299572,Felix Lindqvist,,2026-06-10,"$3,009.86"
712117,Priya Johansson,,2026-12-03,"$2,948.71"
895313,Elias Berg,elias.berg@example.com,2026-03-27,"$4,852.01"
222484,Mei Johansson,mei.johansson@example.com,2026-10-18,"$1,393.91"
51314,Jonas Petrov,jonas.petrov@example.com,2026-10-27,"$5,760.56"
779049,Elias Okafor,elias.okafor@example.com,2026-03-02,"$4,318.07"
0042056,Yuki Khan,yuki.khan@example.com,2026-05-27,"$5,754.21"
361420,Kenji Silva,kenji.silva@example.com,2026-09-22,"$3,700.03"
177603,Priya Sato,priya.sato@example.com,2026-01-02,"$3,145.27"
294256,Diego Okafor,diego.okafor@example.com,2026-11-06,"$3,283.05"
753160,"Lindqvist, Marco",marco.lindqvist@example.com,2026-10-27,"$1,882.85"
59737,"Sato, Tomas",tomas.sato@example.com,2026-11-05,"$4,291.25"
489734,Jonas Berg,jonas.berg@example.com,2026-06-05,(966.23)
698839,Diego Novak,diego.novak@example.com,2026-02-25,"$6,669.72"
0506998,Ravi Sato,ravi.sato@example.com,2026-09-16,"$2,747.15"
0259576,Pavel Berg,pavel.berg@example.com,2026-06-17,"$2,285.71"
642898,Yuki Iyer,,2026-11-18,"$1,132.76"
184240,Mei McAllister,mei.mcallister@example.com,2026-12-15,"$7,431.35"
845575,Ingrid Chen,ingrid.chen@example.com,2026-11-10,$38.00
775311,Ingrid Berg,ingrid.berg@example.com,2026-01-27,"$3,120.72"
619382,"Novak, Clara",clara.novak@example.com,2026-10-16,"$8,553.98"
183015,Rosa Silva,rosa.silva@example.com,2026-09-26,"$7,898.61"
627792,Elias Torres,elias.torres@example.com,2026-06-13,$100.78
288850,"Sato, Leila",leila.sato@example.com,2026-04-15,"$4,469.03"
590096,Leila Diallo,,2026-11-19,"$3,347.93"
606763,Mei Stone,mei.stone@example.com,2026-03-15,"(1,383.77)"
0562569,Priya Lindqvist,priya.lindqvist@example.com,2026-01-24,(634.87)
635913,Yuki Khan,yuki.khan@example.com,2026-11-05,"$2,467.84"
700343,Yuki Nair,yuki.nair@example.com,2026-01-14,"$7,689.17"
195523,Hugo Lindqvist,hugo.lindqvist@example.com,2026-06-08,"(6,411.39)"
161127,Yuki Okafor,yuki.okafor@example.com,2026-01-26,"$8,899.12"
144147,Sofia Torres,sofia.torres@example.com,2026-05-12,"$1,391.34"
0177124,Pavel Nair,pavel.nair@example.com,2026-04-11,"$6,679.34"
0418634,Hugo Chen,hugo.chen@example.com,2026-10-02,"$9,400.80"
662205,Priya Rossi,,2026-05-07,"$4,235.12"
438005,Marco McAllister,marco.mcallister@example.com,2026-05-21,"$5,306.10"
0827208,Ravi Tanaka,ravi.tanaka@example.com,2026-07-05,"$5,913.76"
849361,Leila Iyer,leila.iyer@example.com,2026-12-08,"(9,708.68)"
147409,Amara Novak,amara.novak@example.com,2026-10-24,"$4,332.03"
750244,Diego Johansson,diego.johansson@example.com,2026-08-28,"$2,507.84"
149162,Ravi Haddad,ravi.haddad@example.com,2026-07-02,"$1,505.54"
238477,Ingrid Iyer,ingrid.iyer@example.com,2026-07-26,"$6,966.22"
744993,Diego Silva,diego.silva@example.com,2026-09-24,"(7,511.95)"
659803,Anna Moreau,anna.moreau@example.com,2026-08-20,"$5,455.62"
253356,Omar Khan,omar.khan@example.com,2026-10-11,"$2,494.63"
621117,"Berg, Ingrid",ingrid.berg@example.com,2026-05-07,"$6,091.99"
551754,Sofia Haddad,sofia.haddad@example.com,2026-05-17,"$3,367.06"
536655,Amara Moreau,amara.moreau@example.com,2026-05-17,"$6,815.09"
851713,Yuki Torres,yuki.torres@example.com,2026-09-17,"$3,581.13"
824811,Ingrid Rossi,ingrid.rossi@example.com,2026-03-23,"$3,110.74"
525469,Ingrid Torres,ingrid.torres@example.com,2026-09-09,"(5,777.77)"
808078,Maya Sato,maya.sato@example.com,2026-08-17,"$2,175.98"
466178,Mei Sato,mei.sato@example.com,2026-04-08,"$9,894.98"
161273,Tomas Rossi,tomas.rossi@example.com,2026-01-22,"(2,713.16)"
374823,Amara Novak,amara.novak@example.com,2026-10-06,"$4,252.74"
0154009,Priya Tanaka,priya.tanaka@example.com,2026-11-26,"$3,394.19"
142514,Jonas Berg,jonas.berg@example.com,2026-03-13,"$2,908.84"
310454,Anna Novak,anna.novak@example.com,2026-12-09,"$3,498.34"
331109,Clara Stone,clara.stone@example.com,2026-03-21,"$9,182.39"
623347,"Berg, Diego",diego.berg@example.com,2026-03-09,"$8,807.26"
419353,Ravi Rossi,ravi.rossi@example.com,2026-09-01,"$4,694.37"
308556,Nadia Diallo,nadia.diallo@example.com,2026-06-10,"$9,503.84"
333599,Felix Chen,felix.chen@example.com,2026-10-16,"$5,401.51"
481748,Anna Alvarez,anna.alvarez@example.com,2026-09-25,"$6,633.73"
254765,Amara Okafor,amara.okafor@example.com,2026-06-12,$881.65
422790,Marco McAllister,,2026-08-16,"$5,488.11"
317817,Omar Khan,omar.khan@example.com,2026-06-25,"$3,202.12"
69906,Hugo Khan,hugo.khan@example.com,2026-09-22,"$6,838.63"
438363,Clara Costa,clara.costa@example.com,2026-05-08,"$5,848.00"
537376,Felix Nair,felix.nair@example.com,2026-02-15,"$9,539.51"
606311,Leila Diallo,leila.diallo@example.com,2026-12-16,$208.88
655445,Jonas Johansson,jonas.johansson@example.com,2026-12-07,"$6,579.90"
0564859,Clara Johansson,clara.johansson@example.com,2026-11-02,"$3,038.25"
0512870,Ravi Petrov,ravi.petrov@example.com,2026-04-21,"$1,615.50"
532959,Omar Berg,omar.berg@example.com,2026-10-23,"$2,890.42"
428221,Zara Chen,zara.chen@example.com,2026-04-08,"(3,160.18)"
884989,"Nair, Omar",omar.nair@example.com,2026-02-11,"$8,727.92"
619077,Pavel Haddad,pavel.haddad@example.com,2026-05-22,"$5,350.80"
165023,Ravi Chen,ravi.chen@example.com,2026-11-07,$46.83
165688,Jonas Iyer,jonas.iyer@example.com,2026-09-24,"$9,220.40"
782133,Maya Tanaka,maya.tanaka@example.com,2026-07-12,"$1,346.07"
535901,Hugo Sato,hugo.sato@example.com,2026-02-10,"$4,062.69"
149936,Marco Lindqvist,marco.lindqvist@example.com,2026-01-18,"$4,572.73"
507675,Omar Petrov,,2026-05-17,"$7,618.82"
0558622,Felix Weber,,2026-07-14,"$9,613.11"
524743,"Nair, Pavel",,2026-05-11,"$4,161.86"
761004,Felix Diallo,felix.diallo@example.com,2026-07-27,"$6,123.98"
0313273,Marco Chen,marco.chen@example.com,2026-01-04,"$9,165.81"
641501,"Haddad, Ravi",ravi.haddad@example.com,2026-11-14,$384.36
0685744,"Costa, Felix",felix.costa@example.com,2026-09-23,"$9,823.37"
10740,Anna Iyer,anna.iyer@example.com,2026-11-25,"$4,518.38"
0649032,"Chen, Rosa",rosa.chen@example.com,2026-01-21,"$3,513.01"
535717,Priya Moreau,priya.moreau@example.com,2026-08-18,"$7,197.86"
0154883,Elias Sato,elias.sato@example.com,2026-04-13,"$1,637.08"
207178,Elias Fontaine,elias.fontaine@example.com,2026-11-10,"$9,858.74"
84237,Hugo Johansson,,2026-09-25,$720.91
111648,Jonas Tanaka,jonas.tanaka@example.com,2026-07-23,"(3,624.63)"
204376,Felix Stone,felix.stone@example.com,2026-01-22,"$2,368.76"
0073814,Omar McAllister,omar.mcallister@example.com,2026-07-08,"$1,310.24"
0167671,Jonas Berg,jonas.berg@example.com,2026-10-09,$276.74
598426,Clara Khan,clara.khan@example.com,2026-04-11,"$2,077.79"
791078,Marco Lindqvist,marco.lindqvist@example.com,2026-02-09,"$9,349.17"
480360,Pavel Rossi,pavel.rossi@example.com,2026-12-12,"$5,120.49"
0816781,Mei Fontaine,mei.fontaine@example.com,2026-06-21,"$5,200.49"
583917,Mei Weber,mei.weber@example.com,2026-07-01,"$6,676.17"
576622,Leila Novak,leila.novak@example.com,2026-12-27,"$5,415.08"
262605,Felix Khan,felix.khan@example.com,2026-11-12,"(4,247.39)"
276952,Zara Okafor,zara.okafor@example.com,2026-01-14,"$3,262.20"
0069386,Yuki Chen,yuki.chen@example.com,2026-07-01,"$3,635.20"
834552,Pavel Petrov,pavel.petrov@example.com,2026-02-07,"$8,431.44"
363023,"Alvarez, Mei",mei.alvarez@example.com,2026-02-23,"$9,550.18"
0501531,Marco Alvarez,marco.alvarez@example.com,2026-06-01,"$4,045.30"
230437,Yuki Berg,yuki.berg@example.com,2026-03-12,$476.65
543409,Elias Alvarez,elias.alvarez@example.com,2026-07-10,"$7,852.55"
0349202,Pavel Alvarez,pavel.alvarez@example.com,2026-08-14,"$3,762.30"
199100,"Okafor, Felix",felix.okafor@example.com,2026-04-03,"$3,364.80"
182137,Nadia Torres,nadia.torres@example.com,2026-11-28,"$4,505.48"
0092995,Kenji Moreau,kenji.moreau@example.com,2026-10-17,"$3,161.13"
847522,Clara Khan,clara.khan@example.com,2026-12-06,"$7,471.32"
626560,Hugo Rossi,hugo.rossi@example.com,2026-02-08,"$4,010.45"
0389546,Mei Chen,mei.chen@example.com,2026-09-20,"$9,133.98"
898473,Leila Petrov,leila.petrov@example.com,2026-06-10,"$3,416.08"
709312,Elias Khan,elias.khan@example.com,2026-03-18,"$3,568.67"
0331831,Leila Okafor,leila.okafor@example.com,2026-04-19,"$2,322.87"
266963,"Moreau, Yuki",yuki.moreau@example.com,2026-08-02,"$9,177.72"
171319,Rosa Diallo,rosa.diallo@example.com,2026-04-02,"$3,106.57"
414432,Clara Khan,,2026-01-27,"$9,523.13"
0304329,Mei Okafor,,2026-01-06,"$4,211.94"
776264,Omar Alvarez,omar.alvarez@example.com,2026-01-26,$966.88
399905,Mei Stone,mei.stone@example.com,2026-05-11,"$6,645.41"
381946,Diego Berg,diego.berg@example.com,2026-08-20,$221.90
0665743,Mei Nair,mei.nair@example.com,2026-06-05,$949.84
