id,customer_name,email,date,amount
0461585,Sofia Torres,sofia.torres@example.com,08/21/2026,4613.03
255754,Zara Petrov,zara.petrov@example.com,10/18/2026,6391.49
0130286,Felix Tanaka,felix.tanaka@example.com,04/27/2026,1875
0738295,Elias Petrov,elias.petrov@example.com,02/14/2026,9157.9
310844,Yuki Iyer,yuki.iyer@example.com,09/14/2026,9756.66
194850,"Petrov, Omar",omar.petrov@example.com,01/11/2026,9989.24
550316,Sofia Weber,sofia.weber@example.com,01/19/2026,8194.02
32348,Pavel Moreau,pavel.moreau@example.com,01/08/2026,9657.89
886507,Mei Novak,mei.novak@example.com,01/08/2026,4518.57
393359,Diego Johansson,diego.johansson@example.com,05/01/2026,3954.39
640840,Anna Stone,anna.stone@example.com,02/11/2026,3105.79
883162,Mei Diallo,mei.diallo@example.com,11/11/2026,2984.26
595388,"Haddad, Pavel",pavel.haddad@example.com,03/08/2026,5364.81
347073,"Lindqvist, Nadia",,06/19/2026,6721.36
83411,Zara Chen,zara.chen@example.com,04/20/2026,7703.4
744755,Amara Johansson,amara.johansson@example.com,08/03/2026,8272.24
146281,Yuki Chen,yuki.chen@example.com,01/14/2026,8061.6
693025,"Sato, Tomas",tomas.sato@example.com,12/10/2026,5560.36
114067,Maya McAllister,maya.mcallister@example.com,03/09/2026,3769.31
0216732,Maya Johansson,maya.johansson@example.com,08/03/2026,2117.83
897585,Yuki Chen,yuki.chen@example.com,07/16/2026,7922.12
125690,Maya Alvarez,maya.alvarez@example.com,12/16/2026,4559.33
648896,"Weber, Rosa",rosa.weber@example.com,03/01/2026,6455.21
814092,Yuki Weber,yuki.weber@example.com,10/20/2026,7270.39
0870317,Elias Alvarez,elias.alvarez@example.com,04/09/2026,3076.89
436641,"Berg, Ingrid",ingrid.berg@example.com,06/07/2026,6573.43
623873,Priya Silva,priya.silva@example.com,07/04/2026,2201.87
0625315,Amara Torres,amara.torres@example.com,04/02/2026,312.89
368611,Leila Okafor,leila.okafor@example.com,08/26/2026,4056.78
852017,Tomas Diallo,tomas.diallo@example.com,02/11/2026,855.92
0231557,Amara Diallo,amara.diallo@example.com,03/02/2026,1098.03
721893,Anna Sato,,06/03/2026,9250.45
495090,Sofia Fontaine,sofia.fontaine@example.com,03/11/2026,412.51
864629,Omar Fontaine,omar.fontaine@example.com,01/13/2026,5567.7
42937,Anna Nair,anna.nair@example.com,09/05/2026,1850.09
0097962,Tomas Chen,tomas.chen@example.com,03/03/2026,4181.17
585267,Ingrid Johansson,ingrid.johansson@example.com,07/11/2026,4931.48
174620,Omar McAllister,omar.mcallister@example.com,09/12/2026,1698.65
650696,Sofia McAllister,sofia.mcallister@example.com,11/01/2026,6311.63
799730,Kenji Berg,kenji.berg@example.com,12/15/2026,8770.83
373756,Maya Nair,maya.nair@example.com,01/27/2026,7802.63
0141671,Pavel Chen,pavel.chen@example.com,10/03/2026,4973.25
0823932,Clara Novak,clara.novak@example.com,03/15/2026,8028.49
435593,Omar Silva,omar.silva@example.com,04/18/2026,7468.24
564743,"Stone, Priya",priya.stone@example.com,04/02/2026,4438.63
511966,Yuki Diallo,yuki.diallo@example.com,12/22/2026,1335.63
276019,Anna Diallo,anna.diallo@example.com,10/04/2026,705.43
623386,Amara Stone,amara.stone@example.com,07/11/2026,2491.11
48323,Clara Novak,clara.novak@example.com,07/09/2026,8249.69
613179,Marco Lindqvist,marco.lindqvist@example.com,06/10/2026,2128.36
0765795,Ravi Silva,ravi.silva@example.com,04/15/2026,8157.99
0364345,Maya Novak,maya.novak@example.com,12/20/2026,6769.01
715428,Tomas Lindqvist,tomas.lindqvist@example.com,08/01/2026,9512.02
863068,Maya Moreau,maya.moreau@example.com,12/01/2026,103.68
224449,Clara Berg,clara.berg@example.com,05/09/2026,674.45
503498,Elias Rossi,elias.rossi@example.com,08/10/2026,1115.09
241226,"Iyer, Diego",diego.iyer@example.com,09/10/2026,1257.49
237929,Omar Stone,omar.stone@example.com,06/07/2026,9732.79
0271955,Leila Sato,leila.sato@example.com,03/20/2026,751.81
136758,Hugo Petrov,hugo.petrov@example.com,05/27/2026,6508.98
826178,Hugo Diallo,hugo.diallo@example.com,08/03/2026,8078.4
719970,Omar Chen,omar.chen@example.com,12/17/2026,9373.42
379984,Diego Nair,diego.nair@example.com,07/05/2026,1161.77
83945,"Sato, Priya",priya.sato@example.com,10/03/2026,9582.85
802857,Marco Silva,marco.silva@example.com,05/11/2026,2568.79
542564,Amara Silva,amara.silva@example.com,09/06/2026,5984.27
614643,Tomas Moreau,tomas.moreau@example.com,02/18/2026,1508.49
0099674,Anna Okafor,anna.okafor@example.com,05/02/2026,6667.46
0626960,Felix Berg,felix.berg@example.com,11/01/2026,4284.81
0440750,Nadia Sato,,01/12/2026,1352.66
362594,Felix Silva,felix.silva@example.com,06/15/2026,885.37
236336,Diego Lindqvist,diego.lindqvist@example.com,01/19/2026,5043.51
0193177,"Johansson, Nadia",nadia.johansson@example.com,09/21/2026,1721.03
249773,Amara Berg,amara.berg@example.com,04/18/2026,8033.56
0190823,Ravi Khan,ravi.khan@example.com,06/14/2026,9193.32
148657,Ravi Stone,ravi.stone@example.com,07/06/2026,4441.4
650337,Anna Costa,anna.costa@example.com,06/08/2026,3748.34
445978,"Costa, Omar",omar.costa@example.com,10/04/2026,6478.6
718553,Priya Iyer,priya.iyer@example.com,04/06/2026,3327
0366187,Amara Okafor,amara.okafor@example.com,01/04/2026,6843.88
529823,Priya Sato,,01/01/2026,2566.74
857394,Tomas Petrov,tomas.petrov@example.com,01/06/2026,2113.63
0414744,Rosa Sato,rosa.sato@example.com,05/10/2026,4406.41
0087399,Amara Petrov,amara.petrov@example.com,12/12/2026,6130.04
0336680,Hugo Stone,hugo.stone@example.com,05/14/2026,201.38
571092,Leila Fontaine,leila.fontaine@example.com,03/04/2026,2697.46
435570,Jonas Lindqvist,jonas.lindqvist@example.com,12/19/2026,2573.85
899122,Kenji Diallo,kenji.diallo@example.com,11/17/2026,4385.74
833343,Maya Nair,maya.nair@example.com,07/20/2026,4125.64
405104,Yuki Tanaka,yuki.tanaka@example.com,06/10/2026,8052.01
0215753,Elias Haddad,elias.haddad@example.com,04/21/2026,9473.35
801733,Mei Okafor,mei.okafor@example.com,08/27/2026,5079.43
470387,"Nair, Marco",,09/01/2026,8805.91
0826047,Marco Moreau,marco.moreau@example.com,05/10/2026,1692.64
618796,Omar Lindqvist,omar.lindqvist@example.com,07/10/2026,2721.59
475336,"McAllister, Tomas",tomas.mcallister@example.com,07/19/2026,3461.56
134933,Felix Weber,felix.weber@example.com,03/11/2026,3157.22
386143,Tomas Moreau,tomas.moreau@example.com,06/13/2026,9392.28
149068,Marco Lindqvist,marco.lindqvist@example.com,01/28/2026,6591.22
734787,Ingrid Moreau,,11/18/2026,2627.68
488504,Rosa Silva,rosa.silva@example.com,01/06/2026,1066.01
187125,Felix Chen,felix.chen@example.com,03/05/2026,3162.31
269037,Ravi Okafor,ravi.okafor@example.com,03/25/2026,2594.29
0299561,Kenji Stone,kenji.stone@example.com,10/06/2026,6702.37
0730190,"Nair, Sofia",sofia.nair@example.com,11/11/2026,8254.42
397487,Felix Iyer,felix.iyer@example.com,10/22/2026,6052.25
153092,"Khan, Zara",zara.khan@example.com,02/28/2026,9791.12
544355,"Okafor, Maya",maya.okafor@example.com,05/02/2026,6327.53
576880,Mei Chen,mei.chen@example.com,09/15/2026,2577.13
400561,Elias Johansson,elias.johansson@example.com,04/17/2026,774.6
109312,"Haddad, Diego",diego.haddad@example.com,12/28/2026,4086.29
711207,Leila Novak,leila.novak@example.com,08/22/2026,7357.64
81710,Maya Stone,maya.stone@example.com,08/16/2026,1175.45
