cust_id,client,contact,when,value
193191,Anna Tanaka,anna.tanaka@example.com,10.02.2026,"2937,11"
0774895,Felix McAllister,felix.mcallister@example.com,10.05.2026,"3108,35"
829755,Omar Chen,omar.chen@example.com,"Jun 17, 2026","7478,28"
216691,Priya Torres,priya.torres@example.com,20.08.2026,"7662,13"
132756,Elias Sato,elias.sato@example.com,"Oct 2, 2026","9846,74"
0614119,"Stone, Kenji",kenji.stone@example.com,"May 4, 2026","7923,93"
438010,Omar McAllister,omar.mcallister@example.com,17.04.2026,"9512,71"
375671,Tomas Berg,tomas.berg@example.com,"Feb 19, 2026","4804,59"
0617421,Zara Okafor,,18.11.2026,"5062,34"
606093,Priya McAllister,priya.mcallister@example.com,08.06.2026,"6013,52"
273457,Sofia McAllister,sofia.mcallister@example.com,"Nov 3, 2026","725,12"
550487,Priya Iyer,priya.iyer@example.com,"Dec 13, 2026","757,82"
564931,Omar Fontaine,omar.fontaine@example.com,10.08.2026,"99,28"
209627,Tomas Fontaine,tomas.fontaine@example.com,20.05.2026,"2069,19"
43631,Maya Diallo,maya.diallo@example.com,03.12.2026,"3758,99"
0601827,Tomas Haddad,tomas.haddad@example.com,07.03.2026,"1377,77"
213731,Felix McAllister,,"Jan 14, 2026","8465,72"
434403,Kenji Moreau,kenji.moreau@example.com,"Feb 10, 2026","7974,53"
0830274,Nadia Berg,nadia.berg@example.com,"Jun 9, 2026","7646,49"
626174,Pavel Silva,pavel.silva@example.com,"Aug 25, 2026","2740,92"
667381,Anna Moreau,anna.moreau@example.com,02.03.2026,"4286,95"
33055,Anna Alvarez,anna.alvarez@example.com,07.05.2026,"391,97"
246282,Nadia Diallo,nadia.diallo@example.com,"Oct 11, 2026","3741,37"
519531,Diego Berg,diego.berg@example.com,"Sep 12, 2026","633,17"
31826,Ingrid Moreau,ingrid.moreau@example.com,01.06.2026,"5219,32"
834101,Rosa Stone,rosa.stone@example.com,"Mar 20, 2026","9217,10"
0699015,Priya Novak,,"Jun 21, 2026","7421,32"
227534,Maya Weber,maya.weber@example.com,"May 18, 2026","6138,61"
60261,Jonas Stone,jonas.stone@example.com,03.09.2026,"2530,15"
459495,Zara Silva,zara.silva@example.com,"Jun 14, 2026","1668,53"
601918,Yuki Berg,yuki.berg@example.com,"Mar 17, 2026","8173,10"
0433782,Felix Silva,felix.silva@example.com,01.08.2026,"8679,39"
719848,"Haddad, Mei",mei.haddad@example.com,"Nov 19, 2026","1166,46"
762105,Maya Sato,maya.sato@example.com,"Oct 15, 2026","1950,15"
834853,"Lindqvist, Maya",maya.lindqvist@example.com,"Apr 22, 2026","3825,03"
357261,Omar Johansson,omar.johansson@example.com,"May 27, 2026","1894,42"
354842,Omar Petrov,omar.petrov@example.com,26.01.2026,"9307,12"
0484468,Kenji Johansson,kenji.johansson@example.com,"Apr 14, 2026","6139,89"
