ID,Name,Email,Date,Total
0304310,Rosa Lindqvist,rosa.lindqvist@example.com,2026-03-01,"(5,584.77)"
0341239,Felix Berg,felix.berg@example.com,2026-01-09,"$2,155.04"
642457,Elias Tanaka,elias.tanaka@example.com,2026-04-09,"$9,567.89"
760742,"Sato, Priya",priya.sato@example.com,2026-02-17,"$4,844.18"
688931,Clara Rossi,clara.rossi@example.com,2026-07-20,"(7,072.21)"
802433,Rosa Chen,rosa.chen@example.com,2026-04-08,"$7,272.92"
639337,Diego Weber,diego.weber@example.com,2026-02-03,"$2,817.05"
362010,Nadia Silva,nadia.silva@example.com,2026-06-11,"$3,454.58"
595464,Clara Novak,clara.novak@example.com,2026-01-15,"$3,140.70"
165379,Kenji Diallo,kenji.diallo@example.com,2026-03-08,"$7,058.72"
688465,Felix Nair,felix.nair@example.com,2026-09-26,$373.41
456657,"Johansson, Ingrid",ingrid.johansson@example.com,2026-12-01,"$7,713.21"
207361,Clara Tanaka,clara.tanaka@example.com,2026-01-15,"$8,394.68"
0761788,Hugo Novak,hugo.novak@example.com,2026-05-28,"$1,784.59"
47119,Kenji Petrov,kenji.petrov@example.com,2026-10-11,"$8,438.52"
582497,Zara Fontaine,zara.fontaine@example.com,2026-01-27,"$4,911.18"
521376,Rosa McAllister,rosa.mcallister@example.com,2026-01-17,"$2,408.39"
889445,Yuki Lindqvist,yuki.lindqvist@example.com,2026-06-17,"$7,260.61"
391606,Kenji Okafor,kenji.okafor@example.com,2026-01-01,"$9,846.77"
210664,Maya Diallo,maya.diallo@example.com,2026-08-13,"$7,834.73"
0379465,Maya Costa,maya.costa@example.com,2026-06-15,"$8,088.27"
239340,"Costa, Sofia",sofia.costa@example.com,2026-03-14,"(1,900.81)"
335021,Sofia Tanaka,sofia.tanaka@example.com,2026-11-21,"$7,723.72"
779356,Elias Moreau,elias.moreau@example.com,2026-05-06,"$3,294.01"
733979,Hugo Haddad,,2026-02-12,"$8,647.02"
717929,Marco Haddad,,2026-07-06,"$2,210.06"
215445,Hugo McAllister,hugo.mcallister@example.com,2026-01-23,"$8,109.12"
0634200,Marco Fontaine,marco.fontaine@example.com,2026-09-25,"$6,711.44"
325169,Ravi Costa,ravi.costa@example.com,2026-05-23,"$5,793.94"
251620,Elias Petrov,elias.petrov@example.com,2026-01-16,"$2,696.99"
350627,Kenji Nair,kenji.nair@example.com,2026-09-19,"$3,767.66"
787463,Kenji Rossi,kenji.rossi@example.com,2026-11-27,"$6,951.71"
124622,"Okafor, Marco",,2026-07-07,"$9,738.99"
675911,Hugo Diallo,hugo.diallo@example.com,2026-12-21,"$8,348.64"
0827030,Hugo Moreau,hugo.moreau@example.com,2026-11-20,"$5,227.66"
753383,Ingrid Moreau,ingrid.moreau@example.com,2026-01-28,"$5,797.48"
111204,Omar Petrov,omar.petrov@example.com,2026-06-07,$958.78
492500,Kenji Chen,kenji.chen@example.com,2026-12-09,"$5,908.95"
0410680,Felix Chen,felix.chen@example.com,2026-12-23,"$2,201.71"
423510,Kenji McAllister,kenji.mcallister@example.com,2026-07-28,$936.11
732023,Clara Alvarez,clara.alvarez@example.com,2026-03-11,"$4,139.23"
201737,Hugo Nair,hugo.nair@example.com,2026-06-24,"$4,630.25"
90074,Anna Petrov,anna.petrov@example.com,2026-04-25,"$6,840.20"
876282,Mei Tanaka,mei.tanaka@example.com,2026-12-15,"$9,444.10"
0118076,Rosa Johansson,rosa.johansson@example.com,2026-07-03,"$6,522.32"
801284,Priya Novak,priya.novak@example.com,2026-06-17,"$9,506.65"
552666,Sofia Diallo,sofia.diallo@example.com,2026-06-15,"$6,596.50"
532124,Mei Silva,mei.silva@example.com,2026-09-12,"$7,683.50"
462405,Sofia Stone,sofia.stone@example.com,2026-02-27,"$9,245.56"
643428,Leila Okafor,leila.okafor@example.com,2026-10-20,"$3,593.65"
636030,Mei Stone,mei.stone@example.com,2026-06-17,"$7,566.74"
97566,Hugo Torres,hugo.torres@example.com,2026-09-25,$884.43
50173,"Berg, Kenji",kenji.berg@example.com,2026-07-11,"$2,571.58"
48512,Elias Nair,elias.nair@example.com,2026-08-23,"$5,382.43"
32302,Leila Petrov,leila.petrov@example.com,2026-03-11,"$1,503.52"
272528,"Nair, Nadia",nadia.nair@example.com,2026-07-05,"$8,502.31"
570921,Jonas Berg,jonas.berg@example.com,2026-11-13,"$6,504.61"
485317,Jonas McAllister,,2026-05-17,"$3,140.92"
45925,Ravi Novak,ravi.novak@example.com,2026-03-16,"$6,840.15"
420892,Mei Diallo,mei.diallo@example.com,2026-05-20,"$7,801.63"
133123,Amara Moreau,amara.moreau@example.com,2026-08-18,"$5,778.24"
99026,Tomas Fontaine,tomas.fontaine@example.com,2026-03-03,"$6,319.46"
57210,Pavel Johansson,pavel.johansson@example.com,2026-11-24,"$9,064.62"
38076,Felix Chen,felix.chen@example.com,2026-09-14,"(2,218.97)"
444213,Tomas Moreau,tomas.moreau@example.com,2026-01-23,"$3,640.78"
0488304,Kenji Khan,kenji.khan@example.com,2026-09-06,"$7,217.91"
0618079,Elias McAllister,elias.mcallister@example.com,2026-01-08,"$8,904.74"
760331,Hugo Nair,hugo.nair@example.com,2026-12-09,"$3,848.15"
518599,Anna Chen,anna.chen@example.com,2026-05-13,"$9,179.63"
491840,Elias Khan,elias.khan@example.com,2026-04-23,"$8,956.21"
453524,Anna Stone,anna.stone@example.com,2026-04-23,$929.74
440002,Hugo Sato,hugo.sato@example.com,2026-02-17,"$5,583.81"
387580,Nadia McAllister,nadia.mcallister@example.com,2026-08-25,"$4,384.47"
890415,Elias Petrov,elias.petrov@example.com,2026-08-06,"$2,613.29"
0420784,"Johansson, Priya",priya.johansson@example.com,2026-10-14,"$4,376.92"
777808,Zara Moreau,zara.moreau@example.com,2026-04-27,"$3,144.55"
863852,Anna Sato,anna.sato@example.com,2026-04-24,"$8,334.75"
640179,Kenji Haddad,kenji.haddad@example.com,2026-03-22,"$3,003.44"
542497,Ravi Fontaine,ravi.fontaine@example.com,2026-08-13,"$9,143.58"
768156,Anna Nair,anna.nair@example.com,2026-01-25,"$5,667.96"
0301973,Diego Weber,diego.weber@example.com,2026-12-15,$522.46
0512001,Jonas Chen,jonas.chen@example.com,2026-01-03,"$5,754.65"
870303,Ingrid Fontaine,ingrid.fontaine@example.com,2026-04-04,$396.75
38101,Ingrid Sato,ingrid.sato@example.com,2026-07-23,"$7,526.88"
227564,Hugo Johansson,hugo.johansson@example.com,2026-02-09,"$7,015.12"
162185,Maya Moreau,maya.moreau@example.com,2026-03-03,"$5,708.68"
0099350,Mei Costa,mei.costa@example.com,2026-08-01,"(7,459.09)"
515469,Maya Rossi,maya.rossi@example.com,2026-04-14,"$4,424.49"
652844,Kenji Tanaka,kenji.tanaka@example.com,2026-05-13,"$7,845.00"
679617,"Okafor, Zara",zara.okafor@example.com,2026-03-04,"$6,819.95"
69034,Marco Rossi,marco.rossi@example.com,2026-10-20,"$3,437.30"
0872856,Jonas Fontaine,jonas.fontaine@example.com,2026-09-25,"$8,958.13"
