cust_id,client,contact,when,value
647312,Pavel Iyer,pavel.iyer@example.com,"Jul 3, 2026","3253,37"
445860,Ravi Johansson,ravi.johansson@example.com,21.01.2026,"2799,19"
526121,Tomas Johansson,tomas.johansson@example.com,22.05.2026,"1581,42"
827177,Zara Moreau,zara.moreau@example.com,06.09.2026,"215,53"
697305,"Costa, Maya",maya.costa@example.com,10.12.2026,"4506,35"
0745562,Rosa Tanaka,rosa.tanaka@example.com,19.11.2026,"1999,20"
0332445,Ravi Stone,ravi.stone@example.com,"Feb 15, 2026","4750,54"
573345,Sofia Chen,sofia.chen@example.com,11.03.2026,"2068,42"
0617022,Hugo Sato,,23.09.2026,"6465,35"
203465,"Moreau, Kenji",kenji.moreau@example.com,"Jan 25, 2026","3947,86"
0213091,Zara Okafor,zara.okafor@example.com,"Jan 3, 2026","5021,36"
0450104,Anna Diallo,anna.diallo@example.com,03.04.2026,"9420,67"
716345,Ravi Sato,ravi.sato@example.com,24.05.2026,"8431,62"
0600433,Anna McAllister,anna.mcallister@example.com,13.03.2026,"7832,62"
109986,Sofia Petrov,sofia.petrov@example.com,"Jan 28, 2026","5068,15"
846698,Sofia Tanaka,sofia.tanaka@example.com,28.03.2026,"6393,54"
286132,Mei Khan,mei.khan@example.com,06.02.2026,"2555,09"
547926,Zara Fontaine,,08.06.2026,"6304,09"
0346354,Anna Diallo,anna.diallo@example.com,"Feb 28, 2026","1227,89"
80500,Leila Diallo,leila.diallo@example.com,20.06.2026,"2072,26"
229532,"Diallo, Diego",diego.diallo@example.com,19.10.2026,"2290,11"
0376706,Nadia Johansson,nadia.johansson@example.com,22.07.2026,"1183,85"
296435,Maya McAllister,maya.mcallister@example.com,"Aug 12, 2026","1513,15"
0021037,Rosa Weber,rosa.weber@example.com,12.12.2026,"8937,77"
0030349,Jonas Rossi,jonas.rossi@example.com,25.05.2026,"9907,92"
459474,Yuki Iyer,yuki.iyer@example.com,27.11.2026,"2246,16"
52514,Kenji Berg,kenji.berg@example.com,01.04.2026,"21,63"
811970,"Costa, Yuki",yuki.costa@example.com,10.12.2026,"533,91"
296428,Maya Khan,maya.khan@example.com,25.09.2026,"422,27"
0481559,Priya Chen,priya.chen@example.com,"May 28, 2026","5615,79"
162622,Ravi Diallo,ravi.diallo@example.com,"Mar 2, 2026","2000,55"
187164,Priya Novak,priya.novak@example.com,"Feb 15, 2026","1701,34"
726537,Ingrid Okafor,ingrid.okafor@example.com,28.01.2026,"6883,85"
0296536,Leila Fontaine,leila.fontaine@example.com,19.08.2026,"6829,14"
830322,Maya Okafor,maya.okafor@example.com,09.05.2026,"4804,17"
22200,Marco Petrov,marco.petrov@example.com,"Nov 4, 2026","6651,84"
475734,"Costa, Mei",mei.costa@example.com,07.07.2026,"8676,52"
212552,Diego Costa,diego.costa@example.com,08.02.2026,"2843,90"
868830,"Johansson, Jonas",jonas.johansson@example.com,28.07.2026,"1501,40"
285708,"Chen, Diego",,"Oct 10, 2026","9164,30"
114256,Tomas Haddad,tomas.haddad@example.com,17.08.2026,"396,15"
859975,Clara Nair,clara.nair@example.com,20.06.2026,"9619,70"
568442,Clara Costa,clara.costa@example.com,"Nov 17, 2026","6646,56"
843741,Leila Lindqvist,leila.lindqvist@example.com,09.04.2026,"4800,80"
222977,Ingrid McAllister,ingrid.mcallister@example.com,"Sep 20, 2026","2739,56"
647238,Felix Alvarez,felix.alvarez@example.com,"Sep 3, 2026","4740,91"
85665,Leila Diallo,leila.diallo@example.com,04.04.2026,"5611,57"
852244,Marco Weber,marco.weber@example.com,23.07.2026,"4544,71"
121963,Anna Stone,anna.stone@example.com,27.05.2026,"9,33"
621518,Omar Novak,omar.novak@example.com,"Aug 7, 2026","1109,30"
