id,customer_name,email,date,amount
817159,Felix Lindqvist,felix.lindqvist@example.com,04/17/2026,990.36
408186,Felix Costa,felix.costa@example.com,04/24/2026,6215.36
462949,Priya Sato,,02/19/2026,4749.64
578717,Tomas Iyer,tomas.iyer@example.com,08/18/2026,9633.5
671635,Yuki Rossi,yuki.rossi@example.com,02/22/2026,3950.82
838735,Maya Silva,maya.silva@example.com,05/25/2026,7585.78
569296,Pavel Rossi,pavel.rossi@example.com,08/21/2026,8633.11
289579,"Okafor, Ingrid",ingrid.okafor@example.com,07/19/2026,2685.5
662054,Elias Berg,elias.berg@example.com,09/03/2026,6370.37
173958,Leila Petrov,leila.petrov@example.com,01/12/2026,5627.47
0145802,"Silva, Anna",anna.silva@example.com,05/13/2026,4171.32
467167,Rosa Costa,rosa.costa@example.com,01/08/2026,9369.79
804622,Sofia Chen,sofia.chen@example.com,07/20/2026,5668.69
224144,Omar Fontaine,omar.fontaine@example.com,11/01/2026,3520.72
636539,"Khan, Maya",maya.khan@example.com,03/05/2026,4272.48
359475,Diego Fontaine,diego.fontaine@example.com,03/22/2026,6248.1
708279,Ravi Alvarez,ravi.alvarez@example.com,12/11/2026,2131.34
409338,Felix Novak,felix.novak@example.com,01/15/2026,746.76
610035,Elias Diallo,,05/28/2026,816.69
94762,Yuki Petrov,yuki.petrov@example.com,11/23/2026,8318.52
285456,Ingrid Diallo,ingrid.diallo@example.com,08/07/2026,6945.99
0839978,Leila Fontaine,leila.fontaine@example.com,06/23/2026,6107.88
267839,"Novak, Diego",diego.novak@example.com,09/22/2026,973.84
491041,Anna Moreau,anna.moreau@example.com,01/25/2026,1774.15
203245,"Tanaka, Ravi",ravi.tanaka@example.com,12/25/2026,8984.58
654382,Yuki Lindqvist,yuki.lindqvist@example.com,09/21/2026,460.16
0285883,Elias Okafor,elias.okafor@example.com,03/23/2026,8995.58
180118,Felix Costa,felix.costa@example.com,09/12/2026,8957.16
541991,"Berg, Tomas",,03/25/2026,3757.18
249407,Leila Haddad,leila.haddad@example.com,12/19/2026,3579.22
713124,Ravi McAllister,ravi.mcallister@example.com,02/09/2026,6686.51
169423,Marco Berg,marco.berg@example.com,01/07/2026,8831.45
470179,"Alvarez, Ravi",ravi.alvarez@example.com,08/13/2026,5231.81
658720,Mei Sato,mei.sato@example.com,09/26/2026,5896.23
556109,Clara Fontaine,clara.fontaine@example.com,12/11/2026,5474.74
0158364,Zara Lindqvist,zara.lindqvist@example.com,06/01/2026,3542.66
121057,"Khan, Hugo",hugo.khan@example.com,08/23/2026,9200.44
213092,Maya Lindqvist,maya.lindqvist@example.com,10/28/2026,5296.08
130678,Ingrid Johansson,ingrid.johansson@example.com,05/28/2026,7213.74
537445,Anna Khan,anna.khan@example.com,09/22/2026,8188.75
0239446,Yuki Costa,yuki.costa@example.com,10/23/2026,3465.33
292667,Anna Nair,anna.nair@example.com,01/22/2026,7463.97
654552,Sofia Haddad,sofia.haddad@example.com,12/11/2026,225.65
0197598,"Berg, Omar",omar.berg@example.com,07/05/2026,2393.68
0566092,"Iyer, Priya",,11/23/2026,3392.58
0789282,Mei Johansson,mei.johansson@example.com,10/16/2026,7889.68
268359,"Weber, Sofia",sofia.weber@example.com,05/09/2026,5941.31
641866,Kenji Novak,kenji.novak@example.com,03/01/2026,5997.37
841238,Priya Okafor,priya.okafor@example.com,10/06/2026,4425.03
369711,Kenji Stone,kenji.stone@example.com,10/08/2026,9635.97
679772,Ingrid Diallo,ingrid.diallo@example.com,04/28/2026,7826.1
0196706,Zara Stone,zara.stone@example.com,12/05/2026,4390.35
187936,Anna Costa,anna.costa@example.com,04/25/2026,1261.21
475088,"Okafor, Leila",leila.okafor@example.com,11/21/2026,5188.45
821818,Kenji Diallo,kenji.diallo@example.com,09/24/2026,1138.31
61398,Marco Diallo,marco.diallo@example.com,08/04/2026,5340.89
674488,Ravi Berg,ravi.berg@example.com,01/09/2026,1938.32
52754,Jonas Weber,jonas.weber@example.com,01/25/2026,284.78
42064,Elias Iyer,elias.iyer@example.com,04/23/2026,8087.42
109945,Omar Moreau,,01/12/2026,5941.54
685034,Leila Diallo,leila.diallo@example.com,01/13/2026,7537.93
154570,Jonas Fontaine,jonas.fontaine@example.com,01/03/2026,1243.92
573680,Rosa Torres,rosa.torres@example.com,04/23/2026,756.86
597434,"Chen, Ingrid",ingrid.chen@example.com,02/10/2026,8697.56
498379,Nadia Rossi,nadia.rossi@example.com,12/07/2026,2404.39
808540,Ingrid Tanaka,,04/25/2026,2580.58
609909,Leila Alvarez,leila.alvarez@example.com,10/07/2026,7260.57
316656,Kenji Silva,kenji.silva@example.com,08/06/2026,9392.77
99559,Tomas Silva,tomas.silva@example.com,03/08/2026,3283.65
0783938,Clara Alvarez,clara.alvarez@example.com,05/21/2026,7915.76
0244064,Yuki Lindqvist,yuki.lindqvist@example.com,01/14/2026,6567.45
0103804,Anna Okafor,anna.okafor@example.com,04/05/2026,4170.83
103986,Amara Sato,amara.sato@example.com,07/10/2026,3740.05
427563,Jonas Johansson,jonas.johansson@example.com,02/07/2026,6493.29
0398724,Elias McAllister,elias.mcallister@example.com,11/10/2026,3227.78
0141224,"Torres, Amara",amara.torres@example.com,10/14/2026,6577.61
325520,Ravi Okafor,ravi.okafor@example.com,08/01/2026,7808.22
321700,Tomas Petrov,,09/20/2026,8279.99
611263,Diego Alvarez,diego.alvarez@example.com,01/04/2026,8734.59
812178,Pavel Rossi,pavel.rossi@example.com,03/18/2026,8983.19
0857491,Rosa McAllister,rosa.mcallister@example.com,07/06/2026,632.97
870654,Elias Moreau,elias.moreau@example.com,08/23/2026,6506.89
767925,Nadia Okafor,nadia.okafor@example.com,04/27/2026,1312.45
250080,Ingrid Alvarez,ingrid.alvarez@example.com,08/02/2026,5255.44
422653,Sofia Nair,sofia.nair@example.com,06/28/2026,3091.18
564672,Zara Stone,zara.stone@example.com,06/25/2026,1299.98
388240,"Diallo, Ingrid",ingrid.diallo@example.com,05/17/2026,2343.61
508643,Hugo Fontaine,hugo.fontaine@example.com,11/08/2026,8221.77
715340,Tomas Fontaine,tomas.fontaine@example.com,01/24/2026,4935.35
0248515,Elias Berg,elias.berg@example.com,05/17/2026,6740.11
607576,Leila Chen,leila.chen@example.com,10/15/2026,7732.45
72080,Felix Lindqvist,felix.lindqvist@example.com,02/23/2026,3758.98
380595,Rosa Nair,rosa.nair@example.com,01/09/2026,8934.37
594126,Rosa Fontaine,rosa.fontaine@example.com,05/26/2026,3269.49
723220,Ingrid Novak,ingrid.novak@example.com,11/02/2026,6663.78
309039,Ingrid Novak,,05/08/2026,1683.5
0019498,"Tanaka, Kenji",kenji.tanaka@example.com,06/23/2026,385.63
139225,Ingrid Chen,ingrid.chen@example.com,01/11/2026,150.3
324031,Amara McAllister,amara.mcallister@example.com,04/13/2026,8261.43
192949,Clara Torres,,03/07/2026,9787.44
427850,Felix Moreau,,09/27/2026,4418.74
108509,Clara Chen,clara.chen@example.com,04/23/2026,7023.98
556781,Omar Chen,omar.chen@example.com,01/25/2026,977.19
137204,Omar Fontaine,omar.fontaine@example.com,01/28/2026,3387.28
667618,Tomas Tanaka,tomas.tanaka@example.com,01/24/2026,4198.54
