id,customer_name,email,date,amount
389657,Zara Alvarez,zara.alvarez@example.com,02/06/2026,1802.55
693210,"Weber, Mei",mei.weber@example.com,11/08/2026,1833.06
0895721,Ingrid Petrov,ingrid.petrov@example.com,09/07/2026,7552.56
286349,Priya Alvarez,priya.alvarez@example.com,02/14/2026,3407.8
0608813,"Sato, Tomas",tomas.sato@example.com,01/04/2026,6501.36
432096,Yuki Rossi,yuki.rossi@example.com,12/28/2026,316.43
671575,Pavel Diallo,pavel.diallo@example.com,01/03/2026,8485.88
866169,Felix Novak,felix.novak@example.com,06/05/2026,1212.41
662244,Anna McAllister,,09/18/2026,7662.76
517788,Nadia Berg,nadia.berg@example.com,10/01/2026,4283.06
687146,Marco Costa,marco.costa@example.com,02/09/2026,1744.48
90547,Sofia Moreau,sofia.moreau@example.com,05/18/2026,3015.91
398977,Elias Iyer,,07/16/2026,1461.6
742774,"Novak, Yuki",yuki.novak@example.com,12/02/2026,5833
887380,Maya Novak,maya.novak@example.com,05/16/2026,5279.33
282689,Ravi McAllister,ravi.mcallister@example.com,09/13/2026,8709.98
878232,Yuki Rossi,yuki.rossi@example.com,01/06/2026,5859.56
225779,Anna Khan,anna.khan@example.com,06/11/2026,1277.12
516036,Sofia Weber,sofia.weber@example.com,05/05/2026,2853.25
303904,Clara Chen,clara.chen@example.com,01/28/2026,6788.38
397515,Clara Khan,clara.khan@example.com,01/11/2026,3750.21
869175,"Stone, Priya",priya.stone@example.com,01/11/2026,1659.26
404234,Elias Berg,elias.berg@example.com,09/28/2026,1005.7
0435812,Diego Nair,diego.nair@example.com,11/10/2026,4292.46
0094360,Yuki Lindqvist,yuki.lindqvist@example.com,11/11/2026,1884.91
0588952,Pavel Iyer,pavel.iyer@example.com,02/25/2026,9109.54
741066,"Haddad, Kenji",kenji.haddad@example.com,08/15/2026,5410.74
471993,Diego Costa,diego.costa@example.com,12/20/2026,618.59
770946,Marco Nair,marco.nair@example.com,01/05/2026,5412.53
98706,Priya Costa,priya.costa@example.com,03/10/2026,346.85
575408,Jonas Torres,jonas.torres@example.com,12/15/2026,3372.27
0354749,Mei Iyer,mei.iyer@example.com,02/10/2026,3654.07
455379,Kenji Lindqvist,kenji.lindqvist@example.com,05/16/2026,9804.6
544214,Anna Berg,anna.berg@example.com,07/16/2026,593.89
0611427,Jonas Moreau,jonas.moreau@example.com,03/17/2026,5654.8
825809,"Okafor, Amara",amara.okafor@example.com,08/08/2026,9965.52
695712,"Diallo, Maya",maya.diallo@example.com,01/06/2026,7382.74
556197,Mei Torres,mei.torres@example.com,10/24/2026,523.52
618588,Omar Nair,omar.nair@example.com,12/04/2026,6703.32
0513479,Sofia Costa,sofia.costa@example.com,07/22/2026,4502.2
866011,Omar Novak,omar.novak@example.com,02/04/2026,5656.62
443105,Omar Haddad,omar.haddad@example.com,05/10/2026,3913.61
628862,Clara Chen,clara.chen@example.com,01/05/2026,9358.47
551722,Amara Nair,amara.nair@example.com,02/20/2026,3871.44
227173,Hugo Moreau,hugo.moreau@example.com,08/21/2026,6411.18
0805137,Marco Weber,marco.weber@example.com,05/20/2026,2727.05
271425,Elias Khan,elias.khan@example.com,10/18/2026,7039.69
441583,Priya Lindqvist,priya.lindqvist@example.com,11/12/2026,8640.96
675248,Marco Sato,marco.sato@example.com,02/22/2026,6888.3
0247366,Ravi Costa,ravi.costa@example.com,09/22/2026,8046.89
0302387,Amara Berg,amara.berg@example.com,03/21/2026,1212.66
807022,Amara Novak,amara.novak@example.com,06/11/2026,7240.01
340212,Amara McAllister,amara.mcallister@example.com,11/05/2026,5303.55
76274,"Haddad, Anna",anna.haddad@example.com,08/13/2026,8846.81
603527,Amara Rossi,amara.rossi@example.com,05/25/2026,5602.95
0612612,Amara Haddad,amara.haddad@example.com,07/05/2026,4960.67
161847,"Nair, Jonas",jonas.nair@example.com,06/23/2026,7316.43
875850,Hugo Berg,hugo.berg@example.com,04/23/2026,8599.78
859317,Hugo Haddad,hugo.haddad@example.com,06/15/2026,536.79
0280888,Kenji McAllister,kenji.mcallister@example.com,05/19/2026,4820.66
481061,Priya Sato,priya.sato@example.com,05/24/2026,8226.72
176975,Omar Diallo,omar.diallo@example.com,02/10/2026,526.84
357639,Diego McAllister,diego.mcallister@example.com,12/02/2026,7019.9
681127,Jonas Johansson,jonas.johansson@example.com,07/18/2026,8494.22
367295,Hugo Rossi,hugo.rossi@example.com,06/22/2026,7285.17
21603,Jonas Alvarez,jonas.alvarez@example.com,03/14/2026,9255.12
165208,Elias Diallo,elias.diallo@example.com,12/08/2026,6559.85
723903,"Costa, Clara",clara.costa@example.com,08/21/2026,4175.88
863203,"Novak, Leila",leila.novak@example.com,05/12/2026,1564.3
498885,Sofia Berg,sofia.berg@example.com,04/22/2026,1673.49
37249,Anna Moreau,anna.moreau@example.com,01/15/2026,6550.31
845002,Jonas Khan,jonas.khan@example.com,07/04/2026,1750.69
0719647,"Okafor, Hugo",hugo.okafor@example.com,11/14/2026,8883.85
530182,Kenji Novak,kenji.novak@example.com,03/01/2026,3114.34
0170058,Pavel Nair,pavel.nair@example.com,01/17/2026,668.36
703974,Marco Petrov,marco.petrov@example.com,09/10/2026,4933.85
0403757,Kenji Moreau,kenji.moreau@example.com,11/08/2026,4569.4
717643,Mei Johansson,mei.johansson@example.com,04/25/2026,154.98
281549,Marco Costa,marco.costa@example.com,05/11/2026,3313.7
892147,Felix Tanaka,felix.tanaka@example.com,07/15/2026,460.77
898312,Marco Fontaine,marco.fontaine@example.com,07/15/2026,5053.65
0746400,Zara Sato,,10/20/2026,8413.11
235119,Sofia Diallo,sofia.diallo@example.com,12/22/2026,9624.75
467628,Marco Berg,marco.berg@example.com,08/17/2026,2723.01
253653,Priya Alvarez,priya.alvarez@example.com,10/23/2026,8347.73
45079,Maya Iyer,maya.iyer@example.com,10/27/2026,6518.78
286490,Anna McAllister,anna.mcallister@example.com,12/22/2026,87.64
0677881,Diego Okafor,diego.okafor@example.com,12/10/2026,4472.29
675220,Anna Fontaine,anna.fontaine@example.com,03/02/2026,6957.02
0845800,Felix Berg,felix.berg@example.com,03/20/2026,274.26
269452,"Berg, Amara",amara.berg@example.com,11/26/2026,2054.4
114927,Kenji Torres,kenji.torres@example.com,09/21/2026,7734.36
793653,Priya Rossi,priya.rossi@example.com,09/27/2026,2162.44
0451145,Kenji Moreau,kenji.moreau@example.com,08/01/2026,8095.81
832714,Jonas Chen,jonas.chen@example.com,06/03/2026,106.73
377701,Leila Lindqvist,leila.lindqvist@example.com,03/11/2026,7973.15
297337,Diego Chen,diego.chen@example.com,12/15/2026,8766.28
502417,Hugo Lindqvist,hugo.lindqvist@example.com,04/06/2026,7297.09
66569,"Novak, Rosa",rosa.novak@example.com,06/06/2026,107.83
201046,Nadia Chen,nadia.chen@example.com,04/13/2026,5995.34
97711,Hugo Haddad,hugo.haddad@example.com,11/17/2026,9765.08
775845,Leila Costa,,05/04/2026,314.26
791665,Nadia Novak,nadia.novak@example.com,12/14/2026,8623.21
526016,Elias Stone,elias.stone@example.com,05/12/2026,4003.44
0391721,"Stone, Jonas",jonas.stone@example.com,07/22/2026,6968.05
0732468,Jonas Novak,jonas.novak@example.com,08/20/2026,8952.29
841572,Tomas Weber,tomas.weber@example.com,04/25/2026,1192.75
44663,Rosa Iyer,rosa.iyer@example.com,04/16/2026,6497.98
624377,Ingrid Khan,ingrid.khan@example.com,04/07/2026,7570.36
376444,Leila Chen,leila.chen@example.com,07/03/2026,2496.87
587016,Marco McAllister,marco.mcallister@example.com,11/21/2026,2513.09
0047771,Clara Iyer,,03/04/2026,3072.72
0344489,Maya Khan,,04/22/2026,2396.89
856698,Omar Lindqvist,omar.lindqvist@example.com,09/26/2026,3690.79
281002,Rosa Tanaka,rosa.tanaka@example.com,03/03/2026,9777.78
647381,Leila Petrov,leila.petrov@example.com,07/04/2026,1154.32
570757,Leila Tanaka,leila.tanaka@example.com,10/06/2026,7108.14
869746,Rosa Silva,rosa.silva@example.com,03/05/2026,8631.09
717827,Amara Johansson,amara.johansson@example.com,12/16/2026,4747.65
264573,Leila Silva,leila.silva@example.com,04/08/2026,8463.16
0333872,Zara Weber,zara.weber@example.com,12/25/2026,4179.1
394225,"Novak, Ingrid",ingrid.novak@example.com,07/22/2026,4318.54
379945,Ingrid Johansson,ingrid.johansson@example.com,04/26/2026,483.44
0443706,Kenji Tanaka,kenji.tanaka@example.com,03/15/2026,9574.16
304024,Elias Tanaka,elias.tanaka@example.com,04/15/2026,1254.79
494229,Tomas Diallo,tomas.diallo@example.com,02/06/2026,6360.26
55983,Maya Weber,maya.weber@example.com,04/24/2026,6516.75
18912,Anna Nair,anna.nair@example.com,03/07/2026,5994.25
0071376,Anna Costa,anna.costa@example.com,10/08/2026,7267.61
436541,Priya Haddad,priya.haddad@example.com,04/09/2026,8634.39
479866,Tomas Nair,tomas.nair@example.com,08/22/2026,6514.42
451764,Marco Costa,marco.costa@example.com,11/13/2026,5044.73
819467,Marco Costa,marco.costa@example.com,12/18/2026,1489.69
185675,Pavel Khan,pavel.khan@example.com,08/16/2026,3635.96
592860,Marco Torres,marco.torres@example.com,02/20/2026,7199.03
211459,Yuki Okafor,yuki.okafor@example.com,04/26/2026,393.1
309789,Ingrid Silva,ingrid.silva@example.com,08/17/2026,5442.78
502579,Yuki Sato,yuki.sato@example.com,09/04/2026,5074.63
353533,"Tanaka, Anna",anna.tanaka@example.com,07/14/2026,6672.04
535390,Nadia Berg,nadia.berg@example.com,12/22/2026,9677.27
871825,Amara Iyer,amara.iyer@example.com,12/18/2026,3263.55
566678,Maya Tanaka,maya.tanaka@example.com,03/18/2026,133.41
490182,Ingrid Iyer,ingrid.iyer@example.com,06/18/2026,5612.7
63460,Yuki Nair,yuki.nair@example.com,08/05/2026,8584.48
654635,"Sato, Clara",clara.sato@example.com,12/15/2026,1575.04
0397655,"Novak, Amara",amara.novak@example.com,06/08/2026,4195.28
629283,Pavel Alvarez,,11/19/2026,2820.75
171610,Mei Moreau,mei.moreau@example.com,02/20/2026,9390.31
876438,Diego Petrov,diego.petrov@example.com,09/26/2026,3996.76
0153944,"Torres, Omar",omar.torres@example.com,09/14/2026,7420.18
767405,Jonas Lindqvist,jonas.lindqvist@example.com,11/15/2026,5227.89
557603,Nadia Novak,nadia.novak@example.com,03/12/2026,4668.22
390064,Rosa Khan,rosa.khan@example.com,10/19/2026,8000.04
252991,Priya Haddad,priya.haddad@example.com,03/27/2026,8001.31
217299,Marco Rossi,marco.rossi@example.com,07/08/2026,7783.2
767838,Yuki Costa,yuki.costa@example.com,06/20/2026,9838.49
19834,Leila Moreau,leila.moreau@example.com,04/01/2026,5002.64
0487007,"Petrov, Pavel",pavel.petrov@example.com,08/04/2026,9936.69
319710,Omar Alvarez,omar.alvarez@example.com,03/13/2026,519.34
438979,Ravi Torres,ravi.torres@example.com,07/04/2026,6470.22
0885007,Mei Stone,mei.stone@example.com,01/04/2026,9329.8
311062,Ravi Chen,ravi.chen@example.com,01/06/2026,6675.5
668856,Felix Khan,,01/01/2026,7957.89
36812,"Johansson, Ingrid",ingrid.johansson@example.com,07/21/2026,4922.79
0081486,Ravi Fontaine,ravi.fontaine@example.com,03/10/2026,7099.48
423158,"Petrov, Felix",felix.petrov@example.com,10/11/2026,1703.12
623894,Yuki Johansson,yuki.johansson@example.com,10/04/2026,546.62
0750544,Kenji Torres,kenji.torres@example.com,06/16/2026,1691.29
750712,Priya Weber,priya.weber@example.com,05/04/2026,5435.47
362846,Ravi Khan,ravi.khan@example.com,02/02/2026,5605.35
535626,Yuki Tanaka,,11/21/2026,7244.05
627214,Nadia Rossi,nadia.rossi@example.com,11/05/2026,6448.42
587480,Diego Johansson,diego.johansson@example.com,05/23/2026,8649.54
173650,Sofia Iyer,sofia.iyer@example.com,02/04/2026,1300.52
845240,Hugo Tanaka,hugo.tanaka@example.com,10/06/2026,9050.29
0071867,Hugo Tanaka,hugo.tanaka@example.com,06/18/2026,5438.54
0105214,Leila Weber,leila.weber@example.com,09/19/2026,583.1
803685,Ravi Costa,ravi.costa@example.com,01/25/2026,7210.28
694614,Priya Fontaine,priya.fontaine@example.com,03/28/2026,7017.35
847278,Clara Alvarez,clara.alvarez@example.com,05/04/2026,2900.77
