id,customer_name,email,date,amount
0504981,"Berg, Mei",mei.berg@example.com,03/17/2026,6620.04
353755,Yuki Stone,yuki.stone@example.com,04/25/2026,7272.04
480099,"Tanaka, Rosa",rosa.tanaka@example.com,04/16/2026,9027.97
821811,Amara Torres,amara.torres@example.com,02/05/2026,2263.46
358200,Maya Moreau,maya.moreau@example.com,08/27/2026,7847.04
0076002,Sofia Lindqvist,sofia.lindqvist@example.com,03/04/2026,3790.72
894862,Zara Iyer,zara.iyer@example.com,11/10/2026,1857.43
511573,Jonas Khan,jonas.khan@example.com,05/24/2026,678.69
494916,Yuki Tanaka,yuki.tanaka@example.com,08/02/2026,7316.75
765725,Zara Costa,zara.costa@example.com,01/09/2026,4353.2
169098,Marco Novak,marco.novak@example.com,12/01/2026,2345.3
60938,"Silva, Sofia",sofia.silva@example.com,04/12/2026,6457.84
418700,Zara Johansson,zara.johansson@example.com,07/15/2026,4006.3
320860,Elias Lindqvist,elias.lindqvist@example.com,11/06/2026,3194.59
629476,Sofia Stone,sofia.stone@example.com,03/04/2026,204.25
550937,Amara Haddad,amara.haddad@example.com,05/10/2026,5702.27
445427,Jonas Diallo,jonas.diallo@example.com,11/15/2026,3801.77
890180,Hugo Sato,hugo.sato@example.com,05/24/2026,893.01
755316,Marco Silva,marco.silva@example.com,01/18/2026,1634.43
0825778,Zara Iyer,zara.iyer@example.com,06/10/2026,2320.94
529321,"Torres, Priya",,12/08/2026,479.03
226309,Ingrid Haddad,ingrid.haddad@example.com,11/13/2026,5886.96
90313,Rosa Novak,,09/17/2026,5992.97
809527,Nadia Okafor,nadia.okafor@example.com,04/03/2026,9554.29
391244,Maya Torres,maya.torres@example.com,08/15/2026,4769.61
320303,Maya Stone,maya.stone@example.com,05/27/2026,937.78
457936,Tomas Silva,tomas.silva@example.com,02/20/2026,7481.03
435185,"Alvarez, Rosa",rosa.alvarez@example.com,07/08/2026,4767.32
826222,Ingrid Moreau,ingrid.moreau@example.com,04/02/2026,1099.3
736126,Nadia Diallo,nadia.diallo@example.com,02/07/2026,7515.52
298833,"Berg, Leila",leila.berg@example.com,01/10/2026,5938.24
562660,Anna Haddad,anna.haddad@example.com,09/17/2026,152.03
38118,Felix Stone,felix.stone@example.com,01/09/2026,5117.28
254994,"Costa, Jonas",jonas.costa@example.com,03/12/2026,6764.3
0314980,Felix Berg,felix.berg@example.com,06/20/2026,8609.48
598490,Amara Alvarez,amara.alvarez@example.com,04/14/2026,545.72
485296,Amara Novak,amara.novak@example.com,10/18/2026,1557.36
0742955,Leila Torres,leila.torres@example.com,05/10/2026,3961.24
712698,Sofia Johansson,sofia.johansson@example.com,05/11/2026,3493.07
76750,Clara Silva,clara.silva@example.com,06/06/2026,524.55
448117,Pavel Petrov,pavel.petrov@example.com,02/22/2026,975.3
737857,Anna Petrov,anna.petrov@example.com,08/02/2026,2839.09
0756444,Nadia Nair,nadia.nair@example.com,08/19/2026,8206.23
79900,Anna Khan,anna.khan@example.com,05/21/2026,2785.13
869691,Felix Silva,felix.silva@example.com,07/26/2026,2893.69
865442,Diego Alvarez,diego.alvarez@example.com,06/10/2026,9541.3
526925,"Lindqvist, Omar",omar.lindqvist@example.com,12/13/2026,9335.13
0425364,Yuki Torres,yuki.torres@example.com,08/04/2026,8399.67
885402,Jonas Khan,jonas.khan@example.com,04/20/2026,7367.41
333108,Priya Rossi,priya.rossi@example.com,08/24/2026,7771.42
196700,Tomas Berg,tomas.berg@example.com,11/21/2026,8217.51
682964,Maya Johansson,maya.johansson@example.com,09/21/2026,1923.11
0483516,Yuki Lindqvist,yuki.lindqvist@example.com,03/11/2026,8218.2
0562084,Anna Okafor,anna.okafor@example.com,08/14/2026,9062.22
390230,Diego Torres,diego.torres@example.com,03/10/2026,7447.23
308630,"McAllister, Ingrid",ingrid.mcallister@example.com,04/06/2026,1955.98
0161004,Hugo Weber,hugo.weber@example.com,10/28/2026,9361.87
707328,Yuki Weber,yuki.weber@example.com,04/26/2026,2643.2
0621086,Hugo Torres,hugo.torres@example.com,11/23/2026,9223.42
28033,"Sato, Marco",marco.sato@example.com,05/09/2026,3804.25
890230,Diego Chen,diego.chen@example.com,07/10/2026,1516.67
0013975,"Novak, Leila",leila.novak@example.com,07/03/2026,9643.73
714089,Priya Haddad,priya.haddad@example.com,11/28/2026,9434.95
491864,Ravi Nair,,03/26/2026,986
90716,Ravi Torres,ravi.torres@example.com,11/07/2026,6289.44
690011,Leila Chen,leila.chen@example.com,07/23/2026,3837.76
843498,Elias Torres,elias.torres@example.com,03/02/2026,2210.69
750376,Jonas Silva,jonas.silva@example.com,12/24/2026,7452.46
663945,Ravi Sato,ravi.sato@example.com,04/23/2026,2920.72
106872,Amara Fontaine,amara.fontaine@example.com,10/04/2026,3449.09
874511,Priya Moreau,priya.moreau@example.com,02/19/2026,7619.88
0537173,Elias Haddad,elias.haddad@example.com,10/07/2026,2082.54
63514,Priya Torres,priya.torres@example.com,12/23/2026,6950.48
367428,Ingrid Novak,ingrid.novak@example.com,05/19/2026,2630.36
520884,Hugo Torres,hugo.torres@example.com,06/08/2026,4972.38
87472,Hugo Lindqvist,hugo.lindqvist@example.com,07/01/2026,110.88
446779,"Alvarez, Amara",amara.alvarez@example.com,09/06/2026,2857.24
665800,Leila Costa,leila.costa@example.com,06/23/2026,8749.84
0801740,"Lindqvist, Diego",diego.lindqvist@example.com,12/08/2026,5482.13
0797898,Yuki McAllister,yuki.mcallister@example.com,10/03/2026,3063.48
0546484,Yuki Rossi,yuki.rossi@example.com,10/12/2026,1987.38
564340,Hugo Haddad,hugo.haddad@example.com,07/14/2026,8922.1
0722879,Elias Haddad,elias.haddad@example.com,01/12/2026,4348.7
442627,"Nair, Rosa",rosa.nair@example.com,09/14/2026,1951.51
865330,Yuki Lindqvist,yuki.lindqvist@example.com,07/18/2026,7235.67
0577090,Diego McAllister,diego.mcallister@example.com,05/14/2026,2523.89
19059,Anna Novak,anna.novak@example.com,05/13/2026,8266.91
361099,Kenji Haddad,kenji.haddad@example.com,08/28/2026,6583.37
0579592,"McAllister, Zara",zara.mcallister@example.com,12/25/2026,9327.26
0237921,Clara Berg,clara.berg@example.com,04/03/2026,9570.67
168172,Pavel McAllister,pavel.mcallister@example.com,12/10/2026,4297.38
101308,Yuki McAllister,yuki.mcallister@example.com,06/21/2026,5994.91
49711,Leila Fontaine,leila.fontaine@example.com,09/21/2026,3431.49
565707,"Haddad, Kenji",kenji.haddad@example.com,05/03/2026,2091.12
811607,"Torres, Felix",felix.torres@example.com,12/27/2026,5307.44
56039,Priya Weber,priya.weber@example.com,05/09/2026,3453.43
0899324,Sofia Berg,sofia.berg@example.com,05/22/2026,3556.72
