cust_id,client,contact,when,value
0432657,"Tanaka, Amara",amara.tanaka@example.com,21.11.2026,"3573,52"
742441,"Weber, Ravi",ravi.weber@example.com,"Dec 25, 2026","6765,21"
81591,Ravi Berg,ravi.berg@example.com,"Feb 7, 2026","6530,96"
528700,Priya Petrov,priya.petrov@example.com,19.02.2026,"2700,08"
811264,Priya Petrov,priya.petrov@example.com,"Jul 21, 2026","3366,03"
722164,Rosa Lindqvist,rosa.lindqvist@example.com,16.05.2026,"9277,25"
372307,Pavel Johansson,pavel.johansson@example.com,05.06.2026,"1978,02"
444301,Ravi Moreau,ravi.moreau@example.com,05.05.2026,"4947,43"
541944,Anna Iyer,anna.iyer@example.com,"Oct 17, 2026","2503,97"
840516,Priya Novak,priya.novak@example.com,14.11.2026,"9190,96"
453688,Diego Costa,diego.costa@example.com,"Jan 8, 2026","6841,24"
292601,Zara Okafor,zara.okafor@example.com,10.11.2026,"3901,91"
699320,Zara Iyer,zara.iyer@example.com,02.04.2026,"6385,82"
0319402,Sofia Haddad,sofia.haddad@example.com,01.01.2026,"6165,86"
0452021,Hugo Stone,hugo.stone@example.com,"Sep 24, 2026","4142,58"
20042,Leila Novak,leila.novak@example.com,03.01.2026,"8867,51"
0351733,Zara Johansson,zara.johansson@example.com,25.12.2026,"2073,62"
861140,Yuki Lindqvist,yuki.lindqvist@example.com,28.12.2026,"2165,32"
246215,Jonas Tanaka,jonas.tanaka@example.com,"Sep 28, 2026","9362,24"
0786872,Kenji Johansson,kenji.johansson@example.com,26.05.2026,"4174,45"
0704638,Kenji McAllister,kenji.mcallister@example.com,"Nov 15, 2026","7900,21"
0831019,Elias Tanaka,elias.tanaka@example.com,22.03.2026,"3896,83"
0363224,Maya Alvarez,maya.alvarez@example.com,24.11.2026,"2510,74"
452578,Marco Berg,marco.berg@example.com,12.09.2026,"6486,43"
757465,"Nair, Zara",zara.nair@example.com,"Mar 13, 2026","4533,49"
428534,Maya Sato,maya.sato@example.com,"Nov 26, 2026","3692,90"
56228,Kenji Petrov,kenji.petrov@example.com,07.10.2026,"9941,76"
707811,Yuki Novak,yuki.novak@example.com,11.05.2026,"6512,18"
455417,Marco Okafor,marco.okafor@example.com,23.11.2026,"6227,47"
647611,Diego Sato,diego.sato@example.com,15.05.2026,"9587,41"
508020,Jonas McAllister,jonas.mcallister@example.com,04.06.2026,"310,49"
254076,"Torres, Kenji",kenji.torres@example.com,04.02.2026,"4280,33"
366342,Anna Chen,anna.chen@example.com,"Apr 7, 2026","5733,93"
652381,Jonas Weber,jonas.weber@example.com,"Mar 6, 2026","3388,51"
39281,Jonas Petrov,jonas.petrov@example.com,05.04.2026,"3255,45"
843137,"Haddad, Pavel",pavel.haddad@example.com,01.05.2026,"2179,95"
0233815,Nadia Alvarez,nadia.alvarez@example.com,17.01.2026,"5802,04"
431461,Tomas Novak,tomas.novak@example.com,"Feb 2, 2026","7391,54"
0535287,Ingrid Weber,ingrid.weber@example.com,"Aug 22, 2026","6118,42"
