id,customer_name,email,date,amount
751359,"Chen, Elias",elias.chen@example.com,03/16/2026,3378.6
11027,Diego Johansson,diego.johansson@example.com,02/15/2026,5053.05
274885,Zara Diallo,zara.diallo@example.com,03/27/2026,9852.6
278263,Tomas Berg,,09/14/2026,9014.81
887961,Felix Diallo,felix.diallo@example.com,12/16/2026,9393.46
523059,Rosa Khan,rosa.khan@example.com,08/26/2026,169.8
644990,Pavel Weber,pavel.weber@example.com,05/16/2026,3465.38
885352,Ingrid Alvarez,,08/14/2026,7240.74
416696,Clara Stone,clara.stone@example.com,09/05/2026,6581.26
0031965,Omar Nair,omar.nair@example.com,10/10/2026,6096.89
179940,Clara Stone,clara.stone@example.com,01/04/2026,5726.12
536205,Hugo Okafor,hugo.okafor@example.com,06/15/2026,6315.33
301679,Pavel Iyer,pavel.iyer@example.com,09/07/2026,1516.79
351244,Yuki Alvarez,yuki.alvarez@example.com,07/14/2026,5724.32
0404665,Ingrid Novak,ingrid.novak@example.com,08/01/2026,6563.5
599060,Ingrid Khan,ingrid.khan@example.com,02/03/2026,4747.57
596767,Felix Weber,felix.weber@example.com,12/08/2026,4718.07
585600,Leila Stone,leila.stone@example.com,03/06/2026,3215.18
0088664,Anna Iyer,anna.iyer@example.com,08/13/2026,7983.53
0209325,Zara Silva,zara.silva@example.com,12/19/2026,4269.47
59589,Ingrid Johansson,ingrid.johansson@example.com,11/22/2026,9072.45
107840,Ravi Moreau,ravi.moreau@example.com,03/28/2026,2045.61
0419468,Anna Moreau,anna.moreau@example.com,09/10/2026,7311.57
845670,"Stone, Yuki",yuki.stone@example.com,02/21/2026,1661.29
651604,Jonas Silva,jonas.silva@example.com,10/12/2026,6618.86
274289,Zara Stone,zara.stone@example.com,04/12/2026,6947.09
0820883,Marco Fontaine,marco.fontaine@example.com,03/21/2026,3898.34
16121,Elias Fontaine,elias.fontaine@example.com,10/06/2026,2043.85
776058,Elias Petrov,elias.petrov@example.com,03/25/2026,4551.33
0463585,Felix Khan,felix.khan@example.com,11/27/2026,4676.08
203594,Nadia Rossi,nadia.rossi@example.com,02/26/2026,4437.97
859279,Omar McAllister,omar.mcallister@example.com,07/09/2026,6285.29
416176,Leila Khan,leila.khan@example.com,04/21/2026,7686.99
889360,Clara Chen,,07/13/2026,3948.15
502116,Yuki McAllister,yuki.mcallister@example.com,04/24/2026,7933.5
545253,Ravi Johansson,ravi.johansson@example.com,02/20/2026,2983.5
383195,"Costa, Sofia",sofia.costa@example.com,03/13/2026,2831.45
620204,Yuki Tanaka,yuki.tanaka@example.com,09/04/2026,5899.2
814866,Kenji Sato,kenji.sato@example.com,12/01/2026,3395.51
286186,Priya Diallo,priya.diallo@example.com,12/20/2026,462.48
138327,Nadia Stone,nadia.stone@example.com,08/23/2026,1552.95
435097,Yuki Stone,,11/16/2026,5923.05
739246,"Sato, Leila",leila.sato@example.com,02/03/2026,1388.33
690717,Clara Nair,clara.nair@example.com,12/16/2026,9131.65
0163087,"Alvarez, Ravi",ravi.alvarez@example.com,11/10/2026,3347.77
0113806,Leila Haddad,leila.haddad@example.com,06/27/2026,8640.61
