cust_id,client,contact,when,value
157277,Leila Chen,leila.chen@example.com,10.09.2026,"8325,82"
687761,Kenji Fontaine,kenji.fontaine@example.com,"Aug 17, 2026","3223,32"
123800,Ingrid Novak,ingrid.novak@example.com,01.10.2026,"54,92"
95357,Amara Novak,amara.novak@example.com,"Jan 15, 2026","204,88"
659209,"Silva, Elias",elias.silva@example.com,12.10.2026,"6084,85"
428725,Pavel Weber,pavel.weber@example.com,14.07.2026,"6619,52"
78227,Felix Moreau,felix.moreau@example.com,16.12.2026,"4658,89"
644145,Nadia Chen,nadia.chen@example.com,"Oct 25, 2026","3081,80"
586536,Rosa Johansson,rosa.johansson@example.com,27.09.2026,"6286,35"
631899,Anna Fontaine,anna.fontaine@example.com,05.08.2026,"7073,25"
105055,Sofia Alvarez,sofia.alvarez@example.com,"Apr 25, 2026","6647,05"
893729,Ravi Sato,ravi.sato@example.com,"Jul 20, 2026","8770,97"
785389,Maya Haddad,maya.haddad@example.com,28.11.2026,"3265,09"
147906,Ravi Silva,ravi.silva@example.com,27.05.2026,"1513,50"
508094,Kenji Sato,,22.12.2026,"8763,53"
569166,Pavel Iyer,pavel.iyer@example.com,03.04.2026,"8907,99"
574421,Marco Iyer,marco.iyer@example.com,22.05.2026,"1177,38"
612395,Nadia Johansson,,"Oct 25, 2026","3746,28"
0745836,"Rossi, Amara",amara.rossi@example.com,"Sep 22, 2026","3666,98"
120510,Felix Moreau,felix.moreau@example.com,"May 8, 2026","8011,18"
590482,Clara Fontaine,clara.fontaine@example.com,"Jun 17, 2026","4531,06"
848812,"Okafor, Kenji",kenji.okafor@example.com,"Apr 19, 2026","5966,73"
745847,Rosa Costa,rosa.costa@example.com,13.02.2026,"5487,12"
573208,Diego Lindqvist,diego.lindqvist@example.com,"Feb 8, 2026","6338,29"
655992,Hugo Khan,hugo.khan@example.com,04.03.2026,"506,89"
170548,Zara Chen,zara.chen@example.com,"Feb 4, 2026","4146,01"
751231,Tomas Nair,tomas.nair@example.com,"Jan 21, 2026","4498,68"
546059,Ravi McAllister,ravi.mcallister@example.com,10.01.2026,"4529,60"
693725,Yuki Novak,yuki.novak@example.com,01.03.2026,"6188,62"
0780675,Kenji Haddad,kenji.haddad@example.com,20.04.2026,"1801,35"
809382,Zara Silva,zara.silva@example.com,03.03.2026,"2398,25"
795184,Clara McAllister,clara.mcallister@example.com,13.07.2026,"613,42"
0180518,Ravi Lindqvist,ravi.lindqvist@example.com,"Mar 18, 2026","9222,98"
58037,Rosa McAllister,,17.10.2026,"9298,26"
0486901,Yuki Diallo,yuki.diallo@example.com,"Oct 15, 2026","9185,96"
804357,Kenji Rossi,kenji.rossi@example.com,"Dec 5, 2026","988,71"
262292,"Silva, Yuki",yuki.silva@example.com,"Aug 13, 2026","559,91"
0748633,Elias Alvarez,elias.alvarez@example.com,08.04.2026,"433,02"
444824,Clara Weber,clara.weber@example.com,"Aug 1, 2026","2255,15"
724440,Yuki Chen,yuki.chen@example.com,08.01.2026,"8720,20"
730269,Marco Silva,marco.silva@example.com,08.10.2026,"7872,53"
0666128,Omar Tanaka,omar.tanaka@example.com,01.01.2026,"2977,63"
474331,Marco Moreau,marco.moreau@example.com,"Jul 20, 2026","9347,55"
349499,Maya Iyer,maya.iyer@example.com,27.08.2026,"5806,61"
0510055,Marco Okafor,marco.okafor@example.com,25.11.2026,"2704,89"
72870,Sofia McAllister,sofia.mcallister@example.com,"Jul 16, 2026","2069,88"
0722802,"Okafor, Ravi",ravi.okafor@example.com,01.02.2026,"5089,84"
615579,Sofia Torres,sofia.torres@example.com,"Oct 27, 2026","815,92"
148043,Sofia Lindqvist,sofia.lindqvist@example.com,"Oct 3, 2026","9690,46"
433160,Pavel Novak,pavel.novak@example.com,20.07.2026,"1352,74"
0637564,Omar Johansson,omar.johansson@example.com,"Apr 24, 2026","7384,76"
249074,Ravi Okafor,,"Feb 26, 2026","6242,97"
43036,Sofia Torres,sofia.torres@example.com,11.06.2026,"4446,42"
805692,Yuki Johansson,yuki.johansson@example.com,15.01.2026,"9768,22"
0383520,Pavel Fontaine,pavel.fontaine@example.com,23.01.2026,"1616,91"
292620,Jonas McAllister,jonas.mcallister@example.com,"Jul 26, 2026","7782,84"
47835,"Khan, Elias",elias.khan@example.com,21.07.2026,"8212,28"
750895,Maya Costa,maya.costa@example.com,21.10.2026,"4429,87"
335804,Yuki Chen,yuki.chen@example.com,"Jul 28, 2026","3014,23"
0221093,Ravi Petrov,ravi.petrov@example.com,"Apr 8, 2026","6048,12"
402230,Anna Stone,anna.stone@example.com,19.12.2026,"440,97"
630352,"McAllister, Kenji",kenji.mcallister@example.com,"Jun 9, 2026","9041,00"
714351,"Lindqvist, Ingrid",ingrid.lindqvist@example.com,05.08.2026,"4638,53"
458639,Ingrid Chen,ingrid.chen@example.com,"May 23, 2026","9924,89"
697866,Tomas McAllister,tomas.mcallister@example.com,"Aug 16, 2026","2559,58"
353008,Maya Stone,maya.stone@example.com,23.03.2026,"9013,41"
252243,Amara Silva,amara.silva@example.com,"Jul 5, 2026","6273,65"
406523,Clara Okafor,clara.okafor@example.com,"Sep 6, 2026","935,40"
302842,Priya Tanaka,priya.tanaka@example.com,08.10.2026,"6145,83"
727229,Amara Lindqvist,amara.lindqvist@example.com,"Feb 21, 2026","6178,51"
675520,Pavel Fontaine,pavel.fontaine@example.com,"Jun 4, 2026","8083,30"
54547,Mei McAllister,mei.mcallister@example.com,"Apr 10, 2026","4127,79"
285007,Ingrid Okafor,ingrid.okafor@example.com,"Jan 6, 2026","5566,33"
547284,Ingrid Berg,ingrid.berg@example.com,12.08.2026,"3729,92"
0518266,Clara Moreau,clara.moreau@example.com,"Jan 15, 2026","9093,37"
637951,Hugo Fontaine,hugo.fontaine@example.com,"Dec 27, 2026","8386,81"
286268,Marco Iyer,marco.iyer@example.com,"Dec 10, 2026","4367,37"
99642,Marco Torres,marco.torres@example.com,"Nov 7, 2026","1008,43"
698748,Elias Novak,elias.novak@example.com,02.03.2026,"6274,06"
271043,Amara Weber,amara.weber@example.com,"Dec 3, 2026","8707,84"
0276358,Ravi Khan,ravi.khan@example.com,"Sep 8, 2026","304,72"
0787794,Anna Haddad,anna.haddad@example.com,"Nov 13, 2026","6195,36"
293810,Diego Nair,diego.nair@example.com,24.01.2026,"3481,68"
184037,Ravi Stone,ravi.stone@example.com,"Nov 9, 2026","6657,36"
145907,"Nair, Diego",,18.09.2026,"9155,22"
0057253,"Berg, Nadia",nadia.berg@example.com,"Oct 9, 2026","3077,86"
376442,"Khan, Sofia",sofia.khan@example.com,"Aug 16, 2026","2339,09"
345113,Anna Diallo,,07.12.2026,"932,43"
742202,Felix Berg,felix.berg@example.com,"Oct 19, 2026","1084,22"
834213,Marco McAllister,marco.mcallister@example.com,"May 18, 2026","3575,20"
633207,"Chen, Marco",marco.chen@example.com,13.07.2026,"2749,68"
533987,Diego Sato,diego.sato@example.com,21.09.2026,"5944,45"
612635,Elias Moreau,elias.moreau@example.com,02.03.2026,"7957,82"
419201,Hugo Petrov,hugo.petrov@example.com,"Mar 22, 2026","4880,48"
509740,Sofia Okafor,sofia.okafor@example.com,"Jul 11, 2026","2829,93"
743686,Marco Berg,marco.berg@example.com,01.04.2026,"910,06"
899614,Diego Diallo,,"Feb 17, 2026","1686,59"
315284,Nadia Haddad,,18.09.2026,"6117,75"
0021341,Anna Torres,anna.torres@example.com,15.06.2026,"5795,18"
196561,Priya Moreau,priya.moreau@example.com,"Apr 10, 2026","6936,21"
0098486,Priya McAllister,priya.mcallister@example.com,12.08.2026,"3801,14"
249996,Sofia Chen,sofia.chen@example.com,"Jun 7, 2026","266,67"
760816,Tomas Chen,tomas.chen@example.com,"May 6, 2026","1811,73"
716410,Yuki Berg,yuki.berg@example.com,"Nov 26, 2026","8092,00"
463423,Zara Khan,zara.khan@example.com,"Jun 22, 2026","9984,55"
222430,Zara Berg,zara.berg@example.com,26.10.2026,"4481,92"
870387,Leila Haddad,leila.haddad@example.com,"Jul 27, 2026","2138,94"
566211,Ravi Okafor,ravi.okafor@example.com,15.02.2026,"897,39"
397672,Maya Okafor,maya.okafor@example.com,06.11.2026,"9154,91"
719718,Yuki Novak,yuki.novak@example.com,"Feb 6, 2026","4170,45"
288795,"Lindqvist, Zara",zara.lindqvist@example.com,18.07.2026,"1613,75"
560219,Ingrid Nair,ingrid.nair@example.com,11.01.2026,"4724,90"
710946,Felix Iyer,felix.iyer@example.com,04.04.2026,"1522,80"
842282,Jonas Moreau,,"May 14, 2026","949,71"
0201382,"Rossi, Zara",zara.rossi@example.com,21.07.2026,"5699,76"
488931,"Okafor, Mei",mei.okafor@example.com,11.07.2026,"2110,54"
0527553,Kenji Sato,kenji.sato@example.com,26.04.2026,"9077,66"
790692,Sofia Rossi,sofia.rossi@example.com,28.05.2026,"5722,68"
0156852,Hugo Diallo,hugo.diallo@example.com,01.08.2026,"1308,01"
40436,Priya Johansson,priya.johansson@example.com,03.07.2026,"6460,56"
0499873,Jonas Iyer,jonas.iyer@example.com,13.01.2026,"3561,17"
457181,Tomas McAllister,tomas.mcallister@example.com,10.06.2026,"432,17"
17888,"Sato, Mei",mei.sato@example.com,"Dec 3, 2026","9576,51"
0529023,Tomas Sato,tomas.sato@example.com,05.06.2026,"9222,15"
182491,"Stone, Ravi",ravi.stone@example.com,25.08.2026,"4868,30"
0253364,Elias Stone,elias.stone@example.com,22.06.2026,"1124,97"
0603222,Zara Khan,zara.khan@example.com,23.11.2026,"6348,14"
25458,Pavel McAllister,pavel.mcallister@example.com,08.11.2026,"9302,14"
893686,Diego Diallo,diego.diallo@example.com,"Apr 5, 2026","2290,49"
