ID,Name,Email,Date,Total
155969,Hugo Berg,,2026-06-07,"$6,651.71"
673451,Amara Moreau,amara.moreau@example.com,2026-10-18,"$5,337.50"
834527,Amara Okafor,amara.okafor@example.com,2026-06-09,"$2,621.46"
0521555,Ravi Moreau,ravi.moreau@example.com,2026-12-21,"$9,999.84"
0210479,Nadia Iyer,nadia.iyer@example.com,2026-07-02,"$3,079.71"
0231106,Marco Iyer,marco.iyer@example.com,2026-10-08,"$1,844.33"
315725,Mei Petrov,,2026-03-25,"$4,234.72"
896033,Felix Silva,felix.silva@example.com,2026-10-18,"$3,230.28"
363149,Sofia Okafor,sofia.okafor@example.com,2026-08-13,"$7,252.73"
279319,Pavel Chen,pavel.chen@example.com,2026-03-11,"$5,961.08"
0552710,"Chen, Clara",clara.chen@example.com,2026-07-16,$568.50
552616,Clara Fontaine,clara.fontaine@example.com,2026-10-04,$258.94
158738,"Iyer, Rosa",rosa.iyer@example.com,2026-07-19,"$5,782.11"
423589,Yuki Tanaka,yuki.tanaka@example.com,2026-03-16,"$5,958.87"
70406,Clara Tanaka,clara.tanaka@example.com,2026-05-27,"$6,879.31"
0097068,Diego Khan,diego.khan@example.com,2026-06-12,"$8,461.46"
700613,"Moreau, Yuki",yuki.moreau@example.com,2026-02-21,"$5,089.48"
199159,Ravi Okafor,ravi.okafor@example.com,2026-02-13,"$7,297.89"
696662,Rosa Tanaka,rosa.tanaka@example.com,2026-09-07,"$2,940.61"
193559,Omar Fontaine,omar.fontaine@example.com,2026-06-25,"$8,337.84"
702727,Maya Tanaka,maya.tanaka@example.com,2026-12-04,"$1,931.59"
274521,Elias Weber,elias.weber@example.com,2026-05-04,"$3,220.21"
611014,Kenji Alvarez,,2026-06-25,"$5,766.96"
511739,Diego Moreau,diego.moreau@example.com,2026-03-22,"$9,849.89"
781539,"Fontaine, Elias",elias.fontaine@example.com,2026-08-24,"$2,850.05"
278490,Priya Nair,priya.nair@example.com,2026-10-16,"$8,903.53"
792421,Tomas Alvarez,tomas.alvarez@example.com,2026-10-27,"$8,470.91"
757323,Pavel Khan,pavel.khan@example.com,2026-03-09,"$3,202.78"
379784,Pavel Fontaine,,2026-01-04,"$2,745.28"
39510,Anna Nair,anna.nair@example.com,2026-06-05,"$2,081.98"
0367035,Leila Chen,leila.chen@example.com,2026-12-05,"$1,837.66"
705099,Rosa Novak,rosa.novak@example.com,2026-09-12,(390.82)
0106868,Hugo Stone,hugo.stone@example.com,2026-03-28,"(9,113.55)"
705712,"Costa, Pavel",pavel.costa@example.com,2026-04-10,"$7,386.42"
750719,Yuki Sato,yuki.sato@example.com,2026-11-22,"$4,731.58"
239145,Kenji Stone,kenji.stone@example.com,2026-04-20,"$1,597.18"
605996,"Johansson, Mei",mei.johansson@example.com,2026-01-01,"$5,750.86"
0491533,Anna Costa,anna.costa@example.com,2026-01-17,$134.75
135250,Amara Okafor,amara.okafor@example.com,2026-11-11,"$6,545.02"
348964,"Rossi, Hugo",hugo.rossi@example.com,2026-07-28,"$2,576.34"
537690,Amara Khan,amara.khan@example.com,2026-04-14,"$7,433.21"
755243,Omar Diallo,,2026-08-02,$624.79
469930,Sofia Torres,sofia.torres@example.com,2026-04-22,"$5,445.02"
756075,Clara Costa,clara.costa@example.com,2026-07-21,"$7,329.53"
191836,"Rossi, Diego",diego.rossi@example.com,2026-09-09,"$2,166.80"
84844,Sofia Fontaine,sofia.fontaine@example.com,2026-07-24,"$7,790.03"
0327226,"Silva, Amara",amara.silva@example.com,2026-11-08,"$8,203.71"
308209,Kenji Chen,kenji.chen@example.com,2026-06-06,"$5,267.12"
310417,Ravi Novak,ravi.novak@example.com,2026-01-04,"$5,446.42"
612312,Nadia Haddad,nadia.haddad@example.com,2026-08-21,"$6,561.29"
