cust_id,client,contact,when,value
0189926,"Khan, Marco",marco.khan@example.com,"Oct 27, 2026","6224,80"
895378,Priya Petrov,priya.petrov@example.com,"Apr 7, 2026","5048,73"
92913,Clara McAllister,clara.mcallister@example.com,"Mar 20, 2026","3124,49"
299380,Ravi Johansson,ravi.johansson@example.com,02.08.2026,"7528,21"
14328,Kenji Petrov,kenji.petrov@example.com,03.03.2026,"5077,24"
751945,Priya Khan,priya.khan@example.com,"Apr 19, 2026","3294,02"
383226,"Johansson, Amara",amara.johansson@example.com,"Feb 8, 2026","5799,49"
414235,Ravi Stone,ravi.stone@example.com,05.03.2026,"6405,50"
195184,Amara Alvarez,amara.alvarez@example.com,"Aug 9, 2026","6717,88"
59757,"Okafor, Priya",priya.okafor@example.com,"Apr 20, 2026","521,53"
0259852,"Torres, Amara",amara.torres@example.com,04.07.2026,"9067,82"
322564,Nadia Diallo,nadia.diallo@example.com,"Apr 19, 2026","3560,84"
845780,Leila Okafor,leila.okafor@example.com,16.05.2026,"7928,01"
0052890,Felix Haddad,felix.haddad@example.com,17.03.2026,"9027,92"
782311,Elias Tanaka,elias.tanaka@example.com,22.05.2026,"10,71"
0520463,Rosa Okafor,rosa.okafor@example.com,"Dec 19, 2026","2645,01"
345776,Diego Alvarez,diego.alvarez@example.com,"Apr 12, 2026","2092,72"
0357071,"Novak, Hugo",hugo.novak@example.com,"Nov 15, 2026","4634,48"
830264,Leila Berg,leila.berg@example.com,"Aug 12, 2026","6477,23"
438737,Nadia Silva,nadia.silva@example.com,16.02.2026,"8698,78"
721941,Rosa Okafor,rosa.okafor@example.com,02.06.2026,"464,43"
789149,Tomas Chen,tomas.chen@example.com,02.02.2026,"5333,21"
758281,Hugo Diallo,hugo.diallo@example.com,"May 10, 2026","1017,43"
261556,Ingrid Fontaine,ingrid.fontaine@example.com,04.07.2026,"8629,33"
100286,Diego Petrov,diego.petrov@example.com,14.04.2026,"7996,55"
751028,Diego Torres,diego.torres@example.com,04.08.2026,"9512,41"
77989,Zara Lindqvist,zara.lindqvist@example.com,16.09.2026,"5105,64"
513059,Rosa Weber,rosa.weber@example.com,"Sep 24, 2026","7456,05"
285045,Hugo Alvarez,hugo.alvarez@example.com,01.05.2026,"545,87"
600530,Hugo Moreau,hugo.moreau@example.com,18.05.2026,"7419,71"
0549247,Ravi Silva,ravi.silva@example.com,"Sep 28, 2026","5107,62"
898454,"Moreau, Diego",diego.moreau@example.com,13.02.2026,"1513,77"
0525639,Marco Diallo,marco.diallo@example.com,"Jul 18, 2026","2585,31"
704800,Kenji Okafor,kenji.okafor@example.com,"Nov 9, 2026","4729,72"
95264,Ravi Iyer,ravi.iyer@example.com,"Feb 25, 2026","9515,06"
111410,Sofia McAllister,sofia.mcallister@example.com,09.07.2026,"9808,21"
0728510,Priya Alvarez,priya.alvarez@example.com,"Nov 19, 2026","4500,21"
0302859,"Haddad, Amara",amara.haddad@example.com,19.02.2026,"2590,98"
0469252,Hugo Johansson,hugo.johansson@example.com,"Mar 4, 2026","5389,61"
342759,"Costa, Leila",leila.costa@example.com,04.02.2026,"2676,93"
101451,Maya Weber,maya.weber@example.com,03.05.2026,"4269,07"
564527,Elias Petrov,elias.petrov@example.com,14.06.2026,"2924,04"
857631,Ingrid Stone,ingrid.stone@example.com,"Apr 27, 2026","4993,01"
449695,Felix Petrov,felix.petrov@example.com,"Mar 26, 2026","9038,03"
111838,Pavel Novak,pavel.novak@example.com,"Jul 8, 2026","6826,99"
0391877,Ingrid Chen,ingrid.chen@example.com,"Apr 9, 2026","5157,39"
62689,Sofia Rossi,sofia.rossi@example.com,"Mar 24, 2026","9280,75"
295191,Priya Diallo,priya.diallo@example.com,"Jun 25, 2026","1070,69"
712363,Yuki Alvarez,yuki.alvarez@example.com,"Dec 24, 2026","3233,46"
536442,Ravi Stone,ravi.stone@example.com,28.03.2026,"2289,18"
274788,Pavel Chen,pavel.chen@example.com,"Jul 23, 2026","8124,71"
0018460,Zara Rossi,zara.rossi@example.com,"Mar 9, 2026","5416,84"
80127,Ravi McAllister,ravi.mcallister@example.com,09.10.2026,"349,31"
466144,Diego Stone,,17.03.2026,"2006,15"
441224,"Tanaka, Jonas",jonas.tanaka@example.com,27.03.2026,"4358,00"
527951,Yuki Costa,yuki.costa@example.com,19.01.2026,"356,20"
274195,"Torres, Leila",leila.torres@example.com,20.06.2026,"9576,74"
471907,Marco Stone,marco.stone@example.com,26.08.2026,"2805,19"
0422063,Ingrid Torres,ingrid.torres@example.com,18.04.2026,"6466,92"
27316,Diego Diallo,diego.diallo@example.com,"Jun 20, 2026","2662,08"
706365,Felix Haddad,felix.haddad@example.com,"Sep 5, 2026","5811,82"
700994,Kenji Costa,kenji.costa@example.com,"Jan 22, 2026","232,71"
518215,Mei Novak,mei.novak@example.com,14.09.2026,"8857,09"
489606,Kenji Rossi,kenji.rossi@example.com,"Dec 6, 2026","3751,49"
31888,"Costa, Felix",felix.costa@example.com,05.07.2026,"3249,11"
0722827,Priya Johansson,priya.johansson@example.com,"May 19, 2026","8652,86"
314516,Anna Petrov,anna.petrov@example.com,28.05.2026,"6789,51"
0845136,Jonas Berg,jonas.berg@example.com,28.12.2026,"3141,78"
293073,Clara Petrov,clara.petrov@example.com,"Oct 27, 2026","5807,17"
21840,Anna Haddad,anna.haddad@example.com,"Sep 19, 2026","5017,20"
0364446,Nadia Stone,nadia.stone@example.com,"Apr 14, 2026","5526,39"
0318394,Leila Costa,leila.costa@example.com,"Jun 14, 2026","8543,81"
688715,Elias Rossi,elias.rossi@example.com,10.09.2026,"6293,78"
