ID,Name,Email,Date,Total
0792359,Felix Berg,felix.berg@example.com,2026-05-25,"$5,250.45"
0834033,Ingrid McAllister,ingrid.mcallister@example.com,2026-08-12,"$3,515.59"
414723,Zara Costa,zara.costa@example.com,2026-10-07,"$8,812.46"
488369,Marco Sato,marco.sato@example.com,2026-03-13,"(6,779.10)"
66227,Leila Sato,leila.sato@example.com,2026-12-06,"$8,157.58"
0085855,Omar Johansson,omar.johansson@example.com,2026-02-27,"$7,093.97"
638009,"Okafor, Maya",maya.okafor@example.com,2026-03-14,"(3,830.37)"
744783,Rosa Diallo,rosa.diallo@example.com,2026-06-22,"$4,024.80"
896303,Mei Sato,mei.sato@example.com,2026-03-27,"$7,555.18"
327110,Sofia Rossi,sofia.rossi@example.com,2026-08-05,"$3,490.79"
720741,Leila Rossi,,2026-07-23,"$4,571.68"
680582,Marco Moreau,marco.moreau@example.com,2026-03-26,"$3,159.82"
746910,Amara Silva,amara.silva@example.com,2026-08-07,"(6,918.20)"
432757,Priya Tanaka,priya.tanaka@example.com,2026-01-06,"$5,901.51"
53667,Ingrid Sato,ingrid.sato@example.com,2026-02-22,"$9,190.23"
0085977,Leila Lindqvist,leila.lindqvist@example.com,2026-02-03,"$4,876.90"
37035,Diego Tanaka,diego.tanaka@example.com,2026-03-02,"$1,534.80"
870707,Maya Fontaine,maya.fontaine@example.com,2026-04-20,"$7,072.53"
721542,Anna McAllister,,2026-09-01,"(8,713.21)"
200788,Pavel Tanaka,pavel.tanaka@example.com,2026-11-07,"$6,320.95"
585898,Maya Fontaine,maya.fontaine@example.com,2026-01-01,"(2,197.93)"
343903,Tomas Torres,tomas.torres@example.com,2026-01-23,"$9,838.09"
636644,Omar McAllister,omar.mcallister@example.com,2026-07-13,"$2,542.04"
0562620,"Sato, Anna",anna.sato@example.com,2026-03-23,"$5,435.71"
805528,Rosa Alvarez,rosa.alvarez@example.com,2026-05-02,"$7,299.27"
304828,Felix Diallo,felix.diallo@example.com,2026-05-11,"$5,672.07"
674122,Elias Torres,elias.torres@example.com,2026-04-27,"$8,413.70"
850899,Diego Khan,,2026-12-05,"$4,562.42"
595925,Clara Chen,clara.chen@example.com,2026-09-03,"(9,246.26)"
397310,Amara Lindqvist,amara.lindqvist@example.com,2026-08-27,$392.98
35108,Ingrid Sato,ingrid.sato@example.com,2026-08-27,"$5,102.71"
434202,"Berg, Maya",maya.berg@example.com,2026-12-08,"$9,749.14"
504824,Felix Nair,felix.nair@example.com,2026-11-05,"$9,623.80"
775516,Sofia Rossi,sofia.rossi@example.com,2026-02-06,"$2,403.90"
826007,Amara Costa,amara.costa@example.com,2026-04-26,"$8,698.77"
451193,Nadia Rossi,nadia.rossi@example.com,2026-03-06,"$4,887.93"
61764,Felix Iyer,felix.iyer@example.com,2026-12-10,"$6,376.23"
0211658,Kenji Okafor,kenji.okafor@example.com,2026-11-25,"$9,320.58"
692842,"Novak, Hugo",hugo.novak@example.com,2026-10-24,"$2,494.08"
161688,Leila McAllister,leila.mcallister@example.com,2026-01-18,"$3,470.66"
63978,Rosa Stone,rosa.stone@example.com,2026-03-24,"$3,999.39"
0819970,Hugo Johansson,hugo.johansson@example.com,2026-05-06,"$5,423.32"
0088372,Leila Okafor,leila.okafor@example.com,2026-02-15,"$8,979.65"
198800,"Haddad, Amara",amara.haddad@example.com,2026-02-21,"$4,860.95"
430855,Priya Berg,priya.berg@example.com,2026-03-03,"(8,069.81)"
435884,"McAllister, Diego",diego.mcallister@example.com,2026-01-20,"$7,419.50"
0831941,"Weber, Leila",leila.weber@example.com,2026-06-10,"$5,398.49"
223895,Rosa Weber,rosa.weber@example.com,2026-05-15,"$8,275.66"
373878,Hugo Stone,hugo.stone@example.com,2026-06-25,"$1,385.42"
472903,Jonas Tanaka,jonas.tanaka@example.com,2026-02-10,"$8,364.07"
675829,Jonas Khan,jonas.khan@example.com,2026-03-08,"$7,809.89"
480414,Zara Berg,zara.berg@example.com,2026-08-16,"$5,884.20"
287827,Ingrid Petrov,ingrid.petrov@example.com,2026-09-27,"(5,873.40)"
0129383,"Diallo, Jonas",jonas.diallo@example.com,2026-04-23,$450.62
23443,Tomas Okafor,tomas.okafor@example.com,2026-05-06,"$1,266.00"
288279,Yuki Khan,yuki.khan@example.com,2026-02-04,"$6,528.81"
0633268,"Lindqvist, Tomas",tomas.lindqvist@example.com,2026-11-10,$430.31
234137,Amara Iyer,amara.iyer@example.com,2026-02-12,"$6,137.80"
137744,Hugo McAllister,,2026-02-07,"$6,375.69"
560933,Jonas Lindqvist,jonas.lindqvist@example.com,2026-03-11,"$6,361.23"
358692,"Haddad, Hugo",hugo.haddad@example.com,2026-03-21,"$6,432.25"
882191,Diego Diallo,diego.diallo@example.com,2026-09-02,"$2,538.19"
