ID,Name,Email,Date,Total
0203665,Omar Lindqvist,omar.lindqvist@example.com,2026-08-17,$125.18
108678,Leila Alvarez,leila.alvarez@example.com,2026-10-21,"(2,155.05)"
354511,Amara Tanaka,amara.tanaka@example.com,2026-09-02,"$6,607.20"
241969,Hugo Sato,hugo.sato@example.com,2026-12-22,"$4,860.52"
787090,Elias McAllister,elias.mcallister@example.com,2026-08-23,"$7,285.70"
342416,Maya Haddad,maya.haddad@example.com,2026-10-14,"$5,292.75"
0553266,Tomas Sato,tomas.sato@example.com,2026-01-08,"$5,937.31"
255352,"Fontaine, Mei",,2026-08-21,$74.93
0837852,"Weber, Ravi",ravi.weber@example.com,2026-07-10,"$2,477.28"
44242,Priya Okafor,priya.okafor@example.com,2026-05-01,"(4,095.56)"
0776701,Ravi Costa,ravi.costa@example.com,2026-01-27,$749.65
0448256,Tomas Johansson,tomas.johansson@example.com,2026-12-13,"$5,532.93"
575600,Elias Rossi,elias.rossi@example.com,2026-12-15,"$7,926.80"
0226911,Yuki Costa,yuki.costa@example.com,2026-07-20,"$1,136.19"
0317966,Zara McAllister,zara.mcallister@example.com,2026-06-12,$993.13
801456,Marco Moreau,marco.moreau@example.com,2026-09-26,"$7,120.35"
389761,Elias McAllister,elias.mcallister@example.com,2026-03-04,"$6,218.67"
387036,Felix McAllister,felix.mcallister@example.com,2026-12-15,"(9,237.22)"
202017,Kenji Iyer,kenji.iyer@example.com,2026-09-12,"$9,520.49"
784923,Amara Weber,amara.weber@example.com,2026-06-22,"(2,351.10)"
89443,"Lindqvist, Hugo",hugo.lindqvist@example.com,2026-10-13,"$8,737.98"
822340,Felix Lindqvist,felix.lindqvist@example.com,2026-09-01,"$7,871.29"
22788,Kenji Fontaine,kenji.fontaine@example.com,2026-01-04,"(6,699.39)"
725726,Rosa Lindqvist,rosa.lindqvist@example.com,2026-05-11,"$2,395.34"
607229,"Khan, Felix",felix.khan@example.com,2026-12-24,"$2,098.60"
228686,"Fontaine, Anna",anna.fontaine@example.com,2026-05-24,"$7,598.61"
0195150,"Diallo, Pavel",pavel.diallo@example.com,2026-03-14,"$1,556.43"
0549455,Zara Iyer,zara.iyer@example.com,2026-03-24,$84.79
0099866,Tomas Alvarez,tomas.alvarez@example.com,2026-08-28,"$8,376.99"
707712,Felix Petrov,felix.petrov@example.com,2026-11-24,$718.02
722033,Pavel Sato,pavel.sato@example.com,2026-02-15,"$5,067.71"
244808,Sofia Iyer,sofia.iyer@example.com,2026-09-22,$586.30
0447563,Sofia Iyer,sofia.iyer@example.com,2026-03-24,"$3,699.14"
16869,Kenji Costa,kenji.costa@example.com,2026-08-26,"$4,972.12"
834697,Maya Weber,maya.weber@example.com,2026-05-28,"$4,875.43"
355292,Marco Haddad,,2026-12-02,"$3,821.87"
757755,Clara Stone,clara.stone@example.com,2026-11-22,"$7,768.81"
179678,Nadia Khan,nadia.khan@example.com,2026-05-02,"$2,703.12"
807973,Ingrid Novak,ingrid.novak@example.com,2026-03-11,"$3,389.94"
231014,Sofia Tanaka,sofia.tanaka@example.com,2026-11-24,"$1,741.14"
468201,Rosa Silva,rosa.silva@example.com,2026-08-22,$483.40
300269,Ravi Tanaka,ravi.tanaka@example.com,2026-05-04,"$4,832.26"
0431932,Kenji Costa,kenji.costa@example.com,2026-09-01,"$9,026.66"
131304,Ingrid Sato,ingrid.sato@example.com,2026-04-23,"$2,020.62"
484197,Anna Okafor,anna.okafor@example.com,2026-10-20,"$1,782.46"
