cust_id,client,contact,when,value
576770,Elias McAllister,elias.mcallister@example.com,"Nov 2, 2026","9445,86"
129284,Yuki Tanaka,yuki.tanaka@example.com,12.06.2026,"4301,22"
243699,Rosa McAllister,rosa.mcallister@example.com,23.02.2026,"9820,96"
0410318,Marco McAllister,,"Apr 11, 2026","5470,87"
0756460,Omar Khan,omar.khan@example.com,04.09.2026,"8678,27"
561085,Jonas McAllister,jonas.mcallister@example.com,"Jan 8, 2026","8469,67"
227328,Clara Berg,clara.berg@example.com,08.09.2026,"4105,38"
798592,Mei Okafor,mei.okafor@example.com,"Mar 16, 2026","5290,05"
0872129,Sofia Tanaka,sofia.tanaka@example.com,"Nov 11, 2026","4158,88"
0098699,Priya Moreau,priya.moreau@example.com,"Apr 26, 2026","5419,33"
403081,Sofia Novak,sofia.novak@example.com,04.04.2026,"4320,89"
0863531,Sofia Rossi,sofia.rossi@example.com,"Feb 18, 2026","4481,29"
25835,Anna Tanaka,anna.tanaka@example.com,"Mar 2, 2026","1353,30"
314666,Omar Torres,omar.torres@example.com,17.12.2026,"9018,81"
843912,Marco Rossi,marco.rossi@example.com,"Sep 7, 2026","5000,92"
761085,"Stone, Jonas",jonas.stone@example.com,"Jan 3, 2026","9207,12"
738636,Ravi Tanaka,ravi.tanaka@example.com,"Aug 13, 2026","3666,60"
0780311,Mei Stone,mei.stone@example.com,"Jul 5, 2026","7975,80"
738382,Mei Stone,mei.stone@example.com,19.03.2026,"1329,15"
0531845,Hugo Moreau,,13.04.2026,"6268,86"
790477,Tomas Novak,tomas.novak@example.com,02.05.2026,"7914,93"
289448,Ravi Nair,ravi.nair@example.com,"Feb 28, 2026","3098,01"
731369,"Costa, Yuki",yuki.costa@example.com,16.05.2026,"7281,48"
394714,Anna Iyer,anna.iyer@example.com,"Jun 23, 2026","5586,14"
517016,Nadia Nair,nadia.nair@example.com,"Mar 25, 2026","4579,61"
813571,Nadia Nair,nadia.nair@example.com,"Jul 27, 2026","9612,75"
0771594,Yuki Tanaka,,21.11.2026,"1663,96"
215610,"Rossi, Hugo",hugo.rossi@example.com,"Oct 16, 2026","5610,58"
160836,Rosa Nair,rosa.nair@example.com,04.11.2026,"6313,45"
222675,Sofia Johansson,sofia.johansson@example.com,18.12.2026,"8031,27"
558188,Clara Silva,clara.silva@example.com,01.12.2026,"3412,48"
708576,Felix Haddad,felix.haddad@example.com,10.01.2026,"8832,45"
841843,Marco Novak,marco.novak@example.com,25.09.2026,"1135,49"
859265,Elias Haddad,elias.haddad@example.com,27.10.2026,"9999,13"
280854,Yuki McAllister,yuki.mcallister@example.com,"Jul 7, 2026","3230,83"
316043,Leila Tanaka,leila.tanaka@example.com,18.05.2026,"2824,89"
0798146,Rosa Johansson,rosa.johansson@example.com,"Feb 22, 2026","2912,97"
607648,Ravi Johansson,,08.03.2026,"5962,69"
255672,Rosa Rossi,rosa.rossi@example.com,"Apr 14, 2026","657,40"
309778,"Diallo, Marco",marco.diallo@example.com,"Apr 5, 2026","3000,44"
770367,Maya Berg,maya.berg@example.com,"Jan 17, 2026","1877,70"
345979,Hugo Costa,hugo.costa@example.com,26.06.2026,"4139,93"
500547,Sofia Johansson,sofia.johansson@example.com,01.12.2026,"7834,23"
849861,Ingrid Nair,ingrid.nair@example.com,19.07.2026,"6634,92"
755833,Felix Sato,felix.sato@example.com,"Apr 5, 2026","5460,23"
28329,Zara Weber,zara.weber@example.com,11.01.2026,"5956,75"
125111,Tomas Okafor,tomas.okafor@example.com,25.06.2026,"3610,18"
374314,Pavel Haddad,pavel.haddad@example.com,05.01.2026,"9077,66"
547078,Kenji Tanaka,kenji.tanaka@example.com,"Jan 5, 2026","1108,97"
843083,Kenji Petrov,kenji.petrov@example.com,16.02.2026,"4731,98"
574089,Tomas McAllister,tomas.mcallister@example.com,07.01.2026,"5978,61"
545195,Tomas Iyer,tomas.iyer@example.com,18.03.2026,"7776,30"
536363,Kenji Haddad,kenji.haddad@example.com,24.07.2026,"7080,47"
695501,Priya Lindqvist,priya.lindqvist@example.com,"Feb 20, 2026","3552,44"
504225,Anna Alvarez,anna.alvarez@example.com,21.07.2026,"9587,34"
800523,Ravi Iyer,ravi.iyer@example.com,"Dec 7, 2026","247,43"
312905,Sofia Torres,sofia.torres@example.com,"May 22, 2026","666,21"
637259,Kenji McAllister,kenji.mcallister@example.com,28.04.2026,"9409,07"
547244,Clara Diallo,clara.diallo@example.com,"Oct 7, 2026","5771,21"
0070125,Anna Berg,anna.berg@example.com,22.02.2026,"8134,65"
895705,"Stone, Pavel",pavel.stone@example.com,"Jun 26, 2026","6101,14"
208216,Marco Alvarez,marco.alvarez@example.com,"Jan 21, 2026","3731,15"
328866,Tomas Diallo,tomas.diallo@example.com,24.08.2026,"5557,06"
284566,Sofia McAllister,sofia.mcallister@example.com,"May 25, 2026","6712,34"
336728,Diego Petrov,diego.petrov@example.com,"Jul 19, 2026","2952,95"
244481,Maya Iyer,maya.iyer@example.com,24.06.2026,"4780,36"
466558,"Berg, Nadia",nadia.berg@example.com,"Feb 26, 2026","7968,02"
725573,"Tanaka, Amara",amara.tanaka@example.com,"Apr 13, 2026","8835,14"
261058,Priya Chen,priya.chen@example.com,"Feb 23, 2026","9280,89"
876188,Kenji Petrov,kenji.petrov@example.com,"Jul 18, 2026","2298,19"
743481,Priya Sato,priya.sato@example.com,10.05.2026,"2378,66"
379472,Rosa Rossi,rosa.rossi@example.com,12.02.2026,"4196,27"
126547,Amara Alvarez,amara.alvarez@example.com,05.10.2026,"6580,55"
357448,Clara Okafor,clara.okafor@example.com,"Nov 17, 2026","6048,03"
0507039,Nadia Sato,nadia.sato@example.com,14.06.2026,"8287,26"
0051841,"Alvarez, Yuki",yuki.alvarez@example.com,"Mar 17, 2026","8734,57"
462845,Maya Silva,maya.silva@example.com,07.05.2026,"143,66"
601085,Ingrid Diallo,ingrid.diallo@example.com,02.04.2026,"7457,60"
793819,Ravi Moreau,ravi.moreau@example.com,11.10.2026,"5558,68"
846750,Maya Stone,maya.stone@example.com,"Oct 2, 2026","3514,95"
302013,Tomas Costa,tomas.costa@example.com,05.09.2026,"5387,69"
657010,Tomas Berg,tomas.berg@example.com,17.01.2026,"3370,08"
0358971,Sofia Alvarez,sofia.alvarez@example.com,"Dec 15, 2026","9855,09"
0479006,Felix Sato,felix.sato@example.com,20.04.2026,"8728,82"
694964,Clara Tanaka,clara.tanaka@example.com,"Nov 7, 2026","9468,43"
0275601,Omar Costa,omar.costa@example.com,20.06.2026,"9964,27"
0854231,Marco Okafor,marco.okafor@example.com,14.08.2026,"5649,69"
0568140,Sofia Petrov,sofia.petrov@example.com,"Mar 21, 2026","5006,63"
406167,Jonas Johansson,jonas.johansson@example.com,"Apr 12, 2026","6308,94"
94223,Sofia Diallo,sofia.diallo@example.com,24.01.2026,"1560,16"
804839,Ingrid Diallo,ingrid.diallo@example.com,12.09.2026,"330,02"
0308583,Nadia Fontaine,nadia.fontaine@example.com,01.09.2026,"9019,27"
515258,Rosa Berg,rosa.berg@example.com,08.12.2026,"8344,98"
776267,Elias Rossi,elias.rossi@example.com,07.06.2026,"7245,91"
535182,Omar Iyer,omar.iyer@example.com,09.01.2026,"1478,57"
799921,Tomas Khan,tomas.khan@example.com,11.03.2026,"489,33"
828858,Clara Sato,clara.sato@example.com,"Jun 19, 2026","4355,02"
34970,Leila Sato,leila.sato@example.com,20.10.2026,"7086,99"
141313,Ingrid Sato,ingrid.sato@example.com,13.08.2026,"5478,84"
435862,Anna Sato,anna.sato@example.com,"Dec 12, 2026","8486,14"
569118,Anna Okafor,anna.okafor@example.com,"Jun 26, 2026","3523,90"
623676,Omar Moreau,omar.moreau@example.com,27.08.2026,"2153,90"
620124,Amara Alvarez,amara.alvarez@example.com,"Oct 28, 2026","5156,01"
0079224,Clara McAllister,clara.mcallister@example.com,14.03.2026,"840,20"
28892,Clara Johansson,clara.johansson@example.com,"Apr 14, 2026","3274,05"
0311518,Leila Weber,leila.weber@example.com,"May 1, 2026","8541,97"
648220,Diego Lindqvist,diego.lindqvist@example.com,02.09.2026,"3683,91"
320605,"Tanaka, Amara",amara.tanaka@example.com,"Nov 6, 2026","7967,70"
609139,"Fontaine, Yuki",yuki.fontaine@example.com,16.01.2026,"8009,58"
0624639,"Alvarez, Yuki",yuki.alvarez@example.com,"Apr 28, 2026","5477,42"
50023,Diego Costa,diego.costa@example.com,05.03.2026,"7352,82"
551229,Omar Novak,omar.novak@example.com,"Jul 2, 2026","3241,86"
243930,Diego Petrov,diego.petrov@example.com,09.02.2026,"2434,52"
598089,Hugo Khan,hugo.khan@example.com,"Aug 20, 2026","1507,07"
183490,Diego Tanaka,diego.tanaka@example.com,14.11.2026,"103,93"
0143187,Tomas Petrov,tomas.petrov@example.com,23.09.2026,"5020,24"
659824,Mei Stone,mei.stone@example.com,18.08.2026,"6615,46"
702777,Clara Torres,clara.torres@example.com,"Jul 26, 2026","6818,44"
395301,Kenji Stone,kenji.stone@example.com,"Dec 5, 2026","6292,06"
211422,Nadia Weber,nadia.weber@example.com,"Jul 17, 2026","4518,53"
514434,"Nair, Marco",marco.nair@example.com,21.01.2026,"1165,69"
726041,Ravi Moreau,ravi.moreau@example.com,"Jan 15, 2026","3800,77"
563809,"Johansson, Jonas",jonas.johansson@example.com,"Oct 18, 2026","905,49"
288871,Felix Fontaine,felix.fontaine@example.com,"Feb 25, 2026","2288,22"
0806670,"McAllister, Ingrid",ingrid.mcallister@example.com,22.11.2026,"357,11"
668209,Hugo Okafor,hugo.okafor@example.com,"Oct 18, 2026","1146,85"
0740529,Pavel Lindqvist,pavel.lindqvist@example.com,"Aug 11, 2026","6633,42"
0308272,Tomas Sato,tomas.sato@example.com,20.10.2026,"9643,40"
42656,"Khan, Clara",clara.khan@example.com,"Mar 21, 2026","5403,09"
581664,Leila McAllister,leila.mcallister@example.com,12.11.2026,"8670,52"
0536404,Diego Berg,diego.berg@example.com,23.04.2026,"3794,74"
783346,Maya Diallo,maya.diallo@example.com,"Jun 19, 2026","9132,28"
0015010,Omar Alvarez,omar.alvarez@example.com,"Jan 12, 2026","9120,12"
738377,Zara Tanaka,zara.tanaka@example.com,09.09.2026,"7937,33"
0827673,Amara Berg,amara.berg@example.com,09.03.2026,"494,50"
