ID,Name,Email,Date,Total
862661,Diego McAllister,diego.mcallister@example.com,2026-01-12,"(6,746.36)"
169468,"Costa, Priya",priya.costa@example.com,2026-08-14,"(5,225.89)"
143572,Mei Nair,mei.nair@example.com,2026-05-06,$33.08
736825,Hugo Diallo,hugo.diallo@example.com,2026-11-08,"$6,334.93"
534158,Nadia Torres,nadia.torres@example.com,2026-04-23,"$3,182.11"
313082,Tomas Silva,tomas.silva@example.com,2026-11-16,"$3,610.48"
370003,"Tanaka, Pavel",,2026-05-01,"$6,321.18"
754840,"Chen, Yuki",yuki.chen@example.com,2026-02-19,"$8,587.67"
426022,Zara Novak,zara.novak@example.com,2026-09-01,"$4,843.00"
871469,Mei Fontaine,mei.fontaine@example.com,2026-10-15,"$2,670.36"
591340,Leila Sato,leila.sato@example.com,2026-10-02,"$4,181.16"
796122,Diego Novak,diego.novak@example.com,2026-12-10,"$4,876.56"
400661,"Nair, Maya",maya.nair@example.com,2026-05-26,"(5,507.28)"
0570564,Diego Weber,diego.weber@example.com,2026-04-28,"$5,461.88"
887451,Omar Costa,omar.costa@example.com,2026-03-04,$428.34
651314,Amara Stone,amara.stone@example.com,2026-04-16,"$3,171.36"
346870,Marco Khan,marco.khan@example.com,2026-02-07,$934.75
752077,Pavel Iyer,pavel.iyer@example.com,2026-05-10,"$5,658.11"
237463,Ingrid Rossi,ingrid.rossi@example.com,2026-09-03,"$1,666.89"
10775,Nadia Sato,nadia.sato@example.com,2026-09-09,"$7,321.19"
183736,Pavel Stone,pavel.stone@example.com,2026-01-22,"$4,163.77"
334639,Maya Moreau,maya.moreau@example.com,2026-11-06,"$7,988.38"
342911,Yuki McAllister,,2026-09-17,"$9,413.62"
603456,Rosa Nair,rosa.nair@example.com,2026-06-21,"$7,736.52"
773276,Jonas Berg,,2026-10-13,"$9,779.31"
748017,"Tanaka, Leila",leila.tanaka@example.com,2026-11-17,"$3,484.91"
11674,"Sato, Yuki",yuki.sato@example.com,2026-03-02,$920.84
431995,Sofia Nair,sofia.nair@example.com,2026-02-23,"$2,629.42"
491433,Marco Sato,marco.sato@example.com,2026-12-07,"$9,530.71"
373809,Elias Rossi,elias.rossi@example.com,2026-04-25,"$7,898.50"
151895,Omar Silva,omar.silva@example.com,2026-02-10,"$1,825.11"
0824988,Nadia Haddad,nadia.haddad@example.com,2026-01-11,"$9,031.71"
261257,Yuki Nair,yuki.nair@example.com,2026-04-21,"$9,401.89"
87014,Ingrid Khan,ingrid.khan@example.com,2026-03-26,"(4,469.93)"
273542,"Nair, Amara",amara.nair@example.com,2026-07-17,$139.33
545807,Marco Silva,marco.silva@example.com,2026-02-01,"(8,222.49)"
778657,Zara Nair,zara.nair@example.com,2026-06-10,"$2,094.07"
734504,"Weber, Ravi",ravi.weber@example.com,2026-01-22,"$3,596.89"
389930,Tomas Tanaka,,2026-12-11,"$6,467.85"
66500,Rosa McAllister,rosa.mcallister@example.com,2026-09-05,"$4,836.48"
191170,Jonas Fontaine,jonas.fontaine@example.com,2026-02-10,"$1,246.96"
88885,Ingrid Silva,ingrid.silva@example.com,2026-08-07,$325.87
580021,Elias Petrov,elias.petrov@example.com,2026-06-12,"$2,538.07"
183465,Ingrid Fontaine,ingrid.fontaine@example.com,2026-12-11,"$8,097.55"
0103529,Yuki Berg,yuki.berg@example.com,2026-01-07,"$6,776.50"
222895,Hugo Moreau,hugo.moreau@example.com,2026-10-03,"$5,164.57"
0588035,"Berg, Omar",omar.berg@example.com,2026-01-13,"$8,054.80"
433193,Omar Okafor,omar.okafor@example.com,2026-07-18,"$4,300.51"
477482,Sofia Berg,sofia.berg@example.com,2026-04-14,"$5,402.33"
537365,Mei Silva,mei.silva@example.com,2026-10-02,"$6,993.87"
494520,Nadia Sato,nadia.sato@example.com,2026-04-06,"$9,287.84"
338845,"Berg, Rosa",rosa.berg@example.com,2026-09-15,"$1,014.26"
0463270,Mei Khan,mei.khan@example.com,2026-03-25,"$9,660.25"
786873,Yuki Lindqvist,yuki.lindqvist@example.com,2026-06-17,"(3,637.33)"
604461,Jonas Iyer,jonas.iyer@example.com,2026-02-02,"$1,711.72"
668858,Ravi Fontaine,ravi.fontaine@example.com,2026-07-27,"$5,175.36"
29959,Sofia Alvarez,sofia.alvarez@example.com,2026-07-10,"$5,954.77"
63150,Omar Petrov,omar.petrov@example.com,2026-07-15,"$5,455.63"
565777,"Tanaka, Kenji",kenji.tanaka@example.com,2026-07-26,"$2,809.80"
380522,"Petrov, Felix",felix.petrov@example.com,2026-06-15,"$5,609.76"
0144797,Kenji Rossi,kenji.rossi@example.com,2026-03-14,"$3,839.60"
371819,Yuki Diallo,yuki.diallo@example.com,2026-03-04,"$4,027.15"
0685248,Maya McAllister,maya.mcallister@example.com,2026-09-24,"(9,559.00)"
487885,Ravi Lindqvist,ravi.lindqvist@example.com,2026-08-13,"$8,562.27"
846991,Felix Sato,felix.sato@example.com,2026-01-03,"$5,874.07"
0273320,Clara Okafor,clara.okafor@example.com,2026-04-12,"$8,749.11"
0137190,Nadia Weber,nadia.weber@example.com,2026-01-23,"$5,650.95"
674070,Pavel Berg,pavel.berg@example.com,2026-03-25,"$4,865.04"
408209,Anna Chen,anna.chen@example.com,2026-01-22,"$8,115.46"
0800020,Omar Moreau,omar.moreau@example.com,2026-11-12,"$2,833.82"
372436,Zara Moreau,zara.moreau@example.com,2026-10-15,$327.58
858380,Clara Berg,clara.berg@example.com,2026-03-27,"$7,448.60"
640979,Nadia McAllister,nadia.mcallister@example.com,2026-07-10,$189.81
244387,Anna Tanaka,anna.tanaka@example.com,2026-02-01,"$2,982.08"
794934,Sofia Tanaka,sofia.tanaka@example.com,2026-08-18,"$2,863.07"
534928,Diego Iyer,diego.iyer@example.com,2026-02-21,"$1,522.73"
470378,Priya Lindqvist,priya.lindqvist@example.com,2026-01-14,"$7,050.68"
0615462,Kenji Weber,kenji.weber@example.com,2026-11-10,"$5,294.40"
659988,Felix McAllister,felix.mcallister@example.com,2026-06-27,"(5,250.99)"
134088,"Rossi, Anna",anna.rossi@example.com,2026-04-19,"(6,219.17)"
646997,Ravi Novak,ravi.novak@example.com,2026-04-27,"$6,116.55"
807019,Hugo Berg,hugo.berg@example.com,2026-06-06,"$5,357.71"
692767,Hugo Tanaka,hugo.tanaka@example.com,2026-10-27,"$5,336.78"
287922,Leila Berg,leila.berg@example.com,2026-02-17,"$1,591.83"
0667611,Nadia Khan,nadia.khan@example.com,2026-04-24,"(5,659.01)"
0732396,Diego Okafor,diego.okafor@example.com,2026-05-16,"$7,908.98"
866316,Zara McAllister,,2026-05-27,"$6,549.25"
744373,Nadia Weber,nadia.weber@example.com,2026-07-11,"(7,941.77)"
140506,Leila Haddad,leila.haddad@example.com,2026-08-06,"$9,587.95"
377992,Priya Stone,priya.stone@example.com,2026-01-26,"$6,887.54"
519767,Omar Novak,,2026-03-07,"$1,761.06"
851490,"Okafor, Zara",zara.okafor@example.com,2026-08-25,"$7,013.42"
16959,Mei McAllister,mei.mcallister@example.com,2026-12-25,"$7,150.93"
528581,"Iyer, Mei",mei.iyer@example.com,2026-01-28,"$6,293.32"
56015,Tomas Nair,tomas.nair@example.com,2026-10-14,"$2,757.87"
344279,Pavel Nair,pavel.nair@example.com,2026-11-06,"$6,158.52"
235026,Anna Khan,anna.khan@example.com,2026-09-28,"(2,631.72)"
718684,Tomas Fontaine,tomas.fontaine@example.com,2026-09-09,"$3,233.94"
0419789,Zara Khan,zara.khan@example.com,2026-05-27,"$4,401.31"
105220,Jonas Moreau,jonas.moreau@example.com,2026-04-16,"$2,872.02"
33879,Jonas Torres,jonas.torres@example.com,2026-10-25,"$9,861.79"
719483,Sofia Lindqvist,sofia.lindqvist@example.com,2026-06-06,"$2,928.87"
278797,Felix Stone,felix.stone@example.com,2026-02-14,"$8,989.15"
246200,Zara Stone,zara.stone@example.com,2026-02-02,"$8,670.97"
375223,Kenji Torres,kenji.torres@example.com,2026-09-08,"$1,994.53"
537449,Rosa Iyer,rosa.iyer@example.com,2026-04-22,"$9,238.91"
0576942,Ravi Chen,ravi.chen@example.com,2026-04-14,"$6,739.59"
94121,"Costa, Kenji",kenji.costa@example.com,2026-08-06,"$1,772.35"
0486452,Omar Khan,omar.khan@example.com,2026-04-07,"$2,434.24"
470275,Clara Tanaka,clara.tanaka@example.com,2026-05-02,"$1,195.19"
670978,Ingrid Costa,ingrid.costa@example.com,2026-11-26,"$8,000.49"
613060,Zara Johansson,zara.johansson@example.com,2026-06-04,"$9,115.62"
434999,"Diallo, Sofia",sofia.diallo@example.com,2026-02-04,"$6,547.18"
27903,Ingrid Diallo,ingrid.diallo@example.com,2026-08-09,"$7,767.33"
228944,Amara Khan,amara.khan@example.com,2026-06-22,$392.49
0162208,Nadia Silva,nadia.silva@example.com,2026-06-01,"$6,257.92"
0053917,Elias Rossi,elias.rossi@example.com,2026-03-09,"$9,780.86"
368578,Leila Alvarez,leila.alvarez@example.com,2026-04-02,"$7,254.81"
0330092,Nadia Okafor,nadia.okafor@example.com,2026-11-06,"$5,410.04"
223047,Diego Berg,diego.berg@example.com,2026-12-13,$300.82
874074,Amara Okafor,amara.okafor@example.com,2026-11-24,"$3,632.86"
622460,"Sato, Jonas",jonas.sato@example.com,2026-11-15,(710.21)
0083246,Hugo Berg,hugo.berg@example.com,2026-03-05,"$4,960.65"
0609087,"Costa, Maya",maya.costa@example.com,2026-09-17,"$9,264.52"
889157,Tomas Diallo,tomas.diallo@example.com,2026-02-22,"$1,710.42"
595184,Kenji Fontaine,kenji.fontaine@example.com,2026-07-21,"$1,297.97"
186474,Zara Diallo,zara.diallo@example.com,2026-04-03,"$4,980.30"
863299,"Alvarez, Elias",elias.alvarez@example.com,2026-01-09,"$7,271.28"
209351,Felix Torres,felix.torres@example.com,2026-03-19,"$2,185.06"
86193,Elias McAllister,elias.mcallister@example.com,2026-12-10,"$5,877.04"
50015,Omar Stone,omar.stone@example.com,2026-05-28,$9.12
0342165,"Stone, Yuki",yuki.stone@example.com,2026-07-17,"$9,812.85"
21266,Hugo Fontaine,hugo.fontaine@example.com,2026-06-11,"$5,499.72"
0798753,Yuki Silva,yuki.silva@example.com,2026-08-13,$414.61
0643347,"Haddad, Clara",clara.haddad@example.com,2026-02-05,"$5,407.06"
728652,Diego Weber,diego.weber@example.com,2026-10-02,$903.00
132951,Rosa Rossi,rosa.rossi@example.com,2026-04-20,"$8,858.81"
235614,Ingrid Lindqvist,ingrid.lindqvist@example.com,2026-11-22,"$9,960.33"
392290,Pavel Silva,pavel.silva@example.com,2026-01-10,"$9,431.25"
304009,Nadia Rossi,nadia.rossi@example.com,2026-02-11,"$6,322.26"
851563,Nadia Lindqvist,nadia.lindqvist@example.com,2026-01-19,"$1,188.12"
552657,Ravi Silva,ravi.silva@example.com,2026-02-23,$476.43
108535,Pavel Johansson,,2026-01-26,"(6,131.92)"
177107,Marco Haddad,marco.haddad@example.com,2026-08-20,"$6,328.51"
819223,"Weber, Marco",marco.weber@example.com,2026-08-10,"$1,901.88"
840317,Omar Moreau,omar.moreau@example.com,2026-02-19,"$6,011.80"
713095,Rosa Silva,rosa.silva@example.com,2026-09-24,"$6,493.46"
721364,"Iyer, Maya",maya.iyer@example.com,2026-06-23,$671.44
138500,Jonas Silva,jonas.silva@example.com,2026-12-22,"$6,261.78"
0753363,"Tanaka, Rosa",rosa.tanaka@example.com,2026-01-27,"$9,508.41"
27719,Nadia Johansson,nadia.johansson@example.com,2026-01-09,"$1,566.65"
542838,Priya Stone,priya.stone@example.com,2026-05-25,"$7,189.56"
0847343,Priya Haddad,,2026-01-10,"$5,938.44"
29616,Mei Silva,mei.silva@example.com,2026-03-18,"$9,621.38"
0600682,Diego Johansson,diego.johansson@example.com,2026-02-19,"$5,359.42"
543416,Omar Berg,omar.berg@example.com,2026-03-24,"$4,384.01"
385843,Tomas Okafor,tomas.okafor@example.com,2026-08-14,"$4,871.76"
887607,Rosa Diallo,rosa.diallo@example.com,2026-01-22,"$5,320.76"
745842,Yuki Costa,yuki.costa@example.com,2026-05-14,"$6,899.78"
0479911,Pavel Moreau,pavel.moreau@example.com,2026-05-06,"$3,036.16"
768966,"McAllister, Kenji",kenji.mcallister@example.com,2026-04-20,"$3,980.30"
61184,Maya Iyer,maya.iyer@example.com,2026-09-13,"$1,275.87"
483115,Hugo Haddad,hugo.haddad@example.com,2026-07-13,"$1,231.02"
365479,Hugo Petrov,hugo.petrov@example.com,2026-06-10,"$3,149.51"
150797,Leila Nair,leila.nair@example.com,2026-10-16,"$4,609.31"
378068,Nadia Alvarez,nadia.alvarez@example.com,2026-01-21,"$9,792.72"
321938,Elias Petrov,elias.petrov@example.com,2026-08-26,"$7,509.39"
570754,Priya Lindqvist,priya.lindqvist@example.com,2026-07-10,"$1,727.17"
630145,Amara Silva,amara.silva@example.com,2026-12-09,"(2,503.12)"
560594,Priya Chen,priya.chen@example.com,2026-12-06,"$5,013.35"
187470,Amara Berg,amara.berg@example.com,2026-07-10,"$2,288.69"
864111,"Iyer, Priya",priya.iyer@example.com,2026-01-22,"$7,833.60"
430458,Nadia Chen,nadia.chen@example.com,2026-02-05,$433.44
678313,Amara Berg,amara.berg@example.com,2026-09-03,"$5,689.50"
741896,"Haddad, Priya",priya.haddad@example.com,2026-09-17,"$4,283.21"
421416,Pavel Diallo,pavel.diallo@example.com,2026-01-06,"$1,217.42"
663259,Kenji Johansson,kenji.johansson@example.com,2026-08-23,"(2,968.44)"
542208,"Chen, Priya",priya.chen@example.com,2026-10-03,"$3,121.44"
92045,Mei Costa,mei.costa@example.com,2026-07-06,"$1,479.10"
380721,Omar Torres,omar.torres@example.com,2026-11-09,$593.10
468349,"Rossi, Felix",felix.rossi@example.com,2026-07-22,"$3,521.67"
422220,Tomas Fontaine,tomas.fontaine@example.com,2026-10-21,"(1,137.90)"
0593469,"Torres, Nadia",nadia.torres@example.com,2026-09-27,(660.49)
815956,Clara Diallo,clara.diallo@example.com,2026-08-16,"$7,698.16"
486324,Marco Iyer,marco.iyer@example.com,2026-09-19,"$7,003.78"
605723,Jonas Fontaine,jonas.fontaine@example.com,2026-05-20,"$2,128.37"
