cust_id,client,contact,when,value
0866433,Ingrid Torres,ingrid.torres@example.com,19.02.2026,"8087,51"
860565,Jonas Khan,jonas.khan@example.com,"Aug 21, 2026","4310,20"
0328671,"Iyer, Mei",mei.iyer@example.com,"Nov 4, 2026","2576,80"
324043,Ravi Torres,ravi.torres@example.com,27.11.2026,"7537,12"
0198914,Nadia Petrov,nadia.petrov@example.com,24.02.2026,"548,97"
355098,Tomas Weber,tomas.weber@example.com,"Dec 19, 2026","9782,07"
188990,Marco Stone,marco.stone@example.com,"Sep 20, 2026","6328,84"
241444,"Alvarez, Marco",marco.alvarez@example.com,04.01.2026,"462,02"
0580971,Priya Lindqvist,priya.lindqvist@example.com,23.11.2026,"7643,17"
293867,Felix Diallo,felix.diallo@example.com,02.02.2026,"1615,04"
0607096,Leila Iyer,leila.iyer@example.com,10.06.2026,"6860,79"
486404,Yuki Novak,yuki.novak@example.com,"Nov 5, 2026","7792,04"
622234,Tomas Okafor,tomas.okafor@example.com,24.11.2026,"8989,71"
822070,Jonas Haddad,jonas.haddad@example.com,03.06.2026,"7882,26"
299691,Rosa Torres,rosa.torres@example.com,"Jan 28, 2026","1731,33"
462540,Amara McAllister,amara.mcallister@example.com,"Feb 22, 2026","2241,14"
557596,"Costa, Kenji",kenji.costa@example.com,26.09.2026,"4721,89"
599729,Pavel Lindqvist,pavel.lindqvist@example.com,"Aug 27, 2026","9913,53"
38121,Sofia Weber,sofia.weber@example.com,13.11.2026,"7669,80"
0292156,Yuki Berg,yuki.berg@example.com,"Jan 23, 2026","1503,91"
73740,Kenji Khan,kenji.khan@example.com,27.05.2026,"3731,35"
360035,Yuki Novak,yuki.novak@example.com,"Dec 1, 2026","3654,59"
194979,Zara Moreau,zara.moreau@example.com,"Oct 12, 2026","1992,98"
0195319,Ravi Stone,,"Mar 2, 2026","9462,92"
13858,Maya Stone,maya.stone@example.com,"Jun 1, 2026","513,25"
126800,Elias Weber,elias.weber@example.com,"Aug 28, 2026","1116,75"
858938,"Fontaine, Ravi",ravi.fontaine@example.com,21.02.2026,"752,23"
0642418,Ravi Alvarez,ravi.alvarez@example.com,17.02.2026,"6083,05"
176708,Nadia Petrov,nadia.petrov@example.com,"May 23, 2026","9830,84"
511690,Felix Chen,felix.chen@example.com,"Apr 13, 2026","3590,73"
0764544,Leila Okafor,leila.okafor@example.com,14.10.2026,"5874,80"
0496508,Ingrid Okafor,ingrid.okafor@example.com,11.09.2026,"786,18"
166616,Clara Silva,clara.silva@example.com,"Jul 9, 2026","2804,58"
22549,Felix Silva,felix.silva@example.com,"Mar 27, 2026","4312,31"
0470636,Diego Khan,diego.khan@example.com,28.11.2026,"921,42"
209815,Omar Petrov,omar.petrov@example.com,12.02.2026,"1382,35"
0095629,"Costa, Felix",felix.costa@example.com,"May 14, 2026","8491,44"
334103,Maya Johansson,maya.johansson@example.com,08.01.2026,"1583,17"
644638,Yuki Johansson,yuki.johansson@example.com,"Apr 13, 2026","4887,35"
764690,Ingrid Johansson,ingrid.johansson@example.com,23.04.2026,"7800,72"
56567,Leila Petrov,leila.petrov@example.com,14.02.2026,"2805,70"
811451,Diego Fontaine,diego.fontaine@example.com,"Apr 21, 2026","8966,60"
829971,Maya Weber,,"Sep 3, 2026","487,09"
474951,Nadia Rossi,nadia.rossi@example.com,"Sep 7, 2026","2609,24"
150945,Pavel Alvarez,pavel.alvarez@example.com,"Dec 1, 2026","7743,06"
464700,Clara Alvarez,clara.alvarez@example.com,"Nov 13, 2026","5383,93"
869085,Hugo Petrov,hugo.petrov@example.com,"Jul 20, 2026","326,45"
798566,Diego Diallo,diego.diallo@example.com,20.06.2026,"5149,27"
467927,Amara Haddad,amara.haddad@example.com,"Apr 18, 2026","4374,84"
50679,Anna Petrov,anna.petrov@example.com,10.03.2026,"3286,53"
0566196,Mei Rossi,mei.rossi@example.com,"Sep 6, 2026","3464,39"
0103508,Ravi Okafor,ravi.okafor@example.com,"Mar 3, 2026","9904,96"
95529,"Chen, Kenji",kenji.chen@example.com,18.05.2026,"2777,78"
791231,"Alvarez, Rosa",rosa.alvarez@example.com,"Nov 18, 2026","6215,21"
38493,Ingrid Lindqvist,ingrid.lindqvist@example.com,"May 27, 2026","6647,91"
890548,"Chen, Nadia",nadia.chen@example.com,05.07.2026,"6375,08"
715872,"Weber, Rosa",rosa.weber@example.com,"Sep 14, 2026","1001,50"
112523,Tomas Johansson,tomas.johansson@example.com,07.10.2026,"2045,42"
0892899,Omar Johansson,omar.johansson@example.com,"May 21, 2026","5268,80"
597820,Kenji Costa,kenji.costa@example.com,"Oct 6, 2026","4336,79"
702508,Marco Diallo,marco.diallo@example.com,07.08.2026,"5505,44"
819599,Priya Haddad,priya.haddad@example.com,"Sep 27, 2026","3179,88"
285884,Mei Diallo,mei.diallo@example.com,"May 2, 2026","7950,25"
0643621,Hugo Fontaine,hugo.fontaine@example.com,27.08.2026,"6828,64"
833338,"Haddad, Priya",priya.haddad@example.com,10.07.2026,"9158,91"
630785,Ravi Khan,ravi.khan@example.com,"May 19, 2026","8756,32"
669848,"Torres, Hugo",hugo.torres@example.com,03.08.2026,"2566,62"
0569657,Priya Khan,priya.khan@example.com,"Nov 25, 2026","2698,96"
660316,Nadia Chen,nadia.chen@example.com,21.03.2026,"5309,02"
620250,Anna Stone,anna.stone@example.com,"Jan 5, 2026","3107,89"
759468,Ravi Lindqvist,ravi.lindqvist@example.com,17.09.2026,"6262,20"
683332,"Nair, Ingrid",ingrid.nair@example.com,25.07.2026,"986,50"
429014,Zara Moreau,zara.moreau@example.com,"Jun 14, 2026","7220,03"
0634601,Sofia Rossi,sofia.rossi@example.com,28.03.2026,"9060,41"
441181,"Fontaine, Hugo",hugo.fontaine@example.com,"Jan 10, 2026","9816,71"
378309,Jonas Rossi,jonas.rossi@example.com,19.12.2026,"1437,74"
415869,"Rossi, Priya",priya.rossi@example.com,19.04.2026,"7956,23"
0637213,Ingrid Haddad,ingrid.haddad@example.com,12.09.2026,"6294,15"
323069,Omar Alvarez,omar.alvarez@example.com,"Mar 15, 2026","6629,02"
278615,"Lindqvist, Yuki",yuki.lindqvist@example.com,"Jul 17, 2026","8533,72"
671346,Ingrid Diallo,,"Dec 6, 2026","3607,74"
451462,Felix Sato,,07.09.2026,"942,87"
203290,"Stone, Diego",diego.stone@example.com,22.09.2026,"9794,38"
207704,Jonas Costa,jonas.costa@example.com,"Jul 10, 2026","6526,04"
48198,"Chen, Felix",felix.chen@example.com,"Oct 14, 2026","1994,68"
0546535,Priya Nair,priya.nair@example.com,09.03.2026,"8829,55"
19887,"Costa, Yuki",yuki.costa@example.com,"Dec 11, 2026","323,22"
418100,Ravi Sato,ravi.sato@example.com,"Jul 25, 2026","8308,90"
575974,Rosa Haddad,rosa.haddad@example.com,"Mar 9, 2026","5136,64"
280619,Kenji Weber,kenji.weber@example.com,"Feb 3, 2026","8587,04"
609329,Ravi Costa,ravi.costa@example.com,"Apr 9, 2026","7358,33"
0132753,Diego Weber,diego.weber@example.com,"Dec 9, 2026","4661,41"
474509,Diego Tanaka,diego.tanaka@example.com,"May 5, 2026","3788,03"
617857,Ravi McAllister,ravi.mcallister@example.com,27.09.2026,"2459,60"
331709,Tomas Okafor,tomas.okafor@example.com,06.08.2026,"4108,64"
715446,"Khan, Rosa",,"Jun 15, 2026","2984,92"
467945,Maya Berg,maya.berg@example.com,06.08.2026,"4062,68"
38444,Yuki Haddad,yuki.haddad@example.com,13.08.2026,"7613,19"
0360906,Ravi Rossi,ravi.rossi@example.com,14.02.2026,"4848,79"
792976,Rosa Silva,rosa.silva@example.com,04.09.2026,"3320,41"
884109,Tomas Iyer,tomas.iyer@example.com,14.11.2026,"1205,64"
649729,Pavel Lindqvist,pavel.lindqvist@example.com,09.04.2026,"6752,04"
739994,"Silva, Elias",elias.silva@example.com,03.12.2026,"8517,76"
426995,Mei McAllister,mei.mcallister@example.com,"Apr 25, 2026","9863,00"
59273,Marco Khan,marco.khan@example.com,"Mar 28, 2026","4934,45"
159711,Nadia Silva,nadia.silva@example.com,07.04.2026,"8548,08"
327163,Yuki Moreau,yuki.moreau@example.com,26.03.2026,"3474,42"
787689,Clara Iyer,clara.iyer@example.com,28.04.2026,"4500,62"
195792,Hugo Haddad,hugo.haddad@example.com,"Jun 14, 2026","4936,79"
235579,Pavel Chen,pavel.chen@example.com,14.09.2026,"1186,39"
486023,Mei Stone,mei.stone@example.com,17.11.2026,"7332,77"
882199,Rosa Lindqvist,,16.08.2026,"3078,91"
64558,Omar Lindqvist,omar.lindqvist@example.com,"Apr 10, 2026","8289,93"
528960,Priya Costa,priya.costa@example.com,"Apr 18, 2026","1771,52"
321532,Zara Weber,zara.weber@example.com,"Oct 27, 2026","8887,70"
808817,Amara Khan,amara.khan@example.com,"Feb 16, 2026","1731,55"
357709,Sofia Diallo,sofia.diallo@example.com,06.01.2026,"5509,33"
285479,Tomas Okafor,tomas.okafor@example.com,"Sep 8, 2026","8547,40"
40882,Ravi Silva,ravi.silva@example.com,"Feb 21, 2026","7483,35"
599805,Omar Rossi,omar.rossi@example.com,"Jan 12, 2026","9327,40"
183371,"Berg, Yuki",yuki.berg@example.com,"Dec 2, 2026","7700,60"
0824700,"Costa, Kenji",kenji.costa@example.com,18.04.2026,"840,30"
286783,"Okafor, Maya",maya.okafor@example.com,10.10.2026,"4511,65"
200457,"Diallo, Amara",amara.diallo@example.com,21.03.2026,"3330,69"
237818,"McAllister, Zara",zara.mcallister@example.com,"Mar 18, 2026","7192,56"
276463,"Haddad, Mei",mei.haddad@example.com,"Jan 25, 2026","8324,81"
195654,Priya Sato,priya.sato@example.com,"Jun 19, 2026","5172,85"
0257647,Omar Johansson,omar.johansson@example.com,03.01.2026,"3120,12"
291645,Hugo Stone,hugo.stone@example.com,"Aug 17, 2026","6860,02"
627645,Hugo Torres,hugo.torres@example.com,07.04.2026,"573,54"
674347,Marco Novak,marco.novak@example.com,"Apr 15, 2026","8705,88"
598172,Zara McAllister,zara.mcallister@example.com,"Jan 7, 2026","7558,22"
344514,Rosa Moreau,rosa.moreau@example.com,28.03.2026,"5547,56"
765834,Priya Berg,priya.berg@example.com,25.08.2026,"4838,13"
99502,Nadia Haddad,nadia.haddad@example.com,21.09.2026,"1725,79"
762442,Anna Alvarez,,"Oct 26, 2026","7013,16"
0023592,Marco Torres,marco.torres@example.com,01.12.2026,"9709,39"
38703,Tomas Berg,tomas.berg@example.com,"Apr 8, 2026","1691,02"
418831,Leila Haddad,leila.haddad@example.com,"Apr 28, 2026","7507,81"
0103227,Sofia Chen,sofia.chen@example.com,"Aug 12, 2026","1323,96"
242527,Sofia Nair,sofia.nair@example.com,"Sep 14, 2026","7813,36"
846679,Marco Berg,marco.berg@example.com,27.01.2026,"5337,74"
330714,Tomas Diallo,tomas.diallo@example.com,26.12.2026,"5229,47"
294186,Sofia Stone,sofia.stone@example.com,"Dec 26, 2026","3035,47"
123056,Clara Weber,clara.weber@example.com,"Sep 27, 2026","4036,91"
884927,Diego Moreau,diego.moreau@example.com,23.06.2026,"2813,35"
594665,Priya Sato,priya.sato@example.com,"Mar 1, 2026","9984,52"
274415,Yuki Diallo,yuki.diallo@example.com,"Nov 5, 2026","7643,12"
0609549,Rosa Tanaka,rosa.tanaka@example.com,"Jul 2, 2026","1585,33"
0637283,Rosa Costa,rosa.costa@example.com,"Mar 5, 2026","299,86"
889363,Tomas Khan,tomas.khan@example.com,22.04.2026,"4472,89"
0793923,Omar Okafor,omar.okafor@example.com,18.01.2026,"9849,98"
91151,Nadia Haddad,nadia.haddad@example.com,28.10.2026,"1512,52"
234152,"Moreau, Mei",mei.moreau@example.com,"Feb 7, 2026","5970,87"
313139,Elias McAllister,elias.mcallister@example.com,03.12.2026,"298,79"
438758,Clara Johansson,clara.johansson@example.com,21.03.2026,"2171,71"
247598,Omar Khan,omar.khan@example.com,18.01.2026,"1002,51"
0856613,Priya Tanaka,priya.tanaka@example.com,18.03.2026,"948,03"
338883,Tomas Haddad,tomas.haddad@example.com,28.07.2026,"8595,53"
368659,Yuki Costa,yuki.costa@example.com,"May 3, 2026","2151,31"
465010,Zara Tanaka,zara.tanaka@example.com,"Aug 18, 2026","5177,37"
331912,Nadia Rossi,nadia.rossi@example.com,"Mar 9, 2026","6544,30"
0762872,Kenji Nair,kenji.nair@example.com,"Dec 18, 2026","7737,20"
319777,Amara Johansson,amara.johansson@example.com,"Sep 4, 2026","8464,42"
194807,Omar Chen,,26.01.2026,"4294,12"
501432,Amara Okafor,amara.okafor@example.com,18.10.2026,"599,40"
835504,Diego Iyer,diego.iyer@example.com,10.02.2026,"5735,30"
226128,Mei Nair,,20.04.2026,"932,16"
812844,Maya Moreau,maya.moreau@example.com,06.06.2026,"2676,77"
379502,Zara Torres,zara.torres@example.com,"Sep 19, 2026","7372,30"
136001,Tomas Alvarez,tomas.alvarez@example.com,20.04.2026,"2876,91"
393002,"Weber, Leila",leila.weber@example.com,"Mar 15, 2026","645,05"
653899,Ingrid Petrov,ingrid.petrov@example.com,06.04.2026,"9656,33"
669207,Maya Silva,maya.silva@example.com,"Nov 14, 2026","3093,83"
103480,Ingrid Tanaka,ingrid.tanaka@example.com,27.09.2026,"526,73"
156086,Felix Stone,felix.stone@example.com,"Jun 19, 2026","5724,67"
283127,Kenji Diallo,kenji.diallo@example.com,"Apr 9, 2026","1547,05"
855516,Jonas Nair,jonas.nair@example.com,"Aug 10, 2026","7851,88"
233953,Nadia Costa,nadia.costa@example.com,"Jun 27, 2026","8301,53"
295184,Ravi Lindqvist,ravi.lindqvist@example.com,02.07.2026,"8909,70"
581805,Felix Weber,felix.weber@example.com,14.04.2026,"2993,80"
619151,Ingrid Petrov,ingrid.petrov@example.com,03.11.2026,"1717,40"
