id,customer_name,email,date,amount
533488,Yuki Novak,yuki.novak@example.com,09/11/2026,1563.31
359149,Marco Chen,marco.chen@example.com,02/14/2026,9151.36
136506,"Sato, Sofia",,06/26/2026,3370.29
662770,Marco Tanaka,marco.tanaka@example.com,02/11/2026,1973.36
312644,Jonas Rossi,jonas.rossi@example.com,02/08/2026,3082.84
142609,Kenji Lindqvist,kenji.lindqvist@example.com,10/03/2026,4852.49
245628,Hugo Novak,,12/02/2026,8152.04
0584461,Felix McAllister,felix.mcallister@example.com,04/28/2026,5684.17
403733,Hugo Tanaka,hugo.tanaka@example.com,01/06/2026,1573.94
0497156,Mei Alvarez,mei.alvarez@example.com,07/17/2026,7075.61
0397544,"Alvarez, Marco",marco.alvarez@example.com,07/15/2026,9962.31
0075732,Jonas Torres,jonas.torres@example.com,05/02/2026,926.96
35279,Marco Petrov,marco.petrov@example.com,11/01/2026,6897.57
504803,"Haddad, Kenji",kenji.haddad@example.com,03/13/2026,9754.78
0749346,Rosa Lindqvist,rosa.lindqvist@example.com,12/02/2026,3140.01
332479,Clara Weber,clara.weber@example.com,07/20/2026,602.53
0660856,"Novak, Nadia",nadia.novak@example.com,10/23/2026,5761.02
113566,Elias Stone,elias.stone@example.com,09/10/2026,3338.06
52590,Kenji Lindqvist,kenji.lindqvist@example.com,10/02/2026,7438.02
382668,Sofia Torres,sofia.torres@example.com,04/01/2026,9019.58
364801,Tomas Iyer,tomas.iyer@example.com,05/23/2026,6096.2
210387,Tomas Nair,tomas.nair@example.com,05/14/2026,1741.94
474631,Clara Khan,clara.khan@example.com,12/21/2026,4213.63
346318,Jonas Tanaka,,03/22/2026,7269.3
0758848,Pavel Silva,pavel.silva@example.com,01/09/2026,9572.78
0179721,Felix Okafor,felix.okafor@example.com,03/06/2026,150.63
445915,"Weber, Nadia",nadia.weber@example.com,03/02/2026,721.7
232726,Nadia Lindqvist,nadia.lindqvist@example.com,01/28/2026,902
505388,"Moreau, Ravi",ravi.moreau@example.com,05/09/2026,9287.87
196921,Amara Fontaine,amara.fontaine@example.com,07/20/2026,2620.7
212373,Omar Moreau,omar.moreau@example.com,12/11/2026,3436.11
642855,"Rossi, Pavel",pavel.rossi@example.com,12/12/2026,6945.09
720217,Ingrid Haddad,ingrid.haddad@example.com,11/07/2026,7499.56
0162260,Maya Novak,,07/10/2026,42.53
98118,Jonas Khan,jonas.khan@example.com,03/03/2026,5422.92
412777,"Moreau, Zara",zara.moreau@example.com,10/17/2026,8750.77
267103,Diego Sato,diego.sato@example.com,11/01/2026,6836.91
498248,Ravi Diallo,ravi.diallo@example.com,09/07/2026,2005.83
97788,Hugo Diallo,hugo.diallo@example.com,01/12/2026,2955.43
59813,Tomas Nair,tomas.nair@example.com,12/14/2026,3802.28
370726,Sofia Costa,sofia.costa@example.com,04/20/2026,6585.8
0405412,Diego Fontaine,diego.fontaine@example.com,05/15/2026,4783.44
59699,Maya Rossi,maya.rossi@example.com,11/22/2026,5479.96
160198,Tomas Lindqvist,tomas.lindqvist@example.com,02/09/2026,7678.62
782226,"Iyer, Jonas",jonas.iyer@example.com,10/26/2026,2635.52
708725,"Silva, Priya",,09/10/2026,9908.59
0337058,Ingrid Okafor,ingrid.okafor@example.com,07/12/2026,4881.18
836371,Yuki Petrov,yuki.petrov@example.com,10/07/2026,2910.82
0221667,Omar Lindqvist,omar.lindqvist@example.com,04/23/2026,645.51
0295639,"Nair, Sofia",sofia.nair@example.com,11/01/2026,4091.87
94053,Nadia Johansson,nadia.johansson@example.com,04/05/2026,9990.2
45438,Diego Lindqvist,diego.lindqvist@example.com,09/21/2026,9713.01
570006,"Chen, Elias",elias.chen@example.com,09/16/2026,6960.61
