cust_id,client,contact,when,value
342709,Elias Moreau,elias.moreau@example.com,"Oct 1, 2026","7661,05"
715751,Ravi Alvarez,ravi.alvarez@example.com,09.08.2026,"2082,34"
356727,Amara Stone,amara.stone@example.com,27.12.2026,"9309,51"
460998,Jonas Torres,jonas.torres@example.com,19.07.2026,"4024,54"
527746,Ingrid Berg,ingrid.berg@example.com,"Oct 22, 2026","5314,09"
407691,Kenji Nair,kenji.nair@example.com,26.07.2026,"5152,83"
308505,Yuki Haddad,yuki.haddad@example.com,05.12.2026,"2052,87"
887711,Omar Petrov,omar.petrov@example.com,09.09.2026,"536,92"
420924,Kenji Petrov,kenji.petrov@example.com,"Mar 6, 2026","6964,70"
709737,"Chen, Sofia",sofia.chen@example.com,"Jun 2, 2026","2825,22"
135952,Diego Chen,diego.chen@example.com,05.02.2026,"1176,35"
167726,Marco Tanaka,marco.tanaka@example.com,"Dec 27, 2026","8048,85"
250575,Felix Tanaka,felix.tanaka@example.com,"May 24, 2026","7950,87"
348595,Tomas Lindqvist,tomas.lindqvist@example.com,"Aug 23, 2026","140,36"
385816,"Moreau, Tomas",tomas.moreau@example.com,15.09.2026,"2304,40"
65317,Amara Stone,amara.stone@example.com,15.02.2026,"5690,70"
112209,Sofia Lindqvist,sofia.lindqvist@example.com,17.04.2026,"4565,10"
304326,Omar Novak,omar.novak@example.com,14.09.2026,"49,78"
0859347,Amara Costa,amara.costa@example.com,"Feb 13, 2026","7532,32"
479422,Nadia Costa,nadia.costa@example.com,"May 16, 2026","1217,32"
0369159,Diego Haddad,diego.haddad@example.com,"May 16, 2026","152,67"
233211,Anna Weber,anna.weber@example.com,19.04.2026,"2369,02"
180715,Tomas Nair,tomas.nair@example.com,"Oct 6, 2026","8871,00"
22491,Pavel Silva,pavel.silva@example.com,09.08.2026,"3014,37"
35859,Jonas Moreau,jonas.moreau@example.com,"Nov 2, 2026","8937,68"
253513,Hugo Novak,hugo.novak@example.com,"Jan 3, 2026","4661,48"
820154,Pavel Haddad,pavel.haddad@example.com,10.09.2026,"9532,85"
461989,Kenji Diallo,kenji.diallo@example.com,02.12.2026,"7638,38"
172553,Maya Tanaka,maya.tanaka@example.com,11.09.2026,"2255,62"
109613,Anna Silva,anna.silva@example.com,"Aug 11, 2026","7576,88"
782566,"Novak, Yuki",yuki.novak@example.com,"Jun 2, 2026","9896,03"
0810420,Diego Chen,diego.chen@example.com,"Jan 21, 2026","130,38"
0386045,Priya Sato,priya.sato@example.com,10.02.2026,"2331,36"
312192,Tomas Haddad,tomas.haddad@example.com,"Aug 21, 2026","6548,65"
623226,Jonas Nair,jonas.nair@example.com,"Mar 23, 2026","574,11"
120038,Zara Lindqvist,zara.lindqvist@example.com,19.06.2026,"294,15"
75808,"Berg, Leila",leila.berg@example.com,10.07.2026,"3969,27"
134418,Rosa Moreau,rosa.moreau@example.com,23.11.2026,"2551,66"
380931,Rosa Johansson,rosa.johansson@example.com,"Oct 10, 2026","5169,32"
0716854,Anna Nair,anna.nair@example.com,"Apr 21, 2026","6699,59"
336201,Marco Weber,marco.weber@example.com,"Feb 8, 2026","5485,21"
800568,Kenji Rossi,kenji.rossi@example.com,24.08.2026,"4302,63"
