cust_id,client,contact,when,value
44963,Jonas Rossi,,08.10.2026,"9240,27"
895282,Pavel Tanaka,pavel.tanaka@example.com,"Aug 17, 2026","7971,43"
0040340,"Haddad, Zara",zara.haddad@example.com,27.11.2026,"7092,63"
787549,Marco Tanaka,marco.tanaka@example.com,"Nov 10, 2026","7233,65"
0510302,Zara Berg,zara.berg@example.com,27.10.2026,"9159,65"
373739,Elias Alvarez,,26.02.2026,"4539,66"
0810288,Elias Chen,elias.chen@example.com,"Oct 4, 2026","8533,61"
0659402,Maya Tanaka,maya.tanaka@example.com,21.08.2026,"609,78"
580563,Diego McAllister,diego.mcallister@example.com,"Oct 2, 2026","7439,96"
395880,Hugo Torres,hugo.torres@example.com,06.07.2026,"3341,94"
294278,Ravi Weber,ravi.weber@example.com,27.09.2026,"319,86"
314059,Clara Costa,clara.costa@example.com,"Oct 11, 2026","1265,40"
0705032,Diego Rossi,diego.rossi@example.com,"Aug 28, 2026","696,21"
690314,Kenji Stone,kenji.stone@example.com,11.06.2026,"1991,70"
113843,Mei Lindqvist,mei.lindqvist@example.com,01.01.2026,"2206,12"
263637,Mei Novak,mei.novak@example.com,25.08.2026,"7656,18"
0292872,Marco Nair,marco.nair@example.com,"Mar 17, 2026","4942,56"
383147,Zara Khan,zara.khan@example.com,10.04.2026,"8268,64"
207665,Clara Rossi,clara.rossi@example.com,"Mar 27, 2026","6455,81"
0175936,Ravi Sato,ravi.sato@example.com,"Mar 1, 2026","957,56"
824833,Zara Fontaine,zara.fontaine@example.com,23.11.2026,"3073,43"
392876,Pavel Nair,pavel.nair@example.com,20.08.2026,"1073,30"
158178,Priya Haddad,priya.haddad@example.com,25.05.2026,"864,84"
417349,Maya Chen,maya.chen@example.com,28.11.2026,"3456,61"
108161,Anna Sato,anna.sato@example.com,28.07.2026,"3273,53"
410479,Maya Rossi,maya.rossi@example.com,21.08.2026,"9695,16"
686498,Nadia Fontaine,nadia.fontaine@example.com,"Nov 3, 2026","5108,27"
687071,Tomas Silva,tomas.silva@example.com,20.07.2026,"787,58"
370524,Zara Johansson,zara.johansson@example.com,18.05.2026,"2801,10"
199888,Jonas Haddad,jonas.haddad@example.com,08.03.2026,"2359,83"
855916,Ingrid Sato,ingrid.sato@example.com,"Nov 10, 2026","2887,15"
264556,Zara Petrov,zara.petrov@example.com,02.03.2026,"1556,06"
451845,Hugo Fontaine,hugo.fontaine@example.com,"Feb 5, 2026","5307,78"
779666,Amara Rossi,amara.rossi@example.com,16.10.2026,"6181,13"
0388885,Rosa Chen,rosa.chen@example.com,"Jan 13, 2026","2669,50"
187350,Mei Novak,mei.novak@example.com,11.09.2026,"2085,57"
312024,Tomas Moreau,tomas.moreau@example.com,"Jun 25, 2026","9567,73"
398280,Diego Rossi,diego.rossi@example.com,10.04.2026,"5343,51"
570625,Maya Alvarez,maya.alvarez@example.com,"Feb 16, 2026","5803,46"
883906,Ravi Novak,ravi.novak@example.com,"Aug 26, 2026","3170,84"
433013,Elias Lindqvist,,22.06.2026,"6979,39"
494820,Ingrid Khan,ingrid.khan@example.com,"Jul 26, 2026","4074,38"
0354607,Tomas Novak,tomas.novak@example.com,18.08.2026,"9574,69"
896382,Yuki Novak,yuki.novak@example.com,19.06.2026,"1070,69"
170932,Anna Costa,anna.costa@example.com,04.04.2026,"8410,80"
545162,"Iyer, Felix",felix.iyer@example.com,"Aug 4, 2026","2552,66"
879533,Mei Fontaine,mei.fontaine@example.com,11.12.2026,"2741,45"
18475,Ingrid Silva,ingrid.silva@example.com,"Oct 27, 2026","904,03"
351716,Pavel Haddad,pavel.haddad@example.com,"Sep 5, 2026","285,03"
832467,Leila McAllister,leila.mcallister@example.com,"Jul 12, 2026","4459,94"
595116,Omar Stone,omar.stone@example.com,"Nov 22, 2026","8312,60"
401431,"Sato, Amara",amara.sato@example.com,11.07.2026,"7174,42"
198575,Omar Fontaine,omar.fontaine@example.com,20.04.2026,"3944,24"
47277,"Rossi, Rosa",rosa.rossi@example.com,01.10.2026,"8430,08"
0136246,Yuki Stone,yuki.stone@example.com,10.06.2026,"995,58"
795106,Pavel Torres,pavel.torres@example.com,07.01.2026,"8893,03"
640581,"Costa, Pavel",pavel.costa@example.com,"Sep 4, 2026","9672,61"
800418,Pavel Weber,pavel.weber@example.com,"May 10, 2026","6674,44"
0832764,Hugo Rossi,hugo.rossi@example.com,11.03.2026,"6532,04"
216798,Maya Diallo,maya.diallo@example.com,"Jul 22, 2026","5521,38"
853547,Leila Costa,leila.costa@example.com,"Oct 9, 2026","4951,52"
263006,Tomas Lindqvist,tomas.lindqvist@example.com,25.05.2026,"4082,62"
0809397,Kenji Sato,kenji.sato@example.com,07.12.2026,"3988,32"
0017986,Zara Berg,zara.berg@example.com,28.07.2026,"663,86"
0447874,Pavel Okafor,pavel.okafor@example.com,08.01.2026,"9482,33"
