cust_id,client,contact,when,value
188643,Priya Diallo,priya.diallo@example.com,04.06.2026,"8946,86"
761504,"Rossi, Rosa",rosa.rossi@example.com,"Sep 20, 2026","8448,62"
785205,Marco Torres,marco.torres@example.com,"Oct 9, 2026","9295,10"
254738,Pavel Costa,pavel.costa@example.com,02.03.2026,"4278,26"
95883,Rosa Khan,rosa.khan@example.com,"Mar 6, 2026","4337,28"
452214,Jonas Sato,jonas.sato@example.com,"Aug 18, 2026","7253,24"
330316,Anna Johansson,anna.johansson@example.com,16.10.2026,"5210,93"
0407259,Rosa Haddad,rosa.haddad@example.com,"May 11, 2026","9921,34"
0192174,Rosa Costa,rosa.costa@example.com,"Dec 12, 2026","5889,34"
382215,Leila Moreau,leila.moreau@example.com,20.01.2026,"4548,77"
454322,Kenji Fontaine,kenji.fontaine@example.com,"Feb 28, 2026","1554,53"
0390017,Kenji Fontaine,kenji.fontaine@example.com,10.07.2026,"1210,04"
726542,Rosa Tanaka,rosa.tanaka@example.com,"Feb 16, 2026","330,98"
523180,Hugo Moreau,hugo.moreau@example.com,17.12.2026,"4819,31"
352684,Clara Costa,clara.costa@example.com,06.07.2026,"4469,66"
76712,Yuki Tanaka,yuki.tanaka@example.com,"Jul 17, 2026","9096,35"
31928,Jonas Lindqvist,jonas.lindqvist@example.com,04.10.2026,"2582,23"
121654,Anna Rossi,anna.rossi@example.com,18.09.2026,"6996,85"
0675988,Tomas Costa,tomas.costa@example.com,01.04.2026,"2024,39"
471002,Ravi Haddad,ravi.haddad@example.com,"Jan 4, 2026","8843,66"
526492,Anna Khan,anna.khan@example.com,"Apr 25, 2026","1493,54"
485875,"Berg, Diego",diego.berg@example.com,"Dec 24, 2026","5661,58"
767276,Tomas Torres,tomas.torres@example.com,16.10.2026,"6973,59"
0135548,"Alvarez, Maya",maya.alvarez@example.com,18.08.2026,"2869,38"
170732,Mei Johansson,mei.johansson@example.com,"Feb 10, 2026","5933,23"
21240,Elias Lindqvist,elias.lindqvist@example.com,"Jul 14, 2026","5542,84"
34092,Hugo Nair,hugo.nair@example.com,10.03.2026,"4564,55"
874607,Diego Tanaka,diego.tanaka@example.com,23.05.2026,"2571,25"
313134,Zara Moreau,,21.02.2026,"8627,75"
283326,Jonas Iyer,jonas.iyer@example.com,19.05.2026,"5777,71"
127614,Elias Iyer,elias.iyer@example.com,"Apr 25, 2026","550,08"
618339,Hugo Fontaine,hugo.fontaine@example.com,"Apr 15, 2026","8485,59"
357770,Anna Johansson,anna.johansson@example.com,22.08.2026,"7403,33"
64924,Ravi Nair,ravi.nair@example.com,"Mar 10, 2026","8991,59"
767086,Ingrid Johansson,ingrid.johansson@example.com,21.09.2026,"8685,87"
298947,Amara Costa,amara.costa@example.com,21.03.2026,"415,71"
440263,Ingrid Sato,ingrid.sato@example.com,"Nov 14, 2026","6069,30"
492750,Sofia Fontaine,sofia.fontaine@example.com,"Oct 8, 2026","3108,19"
308312,Yuki Sato,yuki.sato@example.com,26.06.2026,"1502,97"
467951,Marco Okafor,marco.okafor@example.com,"Aug 23, 2026","5112,99"
357253,Rosa Berg,rosa.berg@example.com,03.10.2026,"7742,15"
0786000,"Haddad, Sofia",sofia.haddad@example.com,06.10.2026,"4604,29"
717605,Tomas Costa,tomas.costa@example.com,28.03.2026,"8532,62"
255824,Yuki Alvarez,yuki.alvarez@example.com,07.08.2026,"6708,69"
