id,customer_name,email,date,amount
366345,Felix Petrov,felix.petrov@example.com,03/08/2026,8964.13
648036,Nadia Novak,nadia.novak@example.com,11/23/2026,2706.39
66298,"Moreau, Priya",priya.moreau@example.com,02/03/2026,3158.97
877712,Kenji Lindqvist,,12/14/2026,5735.14
198007,"Nair, Jonas",jonas.nair@example.com,09/16/2026,4875.9
519284,Ingrid Berg,ingrid.berg@example.com,12/05/2026,1618.4
273165,Felix Rossi,felix.rossi@example.com,05/25/2026,4044.26
0780125,Nadia Moreau,nadia.moreau@example.com,12/16/2026,7745.57
501611,Anna Okafor,anna.okafor@example.com,11/17/2026,5009.8
64170,Anna Petrov,anna.petrov@example.com,02/20/2026,2671.76
0585448,Marco Fontaine,marco.fontaine@example.com,09/28/2026,669.29
733398,"Stone, Leila",leila.stone@example.com,12/17/2026,3505.35
0205174,"Sato, Nadia",nadia.sato@example.com,05/12/2026,3987.31
0582267,Amara Lindqvist,amara.lindqvist@example.com,02/28/2026,4799.82
0588404,Leila McAllister,leila.mcallister@example.com,03/21/2026,3637.37
745118,Amara Diallo,amara.diallo@example.com,06/06/2026,1455.98
210619,Rosa Iyer,rosa.iyer@example.com,06/07/2026,2614.12
210149,Marco Stone,marco.stone@example.com,01/21/2026,9105.35
168011,Zara Iyer,zara.iyer@example.com,06/23/2026,2654.11
449902,Elias Khan,elias.khan@example.com,06/27/2026,6963.07
0805884,"Moreau, Hugo",hugo.moreau@example.com,01/24/2026,113.23
782605,Yuki Sato,yuki.sato@example.com,12/06/2026,9090.69
595319,Anna Rossi,anna.rossi@example.com,09/03/2026,1165.92
520569,"Johansson, Zara",zara.johansson@example.com,11/12/2026,3954.91
0731163,Diego Lindqvist,,04/26/2026,3227.2
289127,Marco Silva,marco.silva@example.com,09/19/2026,2092.54
38609,Diego Diallo,diego.diallo@example.com,10/19/2026,8899.03
438372,"Petrov, Elias",elias.petrov@example.com,08/11/2026,86.56
125116,Maya Novak,maya.novak@example.com,04/06/2026,3704.32
0208127,Nadia Alvarez,nadia.alvarez@example.com,09/13/2026,8920.25
120089,Clara Johansson,clara.johansson@example.com,07/12/2026,3320.18
34835,Marco Fontaine,marco.fontaine@example.com,05/17/2026,7777.54
425351,Leila Torres,leila.torres@example.com,11/18/2026,3031.58
844116,Omar Johansson,omar.johansson@example.com,12/20/2026,6238.29
833070,Anna Diallo,anna.diallo@example.com,06/06/2026,7269.94
123371,Clara McAllister,clara.mcallister@example.com,12/01/2026,7570.43
211064,"Iyer, Clara",clara.iyer@example.com,07/17/2026,5712.12
248635,Pavel Rossi,pavel.rossi@example.com,05/25/2026,8346
667496,Diego Berg,diego.berg@example.com,03/18/2026,4814.85
792848,"Costa, Omar",omar.costa@example.com,02/11/2026,39.67
0805069,Leila Nair,leila.nair@example.com,05/05/2026,7638.04
679181,Diego Costa,diego.costa@example.com,05/03/2026,838.02
58849,Mei Nair,mei.nair@example.com,09/15/2026,9941.17
411793,Rosa Rossi,rosa.rossi@example.com,08/13/2026,9203.14
204912,Zara Alvarez,zara.alvarez@example.com,02/05/2026,6972.3
772526,"Tanaka, Kenji",kenji.tanaka@example.com,07/24/2026,1676.39
0175459,Hugo Costa,hugo.costa@example.com,02/05/2026,9794.64
887393,Anna Tanaka,anna.tanaka@example.com,11/07/2026,2686.07
781730,Yuki Khan,yuki.khan@example.com,01/17/2026,660.11
0247914,Amara Diallo,amara.diallo@example.com,09/27/2026,4305.49
322711,Sofia Silva,sofia.silva@example.com,01/19/2026,4821.49
661676,Tomas Nair,tomas.nair@example.com,04/24/2026,8874.81
512605,"Sato, Elias",elias.sato@example.com,07/11/2026,264.27
702062,Ravi Costa,ravi.costa@example.com,04/15/2026,3971.71
86087,Omar Petrov,omar.petrov@example.com,03/26/2026,5429.09
213314,Priya Rossi,priya.rossi@example.com,05/24/2026,366.99
361999,"Petrov, Anna",anna.petrov@example.com,02/20/2026,7022.85
145878,Omar Chen,omar.chen@example.com,12/09/2026,9494.08
218027,"Alvarez, Hugo",hugo.alvarez@example.com,10/06/2026,3034.75
76734,Rosa Rossi,rosa.rossi@example.com,01/26/2026,8206.85
232621,Rosa Novak,rosa.novak@example.com,01/25/2026,4346.84
579883,Clara Iyer,clara.iyer@example.com,02/02/2026,321.33
206534,Zara Novak,zara.novak@example.com,05/27/2026,9988.25
