id,customer_name,email,date,amount
138434,Zara McAllister,zara.mcallister@example.com,08/15/2026,2518.72
41375,Felix Costa,felix.costa@example.com,12/14/2026,2319.41
538451,Ravi Berg,ravi.berg@example.com,07/24/2026,5809.1
306543,"Weber, Leila",leila.weber@example.com,01/11/2026,5640.2
0858638,Omar Khan,omar.khan@example.com,09/21/2026,8227.96
791389,Nadia Fontaine,nadia.fontaine@example.com,02/24/2026,3197.39
331892,Yuki Silva,yuki.silva@example.com,01/07/2026,1573.01
116005,Amara Johansson,amara.johansson@example.com,11/17/2026,8213.97
0851654,Nadia Chen,nadia.chen@example.com,06/16/2026,9797.87
177308,Maya Stone,maya.stone@example.com,10/01/2026,6837.52
574857,Amara Iyer,amara.iyer@example.com,10/14/2026,3611.82
335385,Elias Iyer,elias.iyer@example.com,05/11/2026,5586.62
149276,Elias Sato,elias.sato@example.com,06/10/2026,3565.59
32903,Leila Chen,leila.chen@example.com,01/23/2026,7321
383350,Rosa Torres,rosa.torres@example.com,10/10/2026,5760.39
860424,Clara Rossi,clara.rossi@example.com,09/09/2026,1508.73
824039,Leila Lindqvist,leila.lindqvist@example.com,05/08/2026,4240.3
306556,Pavel Lindqvist,pavel.lindqvist@example.com,05/23/2026,3270.69
0043328,Ravi Weber,ravi.weber@example.com,12/13/2026,2497.72
394017,Sofia Silva,sofia.silva@example.com,07/15/2026,3180.47
0384874,Hugo Okafor,hugo.okafor@example.com,11/13/2026,54.11
727634,Amara Nair,amara.nair@example.com,09/15/2026,8536.15
893293,Elias Khan,elias.khan@example.com,08/18/2026,2908.71
82730,Omar Fontaine,,06/17/2026,3716.39
99047,"McAllister, Omar",,01/01/2026,8117.13
0365121,Ravi Alvarez,ravi.alvarez@example.com,11/15/2026,6946.01
629571,Priya Chen,priya.chen@example.com,09/01/2026,5368.83
882267,Elias Diallo,,04/23/2026,308.76
104700,"Iyer, Priya",priya.iyer@example.com,04/05/2026,3889.99
434882,Sofia Novak,sofia.novak@example.com,07/06/2026,4533.05
561860,Diego Tanaka,diego.tanaka@example.com,08/07/2026,4170.86
0785808,Ravi Diallo,ravi.diallo@example.com,12/24/2026,19.55
0370930,Clara Lindqvist,clara.lindqvist@example.com,07/21/2026,3935.95
449578,Kenji Stone,kenji.stone@example.com,12/09/2026,4379.43
193152,Omar Okafor,omar.okafor@example.com,07/10/2026,1449.44
471687,Felix Stone,felix.stone@example.com,07/09/2026,6264.94
0618631,Felix Berg,felix.berg@example.com,02/03/2026,8301.24
85278,"Haddad, Rosa",rosa.haddad@example.com,01/21/2026,3201.91
890124,Tomas Johansson,tomas.johansson@example.com,10/11/2026,9995.06
801839,"Tanaka, Rosa",rosa.tanaka@example.com,06/28/2026,7125.91
570432,Zara Johansson,zara.johansson@example.com,09/16/2026,946.56
241836,Pavel Berg,pavel.berg@example.com,08/24/2026,3949.47
265619,Maya Chen,maya.chen@example.com,03/06/2026,7369.42
303669,"Haddad, Omar",omar.haddad@example.com,01/04/2026,2964.18
679686,Hugo Nair,hugo.nair@example.com,12/13/2026,8465.34
562223,Ingrid Sato,ingrid.sato@example.com,10/01/2026,3499.33
807863,Kenji Berg,kenji.berg@example.com,12/08/2026,6192.31
245551,Mei Sato,mei.sato@example.com,03/12/2026,6858.7
186759,Pavel Johansson,pavel.johansson@example.com,04/28/2026,697.09
0369183,Felix Petrov,felix.petrov@example.com,03/04/2026,1739.61
0412851,Ingrid Novak,ingrid.novak@example.com,09/22/2026,9393.11
146675,Amara Torres,amara.torres@example.com,07/16/2026,1319.64
644819,Maya Johansson,maya.johansson@example.com,11/20/2026,3430
348993,"Novak, Ingrid",ingrid.novak@example.com,12/13/2026,3935.66
299649,Maya Alvarez,maya.alvarez@example.com,02/26/2026,1424.7
402666,Yuki Nair,yuki.nair@example.com,05/23/2026,3559.19
351830,Sofia Okafor,sofia.okafor@example.com,03/23/2026,688.66
472138,"Novak, Felix",felix.novak@example.com,04/23/2026,8348.04
685964,Leila Okafor,leila.okafor@example.com,10/01/2026,5023.38
635032,"Lindqvist, Pavel",pavel.lindqvist@example.com,01/06/2026,8484.51
21111,Leila Berg,leila.berg@example.com,07/27/2026,1879.58
831163,"Costa, Pavel",pavel.costa@example.com,09/10/2026,2515.27
736685,Priya Iyer,priya.iyer@example.com,06/22/2026,4127.47
648221,"Okafor, Yuki",yuki.okafor@example.com,07/23/2026,650.77
20750,Ingrid Stone,ingrid.stone@example.com,02/26/2026,4938.8
176912,Amara Weber,amara.weber@example.com,03/07/2026,9805.9
336454,"McAllister, Zara",zara.mcallister@example.com,07/17/2026,8756.87
729998,Sofia Berg,sofia.berg@example.com,04/22/2026,6308.24
850301,Hugo Torres,hugo.torres@example.com,11/18/2026,3164.07
0679838,Clara Petrov,clara.petrov@example.com,09/11/2026,9399.76
607294,Yuki Diallo,yuki.diallo@example.com,01/21/2026,8031.98
209704,Pavel Nair,pavel.nair@example.com,11/11/2026,4120.84
0208561,Amara Khan,amara.khan@example.com,03/15/2026,9651.91
476015,Kenji Costa,kenji.costa@example.com,01/01/2026,9337.54
851198,Amara Chen,amara.chen@example.com,06/03/2026,6803.68
101869,Diego McAllister,diego.mcallister@example.com,04/01/2026,5676.38
633568,Ravi Silva,ravi.silva@example.com,07/02/2026,2813.98
801031,Elias McAllister,elias.mcallister@example.com,10/25/2026,3074.2
144297,Mei Alvarez,mei.alvarez@example.com,10/26/2026,8855.56
739038,Pavel Petrov,pavel.petrov@example.com,11/15/2026,8059.05
464953,Maya Nair,maya.nair@example.com,11/04/2026,6805.26
12423,Sofia Berg,sofia.berg@example.com,11/13/2026,3680.43
355589,Leila Khan,leila.khan@example.com,03/06/2026,2316.75
0156482,Diego Lindqvist,diego.lindqvist@example.com,04/01/2026,4320.44
809048,Jonas Weber,jonas.weber@example.com,09/08/2026,5826.83
845064,Elias Costa,elias.costa@example.com,02/20/2026,3536.31
0368192,Clara Petrov,clara.petrov@example.com,07/16/2026,9144.46
327557,Sofia Fontaine,sofia.fontaine@example.com,04/01/2026,8303.42
0338336,Felix Nair,felix.nair@example.com,02/24/2026,3295.5
464883,Tomas Fontaine,tomas.fontaine@example.com,12/11/2026,8483
630776,Diego Okafor,diego.okafor@example.com,05/06/2026,7032.6
0010530,"Petrov, Kenji",,06/04/2026,1851.35
0787754,Zara Alvarez,zara.alvarez@example.com,04/11/2026,1173.54
831522,Diego Petrov,diego.petrov@example.com,04/19/2026,7814.84
425468,Yuki Weber,yuki.weber@example.com,03/18/2026,4901.04
241902,Mei Novak,mei.novak@example.com,01/04/2026,6810.96
155985,Omar Tanaka,omar.tanaka@example.com,06/12/2026,7781.1
0366580,Zara Silva,zara.silva@example.com,10/15/2026,8070.37
146509,Anna Torres,anna.torres@example.com,09/09/2026,6003.63
377898,Leila Sato,leila.sato@example.com,09/27/2026,8549.77
359380,"Haddad, Jonas",,07/09/2026,400.09
0567318,"Rossi, Ravi",ravi.rossi@example.com,11/17/2026,7819.49
777441,Clara Okafor,clara.okafor@example.com,04/25/2026,5830.17
894309,Mei Diallo,mei.diallo@example.com,12/03/2026,806.51
0800620,Zara Chen,zara.chen@example.com,05/16/2026,358.25
590906,Omar Tanaka,omar.tanaka@example.com,09/01/2026,5783.07
440585,"Nair, Hugo",hugo.nair@example.com,08/14/2026,568.58
255255,Anna Sato,,02/05/2026,3799.81
0200573,"Silva, Amara",amara.silva@example.com,08/20/2026,5811.83
245887,Elias Iyer,elias.iyer@example.com,03/11/2026,3468.21
0352367,Pavel Moreau,pavel.moreau@example.com,06/15/2026,8498.82
155234,"Alvarez, Yuki",yuki.alvarez@example.com,07/10/2026,9309.33
98327,Leila Lindqvist,leila.lindqvist@example.com,08/13/2026,5752.48
0839120,Ingrid Berg,ingrid.berg@example.com,05/05/2026,9227.5
682924,Clara Haddad,clara.haddad@example.com,04/20/2026,5169.17
376585,Tomas Novak,tomas.novak@example.com,10/02/2026,5448.1
0879415,"Alvarez, Pavel",pavel.alvarez@example.com,01/28/2026,766.46
83842,Leila Sato,leila.sato@example.com,12/14/2026,8107.76
80202,Ingrid McAllister,ingrid.mcallister@example.com,01/07/2026,790.76
340219,Zara Alvarez,zara.alvarez@example.com,12/16/2026,9531.42
875639,Sofia Chen,sofia.chen@example.com,10/07/2026,9440.6
798102,Ravi Costa,ravi.costa@example.com,10/25/2026,2585.74
0884441,Clara Nair,clara.nair@example.com,02/16/2026,8682.78
0497810,Pavel Nair,pavel.nair@example.com,06/25/2026,7459.46
231303,Kenji Weber,kenji.weber@example.com,10/26/2026,1334.83
341385,Tomas Silva,tomas.silva@example.com,02/07/2026,5986.63
708104,Kenji Torres,kenji.torres@example.com,05/04/2026,9039.36
667420,Ingrid Lindqvist,ingrid.lindqvist@example.com,09/21/2026,7906.21
783452,"Lindqvist, Zara",zara.lindqvist@example.com,12/18/2026,6910.25
61880,"Diallo, Hugo",hugo.diallo@example.com,01/13/2026,640.51
332843,Zara Novak,zara.novak@example.com,08/17/2026,3509.22
498477,Leila Haddad,leila.haddad@example.com,03/20/2026,1076.11
748516,Priya Tanaka,priya.tanaka@example.com,03/16/2026,6067.13
144929,Elias Johansson,elias.johansson@example.com,05/16/2026,8331.35
258592,Rosa Silva,rosa.silva@example.com,01/13/2026,1220.41
517776,Jonas Moreau,jonas.moreau@example.com,04/23/2026,2083.84
0402498,Mei Haddad,mei.haddad@example.com,10/13/2026,6619.3
262131,Maya Nair,maya.nair@example.com,08/03/2026,1522.08
37785,Amara Moreau,amara.moreau@example.com,07/08/2026,2662.93
232075,Rosa Tanaka,rosa.tanaka@example.com,07/01/2026,3467.89
494389,Kenji Sato,kenji.sato@example.com,07/16/2026,1484.99
0152572,Felix Berg,felix.berg@example.com,01/12/2026,6398.66
188670,Jonas Johansson,jonas.johansson@example.com,09/15/2026,7530.95
427988,Tomas Johansson,,12/03/2026,5915.79
0243917,Amara Berg,amara.berg@example.com,02/17/2026,1920.32
94314,Maya Torres,maya.torres@example.com,06/24/2026,9664.09
357531,Pavel Diallo,pavel.diallo@example.com,08/14/2026,7154.26
43145,Amara Silva,amara.silva@example.com,07/01/2026,2454.44
433802,"Berg, Leila",leila.berg@example.com,04/10/2026,5336.97
137791,Ravi Okafor,ravi.okafor@example.com,02/03/2026,2052.44
847163,Ingrid Johansson,ingrid.johansson@example.com,06/05/2026,5031.1
0339338,Marco Torres,marco.torres@example.com,01/01/2026,5655.76
663327,Kenji Tanaka,,09/16/2026,2123.58
610602,Omar Rossi,omar.rossi@example.com,12/04/2026,2622.14
257331,Marco Okafor,marco.okafor@example.com,05/22/2026,9429.2
413238,"Nair, Felix",felix.nair@example.com,03/19/2026,6460.77
736618,Clara Fontaine,clara.fontaine@example.com,08/15/2026,4804.04
239455,Elias Chen,elias.chen@example.com,01/06/2026,7491.11
10949,"Petrov, Anna",anna.petrov@example.com,11/07/2026,1358.11
859936,"Nair, Kenji",kenji.nair@example.com,11/20/2026,9494.9
317238,Leila Torres,leila.torres@example.com,06/06/2026,6639.7
22120,Anna Diallo,anna.diallo@example.com,09/07/2026,4024.5
0412709,Tomas Tanaka,tomas.tanaka@example.com,12/12/2026,2192.79
531402,Marco Diallo,marco.diallo@example.com,10/07/2026,1421.55
13776,Kenji Costa,kenji.costa@example.com,02/02/2026,6651.17
296394,Elias Silva,elias.silva@example.com,12/12/2026,7136.92
524835,Priya Silva,priya.silva@example.com,02/08/2026,8763
621572,Maya Khan,maya.khan@example.com,09/14/2026,2396.41
0348694,Anna Chen,anna.chen@example.com,08/07/2026,7549.67
291379,Amara Haddad,amara.haddad@example.com,10/27/2026,6535.54
592157,Priya Fontaine,priya.fontaine@example.com,04/09/2026,7453.99
881647,Diego Petrov,diego.petrov@example.com,01/07/2026,4564.63
479159,Sofia Silva,sofia.silva@example.com,11/07/2026,4541.49
0146653,Clara Iyer,clara.iyer@example.com,08/18/2026,783.23
89603,Sofia Rossi,sofia.rossi@example.com,12/05/2026,5769.38
173834,Ravi Nair,ravi.nair@example.com,03/28/2026,6674.34
0812825,Tomas Lindqvist,tomas.lindqvist@example.com,07/23/2026,8637.83
0760684,Diego Haddad,diego.haddad@example.com,06/14/2026,2746
694199,Maya Moreau,maya.moreau@example.com,11/13/2026,6604.83
187795,Ravi Silva,ravi.silva@example.com,12/13/2026,4103.29
151358,Mei Novak,,04/12/2026,9391.49
655061,Pavel Alvarez,pavel.alvarez@example.com,08/12/2026,2293.26
219643,Leila Moreau,leila.moreau@example.com,01/04/2026,499.67
321916,Marco Khan,marco.khan@example.com,05/20/2026,5113.48
0350758,Omar Lindqvist,,07/28/2026,9831.17
854119,"Moreau, Rosa",rosa.moreau@example.com,09/13/2026,3695.68
171620,"Johansson, Marco",,11/24/2026,7337.62
206330,Hugo Nair,hugo.nair@example.com,02/02/2026,9388.73
0452238,Priya Costa,priya.costa@example.com,05/01/2026,9309.24
731935,Marco Novak,marco.novak@example.com,11/22/2026,4077.5
0374585,Sofia Haddad,sofia.haddad@example.com,04/09/2026,5743.93
494614,Diego Fontaine,diego.fontaine@example.com,11/21/2026,7833.52
565371,Jonas Novak,jonas.novak@example.com,04/28/2026,5426.36
486631,Felix Chen,felix.chen@example.com,02/24/2026,5041.14
0515141,"Nair, Omar",omar.nair@example.com,11/21/2026,7797.76
754933,"Rossi, Zara",zara.rossi@example.com,08/08/2026,6491.4
869257,Sofia Weber,sofia.weber@example.com,04/27/2026,8975.65
170295,Mei Chen,mei.chen@example.com,05/03/2026,8506.65
509861,Jonas Okafor,jonas.okafor@example.com,10/08/2026,6280.48
80825,Ingrid Weber,ingrid.weber@example.com,11/08/2026,164.09
518769,Yuki Novak,,02/23/2026,7596.82
868089,Nadia Sato,,04/26/2026,3735.9
632662,Priya Lindqvist,priya.lindqvist@example.com,06/15/2026,5711.67
693869,Felix Stone,felix.stone@example.com,09/11/2026,2191.46
